date_time,Bungendore_maxtempC,Bungendore_mintempC,Bungendore_totalSnow_cm,Bungendore_sunHour,Bungendore_uvIndex,Bungendore_uvIndex,Bungendore_moon_illumination,Bungendore_moonrise,Bungendore_moonset,Bungendore_sunrise,Bungendore_sunset,Bungendore_DewPointC,Bungendore_FeelsLikeC,Bungendore_HeatIndexC,Bungendore_WindChillC,Bungendore_WindGustKmph,Bungendore_cloudcover,Bungendore_humidity,Bungendore_precipMM,Bungendore_pressure,Bungendore_tempC,Bungendore_visibility,Bungendore_winddirDegree,Bungendore_windspeedKmph
2020-01-11 18:00:00,29,13,0.0,12.4,6,1,100,07:53 PM,04:59 AM,04:59 AM,07:21 PM,10,29,29,27,17,10,51,0.0,1012,27,10,178,14
2020-01-11 21:00:00,29,13,0.0,12.4,6,1,100,07:53 PM,04:59 AM,04:59 AM,07:21 PM,10,29,29,25,17,68,73,0.0,1015,25,10,93,14
2020-01-12 00:00:00,21,12,0.0,13.4,4,1,83,08:43 PM,06:04 AM,05:00 AM,07:21 PM,10,16,18,16,14,70,78,0.0,1017,17,10,91,12
2020-01-12 03:00:00,21,12,0.0,13.4,4,1,83,08:43 PM,06:04 AM,05:00 AM,07:21 PM,9,11,12,11,13,45,81,0.0,1017,12,10,104,10
2020-01-12 06:00:00,21,12,0.0,13.4,4,1,83,08:43 PM,06:04 AM,05:00 AM,07:21 PM,9,13,13,13,10,61,74,0.0,1017,13,10,119,8
2020-01-12 09:00:00,21,12,0.0,13.4,4,4,83,08:43 PM,06:04 AM,05:00 AM,07:21 PM,8,16,16,16,9,59,60,0.0,1018,16,10,88,8
2020-01-12 12:00:00,21,12,0.0,13.4,4,5,83,08:43 PM,06:04 AM,05:00 AM,07:21 PM,8,20,20,20,12,39,47,0.0,1017,20,10,61,10
2020-01-12 15:00:00,21,12,0.0,13.4,4,6,83,08:43 PM,06:04 AM,05:00 AM,07:21 PM,7,21,23,21,18,25,41,0.0,1015,21,10,72,16
2020-01-12 18:00:00,21,12,0.0,13.4,4,1,83,08:43 PM,06:04 AM,05:00 AM,07:21 PM,8,19,22,19,28,16,57,0.0,1017,19,10,90,19
2020-01-12 21:00:00,21,12,0.0,13.4,4,1,83,08:43 PM,06:04 AM,05:00 AM,07:21 PM,8,15,17,15,25,38,81,0.0,1019,15,10,110,14
2020-01-13 00:00:00,26,7,0.0,14.2,6,1,76,09:28 PM,07:14 AM,05:01 AM,07:20 PM,7,9,10,9,19,53,91,0.0,1020,10,10,121,10
2020-01-13 03:00:00,26,7,0.0,14.2,6,1,76,09:28 PM,07:14 AM,05:01 AM,07:20 PM,6,6,7,6,15,43,94,0.0,1019,7,5,133,7
2020-01-13 06:00:00,26,7,0.0,14.2,6,1,76,09:28 PM,07:14 AM,05:01 AM,07:20 PM,6,9,10,9,9,17,77,0.0,1019,10,7,124,6
2020-01-13 09:00:00,26,7,0.0,14.2,6,5,76,09:28 PM,07:14 AM,05:01 AM,07:20 PM,5,17,17,17,10,3,47,0.0,1019,17,10,69,8
2020-01-13 12:00:00,26,7,0.0,14.2,6,6,76,09:28 PM,07:14 AM,05:01 AM,07:20 PM,5,23,23,24,12,4,30,0.0,1016,24,10,29,10
2020-01-13 15:00:00,26,7,0.0,14.2,6,7,76,09:28 PM,07:14 AM,05:01 AM,07:20 PM,5,25,25,26,14,7,26,0.0,1014,26,10,37,12
2020-01-13 18:00:00,26,7,0.0,14.2,6,1,76,09:28 PM,07:14 AM,05:01 AM,07:20 PM,8,25,25,24,29,6,44,0.0,1014,24,10,55,18
2020-01-13 21:00:00,26,7,0.0,14.2,6,1,76,09:28 PM,07:14 AM,05:01 AM,07:20 PM,11,21,25,21,19,43,80,0.0,1016,21,10,107,10
2020-01-14 00:00:00,34,12,0.0,14.2,7,1,69,10:07 PM,08:24 AM,05:02 AM,07:20 PM,11,15,17,15,10,63,92,0.0,1017,15,10,128,5
2020-01-14 03:00:00,34,12,0.0,14.2,7,1,69,10:07 PM,08:24 AM,05:02 AM,07:20 PM,11,12,12,12,11,44,92,0.0,1017,12,10,126,5
2020-01-14 06:00:00,34,12,0.0,14.2,7,1,69,10:07 PM,08:24 AM,05:02 AM,07:20 PM,11,15,15,15,6,17,78,0.0,1017,15,10,117,4
2020-01-14 09:00:00,34,12,0.0,14.2,7,6,69,10:07 PM,08:24 AM,05:02 AM,07:20 PM,10,24,24,25,4,15,43,0.0,1017,25,10,42,4
2020-01-14 12:00:00,34,12,0.0,14.2,7,8,69,10:07 PM,08:24 AM,05:02 AM,07:20 PM,9,31,31,32,3,33,25,0.0,1015,32,10,11,3
2020-01-14 15:00:00,34,12,0.0,14.2,7,8,69,10:07 PM,08:24 AM,05:02 AM,07:20 PM,9,29,29,30,12,34,27,0.0,1013,30,10,61,10
2020-01-14 18:00:00,34,12,0.0,14.2,7,1,69,10:07 PM,08:24 AM,05:02 AM,07:20 PM,13,28,28,26,21,25,50,0.0,1014,26,10,89,17
2020-01-14 21:00:00,34,12,0.0,14.2,7,1,69,10:07 PM,08:24 AM,05:02 AM,07:20 PM,15,27,27,24,15,40,82,0.0,1015,24,10,113,11
2020-01-15 00:00:00,30,13,0.0,12.2,6,1,61,10:42 PM,09:34 AM,05:03 AM,07:20 PM,14,17,18,17,10,44,94,0.0,1015,17,5,140,6
2020-01-15 03:00:00,30,13,0.0,12.2,6,1,61,10:42 PM,09:34 AM,05:03 AM,07:20 PM,13,14,14,14,9,28,94,0.0,1014,14,7,139,5
2020-01-15 06:00:00,30,13,0.0,12.2,6,1,61,10:42 PM,09:34 AM,05:03 AM,07:20 PM,11,17,16,17,5,17,72,0.0,1014,16,10,118,4
2020-01-15 09:00:00,30,13,0.0,12.2,6,6,61,10:42 PM,09:34 AM,05:03 AM,07:20 PM,7,24,24,25,5,13,37,0.0,1013,25,10,46,5
2020-01-15 12:00:00,30,13,0.0,12.2,6,7,61,10:42 PM,09:34 AM,05:03 AM,07:20 PM,11,28,28,29,10,51,32,0.1,1011,29,10,193,8
2020-01-15 15:00:00,30,13,0.0,12.2,6,5,61,10:42 PM,09:34 AM,05:03 AM,07:20 PM,15,22,22,22,8,70,70,1.0,1009,22,10,254,6
2020-01-15 18:00:00,30,13,0.0,12.2,6,1,61,10:42 PM,09:34 AM,05:03 AM,07:20 PM,16,19,19,19,6,80,85,1.5,1009,19,9,150,4
2020-01-15 21:00:00,30,13,0.0,12.2,6,1,61,10:42 PM,09:34 AM,05:03 AM,07:20 PM,16,18,18,18,7,83,88,1.5,1009,18,9,253,4
2020-01-16 00:00:00,26,15,0.0,8.9,5,1,54,11:16 PM,10:42 AM,05:04 AM,07:20 PM,14,16,16,16,3,83,91,0.6,1008,16,10,219,2
2020-01-16 03:00:00,26,15,0.0,8.9,5,1,54,11:16 PM,10:42 AM,05:04 AM,07:20 PM,14,15,15,15,5,80,91,0.2,1007,15,9,293,3
2020-01-16 06:00:00,26,15,0.0,8.9,5,1,54,11:16 PM,10:42 AM,05:04 AM,07:20 PM,14,16,16,16,10,64,87,1.3,1007,16,10,318,6
2020-01-16 09:00:00,26,15,0.0,8.9,5,4,54,11:16 PM,10:42 AM,05:04 AM,07:20 PM,15,20,20,20,15,72,76,2.1,1007,20,10,308,10
2020-01-16 12:00:00,26,15,0.0,8.9,5,5,54,11:16 PM,10:42 AM,05:04 AM,07:20 PM,16,25,25,24,16,86,60,2.2,1006,24,9,313,10
2020-01-16 15:00:00,26,15,0.0,8.9,5,5,54,11:16 PM,10:42 AM,05:04 AM,07:20 PM,16,26,26,25,11,88,60,7.2,1005,25,5,176,6
2020-01-16 18:00:00,26,15,0.0,8.9,5,1,54,11:16 PM,10:42 AM,05:04 AM,07:20 PM,16,22,25,22,22,65,80,5.0,1006,22,6,101,13
2020-01-16 21:00:00,26,15,0.0,8.9,5,1,54,11:16 PM,10:42 AM,05:04 AM,07:20 PM,14,18,21,18,21,61,90,3.6,1008,18,7,100,12
2020-01-17 00:00:00,22,15,0.0,11.1,4,1,47,11:49 PM,11:50 AM,05:05 AM,07:19 PM,13,16,17,16,15,88,90,1.3,1009,16,9,102,9
2020-01-17 03:00:00,22,15,0.0,11.1,4,1,47,11:49 PM,11:50 AM,05:05 AM,07:19 PM,13,15,15,15,11,93,89,0.1,1009,15,10,112,6
2020-01-17 06:00:00,22,15,0.0,11.1,4,1,47,11:49 PM,11:50 AM,05:05 AM,07:19 PM,13,15,15,15,13,69,87,0.0,1010,15,10,126,8
2020-01-17 09:00:00,22,15,0.0,11.1,4,5,47,11:49 PM,11:50 AM,05:05 AM,07:19 PM,12,17,17,17,15,60,73,0.0,1010,17,10,124,11
2020-01-17 12:00:00,22,15,0.0,11.1,4,6,47,11:49 PM,11:50 AM,05:05 AM,07:19 PM,12,21,22,21,19,67,59,0.1,1009,21,10,117,16
2020-01-17 15:00:00,22,15,0.0,11.1,4,5,47,11:49 PM,11:50 AM,05:05 AM,07:19 PM,13,21,24,21,24,45,59,0.0,1009,21,10,109,21
2020-01-17 18:00:00,22,15,0.0,11.1,4,1,47,11:49 PM,11:50 AM,05:05 AM,07:19 PM,13,18,19,18,23,64,71,0.0,1010,18,10,115,19
2020-01-17 21:00:00,22,15,0.0,11.1,4,1,47,11:49 PM,11:50 AM,05:05 AM,07:19 PM,12,16,16,16,20,54,79,0.0,1012,16,10,118,15
2020-01-18 00:00:00,25,13,0.0,13.4,5,1,40,No moonrise,12:56 PM,05:06 AM,07:19 PM,11,14,14,14,18,45,84,0.0,1012,14,10,134,13
2020-01-18 03:00:00,25,13,0.0,13.4,5,1,40,No moonrise,12:56 PM,05:06 AM,07:19 PM,11,12,13,12,17,41,85,0.0,1011,13,10,138,11
2020-01-18 06:00:00,25,13,0.0,13.4,5,1,40,No moonrise,12:56 PM,05:06 AM,07:19 PM,10,13,14,13,14,48,79,0.0,1012,14,10,135,11
2020-01-18 09:00:00,25,13,0.0,13.4,5,5,40,No moonrise,12:56 PM,05:06 AM,07:19 PM,11,17,17,17,14,42,65,0.0,1012,17,10,133,13
2020-01-18 12:00:00,25,13,0.0,13.4,5,6,40,No moonrise,12:56 PM,05:06 AM,07:19 PM,12,23,23,23,17,27,49,0.0,1009,23,10,115,15
2020-01-18 15:00:00,25,13,0.0,13.4,5,6,40,No moonrise,12:56 PM,05:06 AM,07:19 PM,13,25,25,23,24,50,52,0.0,1008,23,10,93,21
2020-01-18 18:00:00,25,13,0.0,13.4,5,1,40,No moonrise,12:56 PM,05:06 AM,07:19 PM,13,19,20,19,18,77,70,0.1,1009,19,10,99,16
2020-01-18 21:00:00,25,13,0.0,13.4,5,1,40,No moonrise,12:56 PM,05:06 AM,07:19 PM,14,17,17,17,8,54,84,0.0,1010,17,10,120,6
2020-01-19 00:00:00,31,13,0.0,13.4,6,1,32,12:23 AM,02:01 PM,05:07 AM,07:19 PM,13,15,15,15,8,38,91,0.0,1009,15,10,130,5
2020-01-19 03:00:00,31,13,0.0,13.4,6,1,32,12:23 AM,02:01 PM,05:07 AM,07:19 PM,12,13,13,13,9,34,93,0.0,1008,13,5,137,5
2020-01-19 06:00:00,31,13,0.0,13.4,6,1,32,12:23 AM,02:01 PM,05:07 AM,07:19 PM,11,15,15,15,6,18,79,0.0,1008,15,7,126,4
2020-01-19 09:00:00,31,13,0.0,13.4,6,6,32,12:23 AM,02:01 PM,05:07 AM,07:19 PM,10,21,22,21,5,10,51,0.0,1008,21,10,70,4
2020-01-19 12:00:00,31,13,0.0,13.4,6,7,32,12:23 AM,02:01 PM,05:07 AM,07:19 PM,10,28,28,29,4,6,32,0.0,1005,29,10,16,3
2020-01-19 15:00:00,31,13,0.0,13.4,6,7,32,12:23 AM,02:01 PM,05:07 AM,07:19 PM,10,28,28,29,9,57,31,0.1,1003,29,10,55,8
2020-01-19 18:00:00,31,13,0.0,13.4,6,1,32,12:23 AM,02:01 PM,05:07 AM,07:19 PM,14,28,28,26,12,68,64,3.2,1004,26,8,72,8
2020-01-19 21:00:00,31,13,0.0,13.4,6,1,32,12:23 AM,02:01 PM,05:07 AM,07:19 PM,16,26,26,23,14,67,84,7.1,1005,23,4,92,7
2020-01-20 00:00:00,24,15,0.0,8.8,5,1,25,01:00 AM,03:07 PM,05:08 AM,07:18 PM,15,18,19,18,9,80,90,3.4,1005,18,8,121,5
2020-01-20 03:00:00,24,15,0.0,8.8,5,1,25,01:00 AM,03:07 PM,05:08 AM,07:18 PM,14,15,15,15,13,62,93,3.2,1004,15,8,134,6
2020-01-20 06:00:00,24,15,0.0,8.8,5,1,25,01:00 AM,03:07 PM,05:08 AM,07:18 PM,14,16,16,16,8,71,87,1.6,1004,16,8,109,5
2020-01-20 09:00:00,24,15,0.0,8.8,5,5,25,01:00 AM,03:07 PM,05:08 AM,07:18 PM,14,20,22,20,19,84,68,2.4,1003,20,8,64,12
2020-01-20 12:00:00,24,15,0.0,8.8,5,5,25,01:00 AM,03:07 PM,05:08 AM,07:18 PM,10,25,25,23,23,75,44,1.3,1001,23,9,210,14
2020-01-20 15:00:00,24,15,0.0,8.8,5,5,25,01:00 AM,03:07 PM,05:08 AM,07:18 PM,8,24,24,23,20,77,39,1.3,1000,23,9,287,15
2020-01-20 18:00:00,24,15,0.0,8.8,5,1,25,01:00 AM,03:07 PM,05:08 AM,07:18 PM,9,21,24,21,15,75,61,1.2,1002,21,10,284,9
2020-01-20 21:00:00,24,15,0.0,8.8,5,1,25,01:00 AM,03:07 PM,05:08 AM,07:18 PM,10,17,20,17,8,75,77,0.8,1004,17,9,247,4
2020-01-21 00:00:00,25,11,0.0,14.1,5,1,18,01:41 AM,04:10 PM,05:09 AM,07:18 PM,9,13,14,13,4,38,82,0.3,1004,13,10,282,2
2020-01-21 03:00:00,25,11,0.0,14.1,5,1,18,01:41 AM,04:10 PM,05:09 AM,07:18 PM,9,11,11,11,3,36,86,0.0,1005,11,10,325,1
2020-01-21 06:00:00,25,11,0.0,14.1,5,1,18,01:41 AM,04:10 PM,05:09 AM,07:18 PM,10,14,14,14,7,34,76,0.0,1006,14,10,320,5
2020-01-21 09:00:00,25,11,0.0,14.1,5,5,18,01:41 AM,04:10 PM,05:09 AM,07:18 PM,11,19,21,19,14,39,58,0.0,1007,19,10,304,12
2020-01-21 12:00:00,25,11,0.0,14.1,5,6,18,01:41 AM,04:10 PM,05:09 AM,07:18 PM,11,25,25,24,18,28,44,0.0,1007,24,10,313,16
2020-01-21 15:00:00,25,11,0.0,14.1,5,6,18,01:41 AM,04:10 PM,05:09 AM,07:18 PM,11,25,25,25,21,14,41,0.0,1007,25,10,309,18
2020-01-21 18:00:00,25,11,0.0,14.1,5,1,18,01:41 AM,04:10 PM,05:09 AM,07:18 PM,11,22,22,22,22,15,50,0.0,1008,22,10,311,15
2020-01-21 21:00:00,25,11,0.0,14.1,5,1,18,01:41 AM,04:10 PM,05:09 AM,07:18 PM,11,18,18,18,12,11,66,0.0,1010,18,10,147,6
2020-01-22 00:00:00,29,13,0.0,14.1,7,1,11,02:25 AM,05:11 PM,05:10 AM,07:17 PM,12,15,15,15,6,12,85,0.0,1010,15,10,87,3
2020-01-22 03:00:00,29,13,0.0,14.1,7,1,11,02:25 AM,05:11 PM,05:10 AM,07:17 PM,12,13,13,13,5,10,92,0.0,1010,13,10,95,3
2020-01-22 06:00:00,29,13,0.0,14.1,7,1,11,02:25 AM,05:11 PM,05:10 AM,07:17 PM,12,16,16,16,4,5,76,0.0,1010,16,10,39,3
2020-01-22 09:00:00,29,13,0.0,14.1,7,6,11,02:25 AM,05:11 PM,05:10 AM,07:17 PM,9,23,23,23,15,5,45,0.0,1009,23,10,213,13
2020-01-22 12:00:00,29,13,0.0,14.1,7,7,11,02:25 AM,05:11 PM,05:10 AM,07:17 PM,7,26,26,27,23,5,27,0.0,1007,27,10,316,20
2020-01-22 15:00:00,29,13,0.0,14.1,7,7,11,02:25 AM,05:11 PM,05:10 AM,07:17 PM,4,27,27,29,26,4,21,0.0,1004,29,10,323,22
2020-01-22 18:00:00,29,13,0.0,14.1,7,1,11,02:25 AM,05:11 PM,05:10 AM,07:17 PM,4,29,29,28,21,3,25,0.0,1004,28,10,334,13
2020-01-22 21:00:00,29,13,0.0,14.1,7,1,11,02:25 AM,05:11 PM,05:10 AM,07:17 PM,3,29,29,25,16,11,30,0.0,1005,25,10,134,8
2020-01-23 00:00:00,28,18,0.0,13.4,6,1,3,03:15 AM,06:07 PM,05:11 AM,07:17 PM,2,20,22,20,15,8,32,0.0,1003,20,10,15,7
2020-01-23 03:00:00,28,18,0.0,13.4,6,1,3,03:15 AM,06:07 PM,05:11 AM,07:17 PM,0,18,18,18,18,15,30,0.0,1001,18,10,237,9
2020-01-23 06:00:00,28,18,0.0,13.4,6,1,3,03:15 AM,06:07 PM,05:11 AM,07:17 PM,1,21,21,21,35,11,26,0.0,1000,21,10,341,18
2020-01-23 09:00:00,28,18,0.0,13.4,6,7,3,03:15 AM,06:07 PM,05:11 AM,07:17 PM,6,26,26,26,55,19,29,0.0,1000,26,10,323,40
2020-01-23 12:00:00,28,18,0.0,13.4,6,7,3,03:15 AM,06:07 PM,05:11 AM,07:17 PM,10,26,26,26,56,32,37,0.0,1000,26,10,309,39
2020-01-23 15:00:00,28,18,0.0,13.4,6,6,3,03:15 AM,06:07 PM,05:11 AM,07:17 PM,13,25,25,23,52,63,54,0.3,1000,23,7,318,34
2020-01-23 18:00:00,28,18,0.0,13.4,6,1,3,03:15 AM,06:07 PM,05:11 AM,07:17 PM,12,21,24,21,39,38,57,0.2,1002,21,8,307,23
2020-01-23 21:00:00,28,18,0.0,13.4,6,1,3,03:15 AM,06:07 PM,05:11 AM,07:17 PM,9,20,22,20,19,22,58,0.0,1004,20,10,106,10
2020-01-24 00:00:00,25,15,0.0,14.0,6,1,0,04:10 AM,06:57 PM,05:12 AM,07:16 PM,8,17,17,17,9,58,62,0.0,1005,16,10,211,4
2020-01-24 03:00:00,25,15,0.0,14.0,6,1,0,04:10 AM,06:57 PM,05:12 AM,07:16 PM,9,15,15,15,8,39,65,0.0,1006,15,10,106,4
2020-01-24 06:00:00,25,15,0.0,14.0,6,1,0,04:10 AM,06:57 PM,05:12 AM,07:16 PM,9,17,17,17,9,18,58,0.0,1008,17,10,212,6
2020-01-24 09:00:00,25,15,0.0,14.0,6,6,0,04:10 AM,06:57 PM,05:12 AM,07:16 PM,6,21,22,21,19,8,38,0.0,1009,21,10,310,17
2020-01-24 12:00:00,25,15,0.0,14.0,6,6,0,04:10 AM,06:57 PM,05:12 AM,07:16 PM,1,24,24,24,24,2,22,0.0,1009,24,10,308,21
2020-01-24 15:00:00,25,15,0.0,14.0,6,7,0,04:10 AM,06:57 PM,05:12 AM,07:16 PM,-2,24,24,25,22,0,17,0.0,1009,25,10,318,19
2020-01-24 18:00:00,25,15,0.0,14.0,6,1,0,04:10 AM,06:57 PM,05:12 AM,07:16 PM,-1,26,26,24,18,0,24,0.0,1011,24,10,336,11
2020-01-24 21:00:00,25,15,0.0,14.0,6,1,0,04:10 AM,06:57 PM,05:12 AM,07:16 PM,8,21,25,21,20,24,70,0.0,1014,21,10,170,10
2020-01-25 00:00:00,29,13,0.0,12.2,6,1,0,05:07 AM,07:41 PM,05:13 AM,07:16 PM,12,16,16,16,14,55,93,0.0,1014,15,5,117,7
2020-01-25 03:00:00,29,13,0.0,12.2,6,1,0,05:07 AM,07:41 PM,05:13 AM,07:16 PM,13,14,14,14,8,83,94,0.0,1014,14,7,132,4
2020-01-25 06:00:00,29,13,0.0,12.2,6,1,0,05:07 AM,07:41 PM,05:13 AM,07:16 PM,14,16,16,16,4,94,87,0.0,1015,16,10,107,3
2020-01-25 09:00:00,29,13,0.0,12.2,6,4,0,05:07 AM,07:41 PM,05:13 AM,07:16 PM,15,19,19,19,9,84,76,0.1,1014,19,10,63,7
2020-01-25 12:00:00,29,13,0.0,12.2,6,6,0,05:07 AM,07:41 PM,05:13 AM,07:16 PM,9,25,25,26,17,28,41,0.0,1012,26,10,227,15
2020-01-25 15:00:00,29,13,0.0,12.2,6,7,0,05:07 AM,07:41 PM,05:13 AM,07:16 PM,5,27,27,29,19,1,22,0.0,1010,29,10,319,17
2020-01-25 18:00:00,29,13,0.0,12.2,6,1,0,05:07 AM,07:41 PM,05:13 AM,07:16 PM,5,28,28,26,14,0,28,0.0,1011,26,10,295,9
2020-01-25 21:00:00,29,13,0.0,12.2,6,1,0,05:07 AM,07:41 PM,05:13 AM,07:16 PM,13,26,26,23,14,15,70,0.0,1012,23,10,161,7
2020-01-26 00:00:00,30,17,0.0,14.0,7,1,4,06:05 AM,08:18 PM,05:14 AM,07:15 PM,16,19,20,19,12,61,92,0.0,1012,19,10,113,6
2020-01-26 03:00:00,30,17,0.0,14.0,7,1,4,06:05 AM,08:18 PM,05:14 AM,07:15 PM,16,17,17,17,9,56,92,0.0,1012,17,10,153,5
2020-01-26 06:00:00,30,17,0.0,14.0,7,1,4,06:05 AM,08:18 PM,05:14 AM,07:15 PM,16,19,19,19,5,23,82,0.0,1012,19,10,138,3
2020-01-26 09:00:00,30,17,0.0,14.0,7,6,4,06:05 AM,08:18 PM,05:14 AM,07:15 PM,12,24,24,25,13,7,49,0.0,1011,25,10,245,11
2020-01-26 12:00:00,30,17,0.0,14.0,7,7,4,06:05 AM,08:18 PM,05:14 AM,07:15 PM,5,27,27,29,24,1,23,0.0,1010,29,10,296,21
2020-01-26 15:00:00,30,17,0.0,14.0,7,7,4,06:05 AM,08:18 PM,05:14 AM,07:15 PM,1,28,28,30,23,0,16,0.0,1009,30,10,291,19
2020-01-26 18:00:00,30,17,0.0,14.0,7,1,4,06:05 AM,08:18 PM,05:14 AM,07:15 PM,3,25,25,27,12,0,22,0.0,1011,27,10,319,8
2020-01-26 21:00:00,30,17,0.0,14.0,7,1,4,06:05 AM,08:18 PM,05:14 AM,07:15 PM,10,25,25,24,19,0,63,0.0,1014,24,10,193,10
2020-01-27 00:00:00,33,14,0.0,14.0,7,1,11,07:03 AM,08:52 PM,05:15 AM,07:14 PM,12,17,18,17,15,1,85,0.0,1015,17,10,120,8
2020-01-27 03:00:00,33,14,0.0,14.0,7,1,11,07:03 AM,08:52 PM,05:15 AM,07:14 PM,12,14,14,14,9,2,86,0.0,1015,14,10,122,4
2020-01-27 06:00:00,33,14,0.0,14.0,7,1,11,07:03 AM,08:52 PM,05:15 AM,07:14 PM,12,17,17,17,5,3,72,0.0,1014,17,10,132,4
2020-01-27 09:00:00,33,14,0.0,14.0,7,7,11,07:03 AM,08:52 PM,05:15 AM,07:14 PM,13,26,26,27,5,1,46,0.0,1014,27,10,269,4
2020-01-27 12:00:00,33,14,0.0,14.0,7,8,11,07:03 AM,08:52 PM,05:15 AM,07:14 PM,9,31,31,32,13,1,25,0.0,1012,32,10,320,12
2020-01-27 15:00:00,33,14,0.0,14.0,7,8,11,07:03 AM,08:52 PM,05:15 AM,07:14 PM,4,31,31,33,17,2,16,0.0,1009,33,10,299,15
2020-01-27 18:00:00,33,14,0.0,14.0,7,1,11,07:03 AM,08:52 PM,05:15 AM,07:14 PM,6,33,33,31,12,2,23,0.0,1011,31,10,261,8
2020-01-27 21:00:00,33,14,0.0,14.0,7,1,11,07:03 AM,08:52 PM,05:15 AM,07:14 PM,14,31,31,28,13,30,70,0.0,1013,28,10,158,8
2020-01-28 00:00:00,33,19,0.0,14.0,7,1,18,08:00 AM,09:23 PM,05:16 AM,07:14 PM,17,23,23,22,10,51,87,0.0,1013,22,10,134,7
2020-01-28 03:00:00,33,19,0.0,14.0,7,1,18,08:00 AM,09:23 PM,05:16 AM,07:14 PM,17,19,19,19,5,44,87,0.0,1012,19,10,139,3
2020-01-28 06:00:00,33,19,0.0,14.0,7,1,18,08:00 AM,09:23 PM,05:16 AM,07:14 PM,18,21,23,21,3,38,80,0.0,1013,21,10,274,2
2020-01-28 09:00:00,33,19,0.0,14.0,7,7,18,08:00 AM,09:23 PM,05:16 AM,07:14 PM,13,27,27,27,9,14,46,0.0,1012,27,10,315,8
2020-01-28 12:00:00,33,19,0.0,14.0,7,8,18,08:00 AM,09:23 PM,05:16 AM,07:14 PM,6,30,30,32,23,60,20,0.0,1011,32,10,289,20
2020-01-28 15:00:00,33,19,0.0,14.0,7,7,18,08:00 AM,09:23 PM,05:16 AM,07:14 PM,1,30,30,32,23,43,13,0.0,1010,32,10,281,20
2020-01-28 18:00:00,33,19,0.0,14.0,7,1,18,08:00 AM,09:23 PM,05:16 AM,07:14 PM,6,30,30,29,19,9,33,0.0,1013,29,10,147,13
2020-01-28 21:00:00,33,19,0.0,14.0,7,1,18,08:00 AM,09:23 PM,05:16 AM,07:14 PM,13,29,29,26,16,28,73,0.0,1015,26,10,104,10
2020-01-29 00:00:00,36,14,0.0,14.0,7,1,26,08:56 AM,09:50 PM,05:17 AM,07:13 PM,14,19,19,19,11,32,91,0.0,1016,18,10,121,7
2020-01-29 03:00:00,36,14,0.0,14.0,7,1,26,08:56 AM,09:50 PM,05:17 AM,07:13 PM,13,15,14,15,7,26,94,0.0,1016,14,5,132,4
2020-01-29 06:00:00,36,14,0.0,14.0,7,1,26,08:56 AM,09:50 PM,05:17 AM,07:13 PM,13,18,18,18,5,8,75,0.0,1017,18,7,137,3
2020-01-29 09:00:00,36,14,0.0,14.0,7,7,26,08:56 AM,09:50 PM,05:17 AM,07:13 PM,9,24,24,25,5,0,40,0.0,1017,25,10,68,5
2020-01-29 12:00:00,36,14,0.0,14.0,7,8,26,08:56 AM,09:50 PM,05:17 AM,07:13 PM,8,32,32,33,4,0,22,0.0,1015,33,10,14,4
2020-01-29 15:00:00,36,14,0.0,14.0,7,9,26,08:56 AM,09:50 PM,05:17 AM,07:13 PM,9,33,33,35,3,4,19,0.0,1013,35,10,230,2
2020-01-29 18:00:00,36,14,0.0,14.0,7,1,26,08:56 AM,09:50 PM,05:17 AM,07:13 PM,11,34,34,34,14,3,41,0.0,1014,34,10,172,11
2020-01-29 21:00:00,36,14,0.0,14.0,7,1,26,08:56 AM,09:50 PM,05:17 AM,07:13 PM,12,33,33,31,15,3,68,0.0,1017,31,10,97,10
2020-01-30 00:00:00,36,16,0.0,13.9,8,1,33,09:51 AM,10:17 PM,05:18 AM,07:12 PM,13,20,21,20,10,2,81,0.0,1017,20,10,123,6
2020-01-30 03:00:00,36,16,0.0,13.9,8,1,33,09:51 AM,10:17 PM,05:18 AM,07:12 PM,12,16,16,16,7,1,80,0.0,1017,16,10,151,4
2020-01-30 06:00:00,36,16,0.0,13.9,8,1,33,09:51 AM,10:17 PM,05:18 AM,07:12 PM,11,19,19,19,4,0,62,0.0,1017,19,10,156,3
2020-01-30 09:00:00,36,16,0.0,13.9,8,7,33,09:51 AM,10:17 PM,05:18 AM,07:12 PM,10,25,25,26,7,0,38,0.0,1016,26,10,270,6
2020-01-30 12:00:00,36,16,0.0,13.9,8,8,33,09:51 AM,10:17 PM,05:18 AM,07:12 PM,6,31,31,33,12,0,20,0.0,1013,33,10,315,10
2020-01-30 15:00:00,36,16,0.0,13.9,8,9,33,09:51 AM,10:17 PM,05:18 AM,07:12 PM,3,34,34,36,12,0,13,0.0,1011,36,10,323,10
2020-01-30 18:00:00,36,16,0.0,13.9,8,1,33,09:51 AM,10:17 PM,05:18 AM,07:12 PM,4,35,35,34,14,0,18,0.0,1012,34,10,333,8
2020-01-30 21:00:00,36,16,0.0,13.9,8,1,33,09:51 AM,10:17 PM,05:18 AM,07:12 PM,9,35,35,32,13,0,38,0.0,1013,32,10,174,6
2020-01-31 00:00:00,39,18,0.0,13.9,8,1,37,10:46 AM,10:44 PM,05:19 AM,07:12 PM,11,24,24,23,10,0,56,0.0,1014,23,10,124,5
