date_time,Hamilton_maxtempC,Hamilton_mintempC,Hamilton_totalSnow_cm,Hamilton_sunHour,Hamilton_uvIndex,Hamilton_uvIndex,Hamilton_moon_illumination,Hamilton_moonrise,Hamilton_moonset,Hamilton_sunrise,Hamilton_sunset,Hamilton_DewPointC,Hamilton_FeelsLikeC,Hamilton_HeatIndexC,Hamilton_WindChillC,Hamilton_WindGustKmph,Hamilton_cloudcover,Hamilton_humidity,Hamilton_precipMM,Hamilton_pressure,Hamilton_tempC,Hamilton_visibility,Hamilton_winddirDegree,Hamilton_windspeedKmph
2020-02-15 21:00:00,-2,-10,0.0,10.0,2,1,45,01:35 AM,12:06 PM,08:18 AM,06:50 PM,-5,-7,-5,-7,47,57,69,0.1,1018,-7,7,221,33
2020-02-16 00:00:00,1,-3,0.0,6.8,1,1,38,02:46 AM,12:41 PM,08:16 AM,06:51 PM,-4,-9,-5,-9,47,66,73,0.2,1017,-7,0,235,33
2020-02-16 03:00:00,1,-3,0.0,6.8,1,1,38,02:46 AM,12:41 PM,08:16 AM,06:51 PM,-3,-7,-1,-7,39,79,82,0.1,1017,-1,3,244,28
2020-02-16 06:00:00,1,-3,0.0,6.8,1,1,38,02:46 AM,12:41 PM,08:16 AM,06:51 PM,-4,-7,-1,-7,31,69,85,0.0,1017,-1,10,248,22
2020-02-16 09:00:00,1,-3,0.0,6.8,1,2,38,02:46 AM,12:41 PM,08:16 AM,06:51 PM,-4,-7,-2,-7,28,34,83,0.0,1018,-2,10,252,20
2020-02-16 12:00:00,1,-3,0.0,6.8,1,1,38,02:46 AM,12:41 PM,08:16 AM,06:51 PM,-4,-6,-0,-6,24,61,79,0.0,1018,-0,10,253,20
2020-02-16 15:00:00,1,-3,0.0,6.8,1,1,38,02:46 AM,12:41 PM,08:16 AM,06:51 PM,-3,-4,1,-4,23,100,77,0.0,1018,1,10,255,18
2020-02-16 18:00:00,1,-3,0.0,6.8,1,1,38,02:46 AM,12:41 PM,08:16 AM,06:51 PM,-3,-4,1,-4,24,100,76,0.0,1019,1,10,262,18
2020-02-16 21:00:00,1,-3,0.0,6.8,1,1,38,02:46 AM,12:41 PM,08:16 AM,06:51 PM,-3,-5,-1,-5,21,93,79,0.0,1020,-1,10,268,15
2020-02-17 00:00:00,-2,-6,0.1,5.2,1,1,30,03:55 AM,01:22 PM,08:15 AM,06:52 PM,-3,-4,-1,-4,17,80,84,0.1,1021,-3,10,279,12
2020-02-17 03:00:00,-2,-6,0.1,5.2,1,1,30,03:55 AM,01:22 PM,08:15 AM,06:52 PM,-5,-6,-2,-6,13,73,83,0.1,1022,-2,10,211,10
2020-02-17 06:00:00,-2,-6,0.1,5.2,1,1,30,03:55 AM,01:22 PM,08:15 AM,06:52 PM,-7,-9,-4,-9,13,72,85,0.0,1024,-4,10,30,10
2020-02-17 09:00:00,-2,-6,0.1,5.2,1,1,30,03:55 AM,01:22 PM,08:15 AM,06:52 PM,-8,-10,-5,-10,14,76,80,0.0,1026,-5,10,40,11
2020-02-17 12:00:00,-2,-6,0.1,5.2,1,1,30,03:55 AM,01:22 PM,08:15 AM,06:52 PM,-8,-9,-4,-9,15,76,74,0.0,1028,-4,10,65,12
2020-02-17 15:00:00,-2,-6,0.1,5.2,1,1,30,03:55 AM,01:22 PM,08:15 AM,06:52 PM,-7,-8,-3,-8,17,71,73,0.0,1027,-3,10,84,15
2020-02-17 18:00:00,-2,-6,0.1,5.2,1,1,30,03:55 AM,01:22 PM,08:15 AM,06:52 PM,-6,-6,-2,-6,21,89,77,0.0,1025,-3,10,82,17
2020-02-17 21:00:00,-2,-6,0.1,5.2,1,1,30,03:55 AM,01:22 PM,08:15 AM,06:52 PM,-4,-5,-3,-5,24,95,83,0.0,1025,-5,10,89,18
2020-02-18 00:00:00,5,-1,0.0,5.2,1,1,22,04:58 AM,02:08 PM,08:13 AM,06:54 PM,-2,-6,-3,-6,25,91,92,0.0,1023,-5,10,90,18
2020-02-18 03:00:00,5,-1,0.0,5.2,1,1,22,04:58 AM,02:08 PM,08:13 AM,06:54 PM,-1,-5,-0,-5,24,100,97,1.9,1019,-0,9,103,17
2020-02-18 06:00:00,5,-1,0.0,5.2,1,1,22,04:58 AM,02:08 PM,08:13 AM,06:54 PM,1,-3,2,-3,26,100,98,5.9,1014,2,6,139,17
2020-02-18 09:00:00,5,-1,0.0,5.2,1,1,22,04:58 AM,02:08 PM,08:13 AM,06:54 PM,3,-1,3,-1,30,100,97,4.4,1011,3,5,183,18
2020-02-18 12:00:00,5,-1,0.0,5.2,1,2,22,04:58 AM,02:08 PM,08:13 AM,06:54 PM,4,0,5,0,45,100,95,0.3,1010,5,5,227,27
2020-02-18 15:00:00,5,-1,0.0,5.2,1,1,22,04:58 AM,02:08 PM,08:13 AM,06:54 PM,2,-1,5,-1,46,93,85,0.0,1011,5,10,252,32
2020-02-18 18:00:00,5,-1,0.0,5.2,1,2,22,04:58 AM,02:08 PM,08:13 AM,06:54 PM,-1,-3,3,-3,40,60,78,0.0,1015,3,10,264,28
2020-02-18 21:00:00,5,-1,0.0,5.2,1,1,22,04:58 AM,02:08 PM,08:13 AM,06:54 PM,-2,-5,1,-5,36,22,79,0.0,1018,1,10,263,24
2020-02-19 00:00:00,-3,-9,0.0,6.8,2,1,15,05:55 AM,03:01 PM,08:12 AM,06:55 PM,-3,-6,-0,-6,35,27,79,0.0,1021,-0,10,264,24
2020-02-19 03:00:00,-3,-9,0.0,6.8,2,1,15,05:55 AM,03:01 PM,08:12 AM,06:55 PM,-5,-8,-2,-8,33,45,77,0.0,1022,-2,10,271,24
2020-02-19 06:00:00,-3,-9,0.0,6.8,2,1,15,05:55 AM,03:01 PM,08:12 AM,06:55 PM,-7,-10,-3,-10,34,45,72,0.0,1025,-3,10,279,25
2020-02-19 09:00:00,-3,-9,0.0,6.8,2,2,15,05:55 AM,03:01 PM,08:12 AM,06:55 PM,-10,-11,-4,-11,29,37,65,0.0,1028,-4,10,305,23
2020-02-19 12:00:00,-3,-9,0.0,6.8,2,1,15,05:55 AM,03:01 PM,08:12 AM,06:55 PM,-10,-10,-4,-10,22,64,61,0.0,1031,-4,10,302,19
2020-02-19 15:00:00,-3,-9,0.0,6.8,2,1,15,05:55 AM,03:01 PM,08:12 AM,06:55 PM,-10,-9,-3,-9,23,79,60,0.0,1032,-3,10,277,20
2020-02-19 18:00:00,-3,-9,0.0,6.8,2,1,15,05:55 AM,03:01 PM,08:12 AM,06:55 PM,-10,-11,-4,-11,26,72,62,0.0,1031,-4,10,284,22
2020-02-19 21:00:00,-3,-9,0.0,6.8,2,1,15,05:55 AM,03:01 PM,08:12 AM,06:55 PM,-10,-11,-5,-11,25,66,66,0.0,1032,-6,10,281,20
2020-02-20 00:00:00,-5,-8,0.0,6.8,2,1,7,06:43 AM,03:59 PM,08:10 AM,06:56 PM,-10,-10,-6,-10,24,50,69,0.0,1033,-8,10,283,19
2020-02-20 03:00:00,-5,-8,0.0,6.8,2,1,7,06:43 AM,03:59 PM,08:10 AM,06:56 PM,-10,-12,-6,-12,23,41,70,0.0,1032,-6,10,290,18
2020-02-20 06:00:00,-5,-8,0.0,6.8,2,1,7,06:43 AM,03:59 PM,08:10 AM,06:56 PM,-12,-13,-7,-13,20,6,68,0.0,1033,-7,10,296,15
2020-02-20 09:00:00,-5,-8,0.0,6.8,2,1,7,06:43 AM,03:59 PM,08:10 AM,06:56 PM,-12,-14,-8,-14,18,35,70,0.0,1034,-8,10,299,13
2020-02-20 12:00:00,-5,-8,0.0,6.8,2,1,7,06:43 AM,03:59 PM,08:10 AM,06:56 PM,-13,-13,-7,-13,20,71,60,0.0,1035,-7,10,301,15
2020-02-20 15:00:00,-5,-8,0.0,6.8,2,1,7,06:43 AM,03:59 PM,08:10 AM,06:56 PM,-13,-11,-6,-11,20,86,53,0.0,1035,-6,10,302,16
2020-02-20 18:00:00,-5,-8,0.0,6.8,2,2,7,06:43 AM,03:59 PM,08:10 AM,06:56 PM,-13,-11,-6,-11,20,77,58,0.1,1035,-6,10,306,16
2020-02-20 21:00:00,-5,-8,0.0,6.8,2,1,7,06:43 AM,03:59 PM,08:10 AM,06:56 PM,-12,-12,-7,-12,17,25,64,0.0,1036,-7,10,309,14
2020-02-21 00:00:00,-1,-8,0.0,10.5,2,1,0,07:25 AM,05:00 PM,08:09 AM,06:58 PM,-12,-13,-7,-13,15,5,71,0.0,1035,-7,10,279,13
2020-02-21 03:00:00,-1,-8,0.0,10.5,2,1,0,07:25 AM,05:00 PM,08:09 AM,06:58 PM,-11,-14,-8,-14,19,17,75,0.0,1034,-8,10,253,15
2020-02-21 06:00:00,-1,-8,0.0,10.5,2,1,0,07:25 AM,05:00 PM,08:09 AM,06:58 PM,-11,-15,-8,-15,26,25,76,0.0,1033,-8,10,252,18
2020-02-21 09:00:00,-1,-8,0.0,10.5,2,2,0,07:25 AM,05:00 PM,08:09 AM,06:58 PM,-11,-15,-7,-15,30,7,74,0.0,1032,-7,10,249,21
2020-02-21 12:00:00,-1,-8,0.0,10.5,2,2,0,07:25 AM,05:00 PM,08:09 AM,06:58 PM,-11,-12,-5,-12,32,2,64,0.0,1031,-5,10,246,24
2020-02-21 15:00:00,-1,-8,0.0,10.5,2,2,0,07:25 AM,05:00 PM,08:09 AM,06:58 PM,-10,-9,-2,-9,35,0,57,0.0,1029,-2,10,245,27
2020-02-21 18:00:00,-1,-8,0.0,10.5,2,2,0,07:25 AM,05:00 PM,08:09 AM,06:58 PM,-9,-8,-1,-8,38,0,54,0.0,1027,-1,10,239,29
2020-02-21 21:00:00,-1,-8,0.0,10.5,2,1,0,07:25 AM,05:00 PM,08:09 AM,06:58 PM,-10,-8,-2,-8,49,0,53,0.0,1025,-3,10,237,34
2020-02-22 00:00:00,3,-5,0.0,10.5,2,1,0,08:00 AM,06:01 PM,08:07 AM,06:59 PM,-11,-7,-2,-7,53,0,48,0.0,1024,-4,10,241,36
2020-02-22 03:00:00,3,-5,0.0,10.5,2,1,0,08:00 AM,06:01 PM,08:07 AM,06:59 PM,-11,-9,-2,-9,46,4,52,0.0,1023,-2,10,248,31
2020-02-22 06:00:00,3,-5,0.0,10.5,2,1,0,08:00 AM,06:01 PM,08:07 AM,06:59 PM,-10,-10,-3,-10,44,10,55,0.0,1023,-3,10,249,30
2020-02-22 09:00:00,3,-5,0.0,10.5,2,2,0,08:00 AM,06:01 PM,08:07 AM,06:59 PM,-10,-9,-2,-9,41,8,57,0.0,1024,-2,10,247,27
2020-02-22 12:00:00,3,-5,0.0,10.5,2,2,0,08:00 AM,06:01 PM,08:07 AM,06:59 PM,-8,-7,-0,-7,37,6,55,0.0,1023,-0,10,248,26
2020-02-22 15:00:00,3,-5,0.0,10.5,2,2,0,08:00 AM,06:01 PM,08:07 AM,06:59 PM,-6,-4,2,-4,33,4,55,0.0,1022,2,10,243,24
2020-02-22 18:00:00,3,-5,0.0,10.5,2,2,0,08:00 AM,06:01 PM,08:07 AM,06:59 PM,-5,-3,2,-3,31,1,59,0.0,1021,2,10,239,21
2020-02-22 21:00:00,3,-5,0.0,10.5,2,1,0,08:00 AM,06:01 PM,08:07 AM,06:59 PM,-4,-4,-0,-4,32,3,65,0.0,1021,-1,10,236,20
2020-02-23 00:00:00,6,1,0.0,10.9,2,1,0,08:30 AM,07:03 PM,08:06 AM,07:00 PM,-4,-4,-1,-4,36,8,66,0.0,1020,-3,10,241,21
2020-02-23 03:00:00,6,1,0.0,10.9,2,1,0,08:30 AM,07:03 PM,08:06 AM,07:00 PM,-4,-3,2,-3,32,36,67,0.0,1020,2,10,238,20
2020-02-23 06:00:00,6,1,0.0,10.9,2,1,0,08:30 AM,07:03 PM,08:06 AM,07:00 PM,-4,-4,1,-4,28,83,69,0.0,1019,1,10,232,17
2020-02-23 09:00:00,6,1,0.0,10.9,2,2,0,08:30 AM,07:03 PM,08:06 AM,07:00 PM,-3,-3,1,-3,26,39,71,0.0,1019,1,10,226,18
2020-02-23 12:00:00,6,1,0.0,10.9,2,1,0,08:30 AM,07:03 PM,08:06 AM,07:00 PM,-3,-2,3,-2,30,34,66,0.0,1018,3,10,222,21
2020-02-23 15:00:00,6,1,0.0,10.9,2,3,0,08:30 AM,07:03 PM,08:06 AM,07:00 PM,-3,1,5,1,31,46,58,0.0,1016,5,10,219,22
2020-02-23 18:00:00,6,1,0.0,10.9,2,3,0,08:30 AM,07:03 PM,08:06 AM,07:00 PM,-2,1,5,1,34,17,61,0.0,1015,5,10,221,22
2020-02-23 21:00:00,6,1,0.0,10.9,2,1,0,08:30 AM,07:03 PM,08:06 AM,07:00 PM,-1,-1,4,-1,41,21,70,0.0,1014,4,10,223,23
2020-02-24 00:00:00,5,1,0.0,5.5,2,1,0,08:56 AM,08:04 PM,08:04 AM,07:01 PM,0,-1,4,-1,41,20,77,0.0,1013,4,10,226,25
2020-02-24 03:00:00,5,1,0.0,5.5,2,1,0,08:56 AM,08:04 PM,08:04 AM,07:01 PM,1,-1,4,-1,33,65,84,0.0,1013,4,10,232,21
2020-02-24 06:00:00,5,1,0.0,5.5,2,1,0,08:56 AM,08:04 PM,08:04 AM,07:01 PM,1,-1,3,-1,23,88,90,0.0,1013,3,10,241,15
2020-02-24 09:00:00,5,1,0.0,5.5,2,1,0,08:56 AM,08:04 PM,08:04 AM,07:01 PM,0,-1,2,-1,17,97,87,0.0,1014,2,10,262,12
2020-02-24 12:00:00,5,1,0.0,5.5,2,1,0,08:56 AM,08:04 PM,08:04 AM,07:01 PM,-1,-1,2,-1,16,92,78,0.0,1015,2,10,268,11
2020-02-24 15:00:00,5,1,0.0,5.5,2,1,0,08:56 AM,08:04 PM,08:04 AM,07:01 PM,-1,2,4,2,11,98,74,0.0,1015,4,10,253,8
2020-02-24 18:00:00,5,1,0.0,5.5,2,1,0,08:56 AM,08:04 PM,08:04 AM,07:01 PM,0,3,4,3,5,100,78,0.0,1015,4,10,195,4
2020-02-24 21:00:00,5,1,0.0,5.5,2,1,0,08:56 AM,08:04 PM,08:04 AM,07:01 PM,0,1,3,1,10,100,82,0.0,1015,3,10,81,7
2020-02-25 00:00:00,3,1,0.0,5.5,1,1,8,09:20 AM,09:04 PM,08:03 AM,07:03 PM,1,-1,2,-1,17,100,89,0.0,1015,2,10,35,12
2020-02-25 03:00:00,3,1,0.0,5.5,1,1,8,09:20 AM,09:04 PM,08:03 AM,07:03 PM,0,-2,2,-2,18,100,90,0.1,1013,2,7,48,13
2020-02-25 06:00:00,3,1,0.0,5.5,1,1,8,09:20 AM,09:04 PM,08:03 AM,07:03 PM,0,-3,1,-3,24,100,94,0.5,1013,1,4,44,17
2020-02-25 09:00:00,3,1,0.0,5.5,1,1,8,09:20 AM,09:04 PM,08:03 AM,07:03 PM,1,-4,1,-4,31,100,97,0.9,1013,1,9,38,22
2020-02-25 12:00:00,3,1,0.0,5.5,1,1,8,09:20 AM,09:04 PM,08:03 AM,07:03 PM,1,-4,2,-4,32,100,95,0.7,1014,2,9,50,24
2020-02-25 15:00:00,3,1,0.0,5.5,1,1,8,09:20 AM,09:04 PM,08:03 AM,07:03 PM,1,-3,2,-3,30,100,90,0.7,1014,2,9,61,23
2020-02-25 18:00:00,3,1,0.0,5.5,1,1,8,09:20 AM,09:04 PM,08:03 AM,07:03 PM,1,-2,3,-2,24,100,85,0.0,1014,3,10,54,18
2020-02-25 21:00:00,3,1,0.0,5.5,1,1,8,09:20 AM,09:04 PM,08:03 AM,07:03 PM,0,-2,2,-2,26,100,85,0.0,1016,2,10,46,18
2020-02-26 00:00:00,0,-6,11.5,5.5,1,1,15,09:43 AM,10:03 PM,08:01 AM,07:04 PM,-1,-4,1,-4,32,100,85,0.0,1016,1,10,48,24
2020-02-26 03:00:00,0,-6,11.5,5.5,1,1,15,09:43 AM,10:03 PM,08:01 AM,07:04 PM,-2,-6,-0,-6,34,100,90,0.3,1015,-0,7,49,26
2020-02-26 06:00:00,0,-6,11.5,5.5,1,1,15,09:43 AM,10:03 PM,08:01 AM,07:04 PM,-2,-7,-1,-7,36,100,95,1.1,1014,-1,1,52,27
2020-02-26 09:00:00,0,-6,11.5,5.5,1,1,15,09:43 AM,10:03 PM,08:01 AM,07:04 PM,-2,-8,-1,-8,40,100,95,1.8,1013,-1,0,56,29
2020-02-26 12:00:00,0,-6,11.5,5.5,1,1,15,09:43 AM,10:03 PM,08:01 AM,07:04 PM,-1,-8,-1,-8,44,100,96,2.3,1011,-1,0,60,31
2020-02-26 15:00:00,0,-6,11.5,5.5,1,1,15,09:43 AM,10:03 PM,08:01 AM,07:04 PM,-1,-7,-0,-7,46,100,96,3.5,1007,-0,2,57,32
2020-02-26 18:00:00,0,-6,11.5,5.5,1,1,15,09:43 AM,10:03 PM,08:01 AM,07:04 PM,0,-5,1,-5,41,100,98,5.7,1003,-1,5,48,29
2020-02-26 21:00:00,0,-6,11.5,5.5,1,1,15,09:43 AM,10:03 PM,08:01 AM,07:04 PM,-0,-3,0,-3,31,100,98,7.5,1002,-3,2,33,23
2020-02-27 00:00:00,-4,-6,3.1,5.5,1,1,23,10:04 AM,11:03 PM,08:00 AM,07:05 PM,-2,-7,-3,-7,22,100,96,3.6,1002,-5,2,112,17
2020-02-27 03:00:00,-4,-6,3.1,5.5,1,1,23,10:04 AM,11:03 PM,08:00 AM,07:05 PM,-4,-9,-3,-9,29,100,93,4.3,1001,-3,1,310,23
2020-02-27 06:00:00,-4,-6,3.1,5.5,1,1,23,10:04 AM,11:03 PM,08:00 AM,07:05 PM,-6,-12,-4,-12,39,99,88,1.7,1001,-4,0,290,30
2020-02-27 09:00:00,-4,-6,3.1,5.5,1,1,23,10:04 AM,11:03 PM,08:00 AM,07:05 PM,-8,-13,-5,-13,43,93,80,1.3,1002,-5,3,281,35
2020-02-27 12:00:00,-4,-6,3.1,5.5,1,1,23,10:04 AM,11:03 PM,08:00 AM,07:05 PM,-8,-14,-5,-14,49,87,78,0.0,1003,-5,10,273,41
2020-02-27 15:00:00,-4,-6,3.1,5.5,1,1,23,10:04 AM,11:03 PM,08:00 AM,07:05 PM,-7,-13,-4,-13,49,97,78,0.0,1003,-4,7,271,42
2020-02-27 18:00:00,-4,-6,3.1,5.5,1,1,23,10:04 AM,11:03 PM,08:00 AM,07:05 PM,-8,-13,-4,-13,49,100,78,0.0,1005,-4,5,269,40
2020-02-27 21:00:00,-4,-6,3.1,5.5,1,1,23,10:04 AM,11:03 PM,08:00 AM,07:05 PM,-8,-14,-5,-14,50,100,81,0.0,1007,-5,7,266,38
2020-02-28 00:00:00,-5,-8,0.4,5.7,1,1,30,10:27 AM,No moonset,07:58 AM,07:07 PM,-9,-15,-6,-15,48,100,81,0.1,1008,-6,1,263,37
2020-02-28 03:00:00,-5,-8,0.4,5.7,1,1,30,10:27 AM,No moonset,07:58 AM,07:07 PM,-9,-15,-7,-15,45,89,80,0.1,1007,-7,1,263,34
2020-02-28 06:00:00,-5,-8,0.4,5.7,1,1,30,10:27 AM,No moonset,07:58 AM,07:07 PM,-10,-16,-7,-16,45,65,80,0.0,1007,-7,2,258,33
2020-02-28 09:00:00,-5,-8,0.4,5.7,1,1,30,10:27 AM,No moonset,07:58 AM,07:07 PM,-11,-17,-8,-17,46,67,80,0.0,1008,-8,5,256,32
2020-02-28 12:00:00,-5,-8,0.4,5.7,1,1,30,10:27 AM,No moonset,07:58 AM,07:07 PM,-10,-15,-6,-15,43,88,77,0.0,1008,-6,7,257,33
2020-02-28 15:00:00,-5,-8,0.4,5.7,1,1,30,10:27 AM,No moonset,07:58 AM,07:07 PM,-9,-14,-5,-14,42,100,76,0.1,1008,-5,2,255,33
2020-02-28 18:00:00,-5,-8,0.4,5.7,1,1,30,10:27 AM,No moonset,07:58 AM,07:07 PM,-8,-13,-5,-13,40,100,78,0.1,1009,-5,1,254,31
2020-02-28 21:00:00,-5,-8,0.4,5.7,1,1,30,10:27 AM,No moonset,07:58 AM,07:07 PM,-8,-13,-6,-13,30,97,84,0.5,1010,-6,1,275,23
2020-02-29 00:00:00,-6,-12,1.1,5.8,1,1,38,10:52 AM,12:03 AM,07:56 AM,07:08 PM,-10,-13,-7,-13,17,94,84,1.3,1011,-7,2,311,13
2020-02-29 03:00:00,-6,-12,1.1,5.8,1,1,38,10:52 AM,12:03 AM,07:56 AM,07:08 PM,-12,-16,-9,-16,19,90,82,1.0,1011,-9,5,300,14
2020-02-29 06:00:00,-6,-12,1.1,5.8,1,1,38,10:52 AM,12:03 AM,07:56 AM,07:08 PM,-14,-18,-12,-18,20,68,82,0.0,1013,-12,10,300,14
2020-02-29 09:00:00,-6,-12,1.1,5.8,1,1,38,10:52 AM,12:03 AM,07:56 AM,07:08 PM,-14,-18,-12,-18,19,74,80,0.0,1015,-12,10,296,13
2020-02-29 12:00:00,-6,-12,1.1,5.8,1,1,38,10:52 AM,12:03 AM,07:56 AM,07:08 PM,-12,-16,-9,-16,19,93,77,0.0,1016,-9,10,292,16
2020-02-29 15:00:00,-6,-12,1.1,5.8,1,1,38,10:52 AM,12:03 AM,07:56 AM,07:08 PM,-10,-13,-7,-13,27,98,76,0.0,1017,-7,10,297,20
2020-02-29 18:00:00,-6,-12,1.1,5.8,1,1,38,10:52 AM,12:03 AM,07:56 AM,07:08 PM,-10,-13,-6,-13,31,92,77,0.1,1018,-6,10,291,21
2020-02-29 21:00:00,-6,-12,1.1,5.8,1,1,38,10:52 AM,12:03 AM,07:56 AM,07:08 PM,-9,-13,-7,-13,24,69,84,0.1,1019,-7,9,271,14
2020-03-01 00:00:00,1,-8,0.0,11.5,2,1,44,11:21 AM,01:05 AM,07:55 AM,07:09 PM,-9,-13,-7,-13,26,32,88,0.0,1020,-7,10,260,15
2020-03-01 03:00:00,1,-8,0.0,11.5,2,1,44,11:21 AM,01:05 AM,07:55 AM,07:09 PM,-9,-13,-7,-13,25,34,88,0.0,1020,-7,10,261,14
2020-03-01 06:00:00,1,-8,0.0,11.5,2,1,44,11:21 AM,01:05 AM,07:55 AM,07:09 PM,-9,-13,-7,-13,22,35,89,0.0,1021,-7,10,260,13
2020-03-01 09:00:00,1,-8,0.0,11.5,2,2,44,11:21 AM,01:05 AM,07:55 AM,07:09 PM,-8,-11,-6,-11,18,32,88,0.0,1021,-6,10,243,11
2020-03-01 12:00:00,1,-8,0.0,11.5,2,2,44,11:21 AM,01:05 AM,07:55 AM,07:09 PM,-5,-7,-2,-7,15,31,85,0.0,1021,-2,10,220,13
2020-03-01 15:00:00,1,-8,0.0,11.5,2,2,44,11:21 AM,01:05 AM,07:55 AM,07:09 PM,-2,-5,0,-5,20,40,84,0.0,1018,0,10,205,16
2020-03-01 18:00:00,1,-8,0.0,11.5,2,1,44,11:21 AM,01:05 AM,07:55 AM,07:09 PM,-2,-4,0,-4,21,54,81,0.3,1016,-1,10,189,15
2020-03-01 21:00:00,1,-8,0.0,11.5,2,1,44,11:21 AM,01:05 AM,07:55 AM,07:09 PM,-1,-3,-1,-3,19,46,86,0.6,1014,-3,9,167,12
2020-03-02 00:00:00,5,-2,0.0,5.8,1,1,51,11:54 AM,02:07 AM,07:53 AM,07:11 PM,-1,-4,-1,-4,26,38,80,0.0,1012,-2,10,199,14
2020-03-02 03:00:00,5,-2,0.0,5.8,1,1,51,11:54 AM,02:07 AM,07:53 AM,07:11 PM,1,-1,3,-1,38,90,82,0.0,1009,3,10,218,21
2020-03-02 06:00:00,5,-2,0.0,5.8,1,1,51,11:54 AM,02:07 AM,07:53 AM,07:11 PM,3,-1,4,-1,40,100,91,0.0,1007,4,10,223,22
2020-03-02 09:00:00,5,-2,0.0,5.8,1,1,51,11:54 AM,02:07 AM,07:53 AM,07:11 PM,4,0,4,0,41,100,96,0.9,1006,4,9,221,23
2020-03-02 12:00:00,5,-2,0.0,5.8,1,2,51,11:54 AM,02:07 AM,07:53 AM,07:11 PM,5,1,5,1,43,100,96,3.2,1005,5,7,220,26
2020-03-02 15:00:00,5,-2,0.0,5.8,1,1,51,11:54 AM,02:07 AM,07:53 AM,07:11 PM,4,1,5,1,33,100,96,3.1,1005,5,5,239,21
2020-03-02 18:00:00,5,-2,0.0,5.8,1,1,51,11:54 AM,02:07 AM,07:53 AM,07:11 PM,2,-0,3,-0,18,88,94,0.2,1005,3,3,275,12
2020-03-02 21:00:00,5,-2,0.0,5.8,1,1,51,11:54 AM,02:07 AM,07:53 AM,07:11 PM,0,-2,1,-2,17,57,88,0.1,1007,0,7,298,12
2020-03-03 00:00:00,2,-6,0.0,5.8,1,1,58,12:34 PM,03:10 AM,07:51 AM,07:12 PM,0,-1,1,-1,10,48,89,0.0,1007,-1,10,291,7
2020-03-03 03:00:00,2,-6,0.0,5.8,1,1,58,12:34 PM,03:10 AM,07:51 AM,07:12 PM,-0,1,2,1,6,81,87,0.0,1007,2,10,210,4
2020-03-03 06:00:00,2,-6,0.0,5.8,1,1,58,12:34 PM,03:10 AM,07:51 AM,07:12 PM,-1,-1,1,-1,11,92,86,0.0,1006,1,10,117,7
2020-03-03 09:00:00,2,-6,0.0,5.8,1,1,58,12:34 PM,03:10 AM,07:51 AM,07:12 PM,-1,-1,1,-1,15,90,87,0.0,1004,1,10,83,9
2020-03-03 12:00:00,2,-6,0.0,5.8,1,1,58,12:34 PM,03:10 AM,07:51 AM,07:12 PM,0,-2,2,-2,18,100,91,1.2,1001,2,9,55,12
2020-03-03 15:00:00,2,-6,0.0,5.8,1,1,58,12:34 PM,03:10 AM,07:51 AM,07:12 PM,1,-2,1,-2,20,100,98,4.3,998,1,7,128,13
2020-03-03 18:00:00,2,-6,0.0,5.8,1,1,58,12:34 PM,03:10 AM,07:51 AM,07:12 PM,1,-2,1,-2,18,93,96,6.2,997,0,7,298,12
2020-03-03 21:00:00,2,-6,0.0,5.8,1,1,58,12:34 PM,03:10 AM,07:51 AM,07:12 PM,1,-4,-0,-4,28,78,91,4.4,1000,-4,8,262,18
2020-03-04 00:00:00,4,0,0.0,7.3,1,1,65,01:24 PM,04:11 AM,07:50 AM,07:13 PM,0,-5,-1,-5,35,77,85,0.2,1002,-3,6,272,24
2020-03-04 03:00:00,4,0,0.0,7.3,1,1,65,01:24 PM,04:11 AM,07:50 AM,07:13 PM,-1,-4,2,-4,36,59,81,0.2,1004,2,3,271,26
2020-03-04 06:00:00,4,0,0.0,7.3,1,1,65,01:24 PM,04:11 AM,07:50 AM,07:13 PM,-3,-4,1,-4,30,20,78,0.0,1005,1,10,261,20
2020-03-04 09:00:00,4,0,0.0,7.3,1,1,65,01:24 PM,04:11 AM,07:50 AM,07:13 PM,-2,-4,1,-4,25,41,83,0.0,1007,1,10,247,17
2020-03-04 12:00:00,4,0,0.0,7.3,1,1,65,01:24 PM,04:11 AM,07:50 AM,07:13 PM,-1,-2,3,-2,28,79,75,0.1,1007,3,10,255,22
2020-03-04 15:00:00,4,0,0.0,7.3,1,1,65,01:24 PM,04:11 AM,07:50 AM,07:13 PM,-2,-1,4,-1,28,97,64,0.0,1008,4,9,271,23
2020-03-04 18:00:00,4,0,0.0,7.3,1,2,65,01:24 PM,04:11 AM,07:50 AM,07:13 PM,-3,-2,3,-2,28,64,65,0.1,1010,3,8,279,22
2020-03-04 21:00:00,4,0,0.0,7.3,1,1,65,01:24 PM,04:11 AM,07:50 AM,07:13 PM,-4,-4,1,-4,25,9,72,0.0,1014,1,10,284,18
2020-03-05 00:00:00,5,0,0.0,10.2,2,1,73,02:22 PM,05:10 AM,07:48 AM,07:14 PM,-4,-5,0,-5,23,5,76,0.0,1017,0,10,287,16
2020-03-05 03:00:00,5,0,0.0,10.2,2,1,73,02:22 PM,05:10 AM,07:48 AM,07:14 PM,-4,-4,0,-4,21,0,77,0.0,1019,0,10,300,15
