date_time,Finley_maxtempC,Finley_mintempC,Finley_totalSnow_cm,Finley_sunHour,Finley_uvIndex,Finley_uvIndex,Finley_moon_illumination,Finley_moonrise,Finley_moonset,Finley_sunrise,Finley_sunset,Finley_DewPointC,Finley_FeelsLikeC,Finley_HeatIndexC,Finley_WindChillC,Finley_WindGustKmph,Finley_cloudcover,Finley_humidity,Finley_precipMM,Finley_pressure,Finley_tempC,Finley_visibility,Finley_winddirDegree,Finley_windspeedKmph
2020-01-12 00:00:00,30,13,0.0,14.2,6,1,83,09:00 PM,06:19 AM,05:14 AM,07:37 PM,6,14,15,14,45,0,54,0.0,1016,15,10,203,30
2020-01-12 03:00:00,30,13,0.0,14.2,6,1,83,09:00 PM,06:19 AM,05:14 AM,07:37 PM,6,11,13,11,34,0,60,0.0,1016,13,10,187,21
2020-01-12 06:00:00,30,13,0.0,14.2,6,1,83,09:00 PM,06:19 AM,05:14 AM,07:37 PM,5,14,14,14,22,1,54,0.0,1017,14,10,156,16
2020-01-12 09:00:00,30,13,0.0,14.2,6,6,83,09:00 PM,06:19 AM,05:14 AM,07:37 PM,7,21,21,21,15,5,41,0.0,1017,21,10,133,13
2020-01-12 12:00:00,30,13,0.0,14.2,6,7,83,09:00 PM,06:19 AM,05:14 AM,07:37 PM,7,26,26,27,13,7,29,0.0,1015,27,10,134,11
2020-01-12 15:00:00,30,13,0.0,14.2,6,7,83,09:00 PM,06:19 AM,05:14 AM,07:37 PM,5,28,28,30,13,5,22,0.0,1012,30,10,158,11
2020-01-12 18:00:00,30,13,0.0,14.2,6,1,83,09:00 PM,06:19 AM,05:14 AM,07:37 PM,5,27,27,29,13,3,23,0.0,1012,29,10,199,9
2020-01-12 21:00:00,30,13,0.0,14.2,6,1,83,09:00 PM,06:19 AM,05:14 AM,07:37 PM,8,28,28,26,26,2,39,0.0,1014,26,10,210,13
2020-01-13 00:00:00,34,17,0.0,14.2,7,1,76,09:44 PM,07:30 AM,05:15 AM,07:37 PM,9,22,23,22,33,2,50,0.0,1015,22,10,99,19
2020-01-13 03:00:00,34,17,0.0,14.2,7,1,76,09:44 PM,07:30 AM,05:15 AM,07:37 PM,9,18,18,18,32,5,54,0.0,1016,18,10,46,19
2020-01-13 06:00:00,34,17,0.0,14.2,7,1,76,09:44 PM,07:30 AM,05:15 AM,07:37 PM,8,19,19,19,32,8,50,0.0,1016,19,10,46,24
2020-01-13 09:00:00,34,17,0.0,14.2,7,6,76,09:44 PM,07:30 AM,05:15 AM,07:37 PM,8,23,23,24,27,12,38,0.0,1016,24,10,46,23
2020-01-13 12:00:00,34,17,0.0,14.2,7,7,76,09:44 PM,07:30 AM,05:15 AM,07:37 PM,8,28,28,29,18,9,26,0.0,1014,29,10,31,16
2020-01-13 15:00:00,34,17,0.0,14.2,7,8,76,09:44 PM,07:30 AM,05:15 AM,07:37 PM,7,31,31,33,8,30,20,0.0,1011,33,10,56,7
2020-01-13 18:00:00,34,17,0.0,14.2,7,1,76,09:44 PM,07:30 AM,05:15 AM,07:37 PM,7,30,30,32,11,44,22,0.0,1011,32,10,96,7
2020-01-13 21:00:00,34,17,0.0,14.2,7,1,76,09:44 PM,07:30 AM,05:15 AM,07:37 PM,6,29,29,28,18,29,26,0.0,1012,28,10,128,9
2020-01-14 00:00:00,37,22,0.0,14.2,8,1,69,10:23 PM,08:40 AM,05:16 AM,07:37 PM,5,26,26,24,23,31,30,0.0,1013,24,10,121,11
2020-01-14 03:00:00,37,22,0.0,14.2,8,1,69,10:23 PM,08:40 AM,05:16 AM,07:37 PM,9,24,24,23,25,42,42,0.0,1013,23,10,85,14
2020-01-14 06:00:00,37,22,0.0,14.2,8,1,69,10:23 PM,08:40 AM,05:16 AM,07:37 PM,12,25,25,23,23,44,50,0.0,1015,23,10,73,17
2020-01-14 09:00:00,37,22,0.0,14.2,8,7,69,10:23 PM,08:40 AM,05:16 AM,07:37 PM,13,28,28,28,20,35,39,0.0,1015,28,10,58,17
2020-01-14 12:00:00,37,22,0.0,14.2,8,8,69,10:23 PM,08:40 AM,05:16 AM,07:37 PM,9,34,34,35,12,24,23,0.0,1013,35,10,31,10
2020-01-14 15:00:00,37,22,0.0,14.2,8,9,69,10:23 PM,08:40 AM,05:16 AM,07:37 PM,7,34,34,36,6,17,17,0.0,1010,36,10,19,6
2020-01-14 18:00:00,37,22,0.0,14.2,8,1,69,10:23 PM,08:40 AM,05:16 AM,07:37 PM,8,32,32,34,17,13,21,0.0,1009,34,10,237,11
2020-01-14 21:00:00,37,22,0.0,14.2,8,1,69,10:23 PM,08:40 AM,05:16 AM,07:37 PM,9,33,33,31,19,8,30,0.0,1010,31,10,339,10
2020-01-15 00:00:00,34,23,0.0,11.1,8,1,61,10:58 PM,09:50 AM,05:17 AM,07:36 PM,9,28,28,27,29,9,35,0.0,1010,27,10,162,14
2020-01-15 03:00:00,34,23,0.0,11.1,8,1,61,10:58 PM,09:50 AM,05:17 AM,07:36 PM,13,25,25,24,31,17,52,0.0,1010,24,10,64,17
2020-01-15 06:00:00,34,23,0.0,11.1,8,1,61,10:58 PM,09:50 AM,05:17 AM,07:36 PM,14,25,25,24,25,38,56,0.0,1011,24,10,55,17
2020-01-15 09:00:00,34,23,0.0,11.1,8,7,61,10:58 PM,09:50 AM,05:17 AM,07:36 PM,14,29,29,28,22,64,43,0.1,1011,28,10,47,18
2020-01-15 12:00:00,34,23,0.0,11.1,8,7,61,10:58 PM,09:50 AM,05:17 AM,07:36 PM,14,33,33,33,24,78,33,0.1,1009,33,10,27,21
2020-01-15 15:00:00,34,23,0.0,11.1,8,7,61,10:58 PM,09:50 AM,05:17 AM,07:36 PM,14,33,33,33,23,78,33,0.1,1006,33,10,16,21
2020-01-15 18:00:00,34,23,0.0,11.1,8,1,61,10:58 PM,09:50 AM,05:17 AM,07:36 PM,14,30,30,30,17,30,38,0.0,1006,30,10,20,13
2020-01-15 21:00:00,34,23,0.0,11.1,8,1,61,10:58 PM,09:50 AM,05:17 AM,07:36 PM,15,30,30,28,13,52,57,1.3,1007,28,10,81,8
2020-01-16 00:00:00,30,20,0.0,10.0,6,1,54,11:32 PM,10:58 AM,05:18 AM,07:36 PM,17,26,26,23,12,84,74,1.3,1007,23,9,66,7
2020-01-16 03:00:00,30,20,0.0,10.0,6,1,54,11:32 PM,10:58 AM,05:18 AM,07:36 PM,18,21,22,21,12,78,85,2.9,1006,21,8,50,7
2020-01-16 06:00:00,30,20,0.0,10.0,6,1,54,11:32 PM,10:58 AM,05:18 AM,07:36 PM,18,21,23,21,9,84,83,1.7,1007,21,9,69,6
2020-01-16 09:00:00,30,20,0.0,10.0,6,5,54,11:32 PM,10:58 AM,05:18 AM,07:36 PM,18,25,25,23,9,86,72,0.7,1007,23,10,142,7
2020-01-16 12:00:00,30,20,0.0,10.0,6,6,54,11:32 PM,10:58 AM,05:18 AM,07:36 PM,17,27,27,26,16,64,57,0.3,1006,26,10,188,14
2020-01-16 15:00:00,30,20,0.0,10.0,6,6,54,11:32 PM,10:58 AM,05:18 AM,07:36 PM,13,29,29,29,26,68,39,0.1,1005,29,10,215,23
2020-01-16 18:00:00,30,20,0.0,10.0,6,1,54,11:32 PM,10:58 AM,05:18 AM,07:36 PM,10,28,28,27,35,25,40,0.0,1005,27,10,229,28
2020-01-16 21:00:00,30,20,0.0,10.0,6,1,54,11:32 PM,10:58 AM,05:18 AM,07:36 PM,8,26,26,24,36,0,54,0.0,1007,24,10,229,25
2020-01-17 00:00:00,32,13,0.0,14.2,7,1,47,No moonrise,12:06 PM,05:19 AM,07:36 PM,8,16,18,16,27,0,62,0.0,1009,17,10,221,17
2020-01-17 03:00:00,32,13,0.0,14.2,7,1,47,No moonrise,12:06 PM,05:19 AM,07:36 PM,7,12,13,12,21,0,68,0.0,1009,13,10,201,12
2020-01-17 06:00:00,32,13,0.0,14.2,7,1,47,No moonrise,12:06 PM,05:19 AM,07:36 PM,8,15,15,15,14,0,64,0.0,1009,15,10,155,10
2020-01-17 09:00:00,32,13,0.0,14.2,7,6,47,No moonrise,12:06 PM,05:19 AM,07:36 PM,10,22,22,22,14,0,48,0.0,1009,22,10,76,12
2020-01-17 12:00:00,32,13,0.0,14.2,7,7,47,No moonrise,12:06 PM,05:19 AM,07:36 PM,6,27,27,28,16,1,26,0.0,1007,28,10,28,14
2020-01-17 15:00:00,32,13,0.0,14.2,7,8,47,No moonrise,12:06 PM,05:19 AM,07:36 PM,-0,29,29,31,14,1,14,0.0,1004,31,10,244,13
2020-01-17 18:00:00,32,13,0.0,14.2,7,1,47,No moonrise,12:06 PM,05:19 AM,07:36 PM,-2,28,28,30,21,0,13,0.0,1005,30,10,342,14
2020-01-17 21:00:00,32,13,0.0,14.2,7,1,47,No moonrise,12:06 PM,05:19 AM,07:36 PM,6,28,28,27,32,4,34,0.0,1007,27,10,149,16
2020-01-18 00:00:00,33,19,0.0,11.1,7,1,40,12:04 AM,01:12 PM,05:20 AM,07:35 PM,11,26,26,23,33,18,52,0.0,1008,23,10,55,18
2020-01-18 03:00:00,33,19,0.0,11.1,7,1,40,12:04 AM,01:12 PM,05:20 AM,07:35 PM,12,20,21,20,25,24,62,0.0,1007,20,10,73,14
2020-01-18 06:00:00,33,19,0.0,11.1,7,1,40,12:04 AM,01:12 PM,05:20 AM,07:35 PM,12,20,23,20,19,37,60,0.0,1008,20,10,70,14
2020-01-18 09:00:00,33,19,0.0,11.1,7,7,40,12:04 AM,01:12 PM,05:20 AM,07:35 PM,12,27,27,26,21,66,44,0.1,1008,26,10,49,18
2020-01-18 12:00:00,33,19,0.0,11.1,7,7,40,12:04 AM,01:12 PM,05:20 AM,07:35 PM,11,30,30,31,20,45,30,0.0,1006,31,10,245,18
2020-01-18 15:00:00,33,19,0.0,11.1,7,8,40,12:04 AM,01:12 PM,05:20 AM,07:35 PM,12,30,30,31,20,62,33,0.1,1004,31,9,292,17
2020-01-18 18:00:00,33,19,0.0,11.1,7,1,40,12:04 AM,01:12 PM,05:20 AM,07:35 PM,13,27,27,27,19,73,43,0.5,1004,27,9,121,13
2020-01-18 21:00:00,33,19,0.0,11.1,7,1,40,12:04 AM,01:12 PM,05:20 AM,07:35 PM,12,26,26,26,16,83,42,0.8,1005,26,9,71,9
2020-01-19 00:00:00,32,21,0.0,10.0,6,1,32,12:38 AM,02:18 PM,05:21 AM,07:35 PM,13,25,25,23,31,85,53,0.4,1006,23,10,61,19
2020-01-19 03:00:00,32,21,0.0,10.0,6,1,32,12:38 AM,02:18 PM,05:21 AM,07:35 PM,14,21,22,21,36,80,64,0.1,1005,21,10,53,23
2020-01-19 06:00:00,32,21,0.0,10.0,6,1,32,12:38 AM,02:18 PM,05:21 AM,07:35 PM,15,21,23,21,29,77,65,0.4,1006,21,9,57,21
2020-01-19 09:00:00,32,21,0.0,10.0,6,6,32,12:38 AM,02:18 PM,05:21 AM,07:35 PM,15,26,26,25,24,83,54,1.7,1006,25,9,48,17
