date_time,Lyndoch_maxtempC,Lyndoch_mintempC,Lyndoch_totalSnow_cm,Lyndoch_sunHour,Lyndoch_uvIndex,Lyndoch_uvIndex,Lyndoch_moon_illumination,Lyndoch_moonrise,Lyndoch_moonset,Lyndoch_sunrise,Lyndoch_sunset,Lyndoch_DewPointC,Lyndoch_FeelsLikeC,Lyndoch_HeatIndexC,Lyndoch_WindChillC,Lyndoch_WindGustKmph,Lyndoch_cloudcover,Lyndoch_humidity,Lyndoch_precipMM,Lyndoch_pressure,Lyndoch_tempC,Lyndoch_visibility,Lyndoch_winddirDegree,Lyndoch_windspeedKmph
2020-02-19 12:00:00,23,12,0.0,13.5,5,6,15,01:27 AM,04:15 PM,05:52 AM,07:05 PM,7,20,20,20,20,3,42,0.0,1017,20,10,185,17
2020-02-19 15:00:00,23,12,0.0,13.5,5,6,15,01:27 AM,04:15 PM,05:52 AM,07:05 PM,5,24,24,23,20,3,31,0.0,1015,23,10,189,18
2020-02-19 18:00:00,23,12,0.0,13.5,5,1,15,01:27 AM,04:15 PM,05:52 AM,07:05 PM,6,21,24,21,24,0,46,0.0,1016,21,10,168,21
2020-02-19 21:00:00,23,12,0.0,13.5,5,1,15,01:27 AM,04:15 PM,05:52 AM,07:05 PM,8,19,22,19,22,4,79,0.0,1017,19,10,165,17
2020-02-20 00:00:00,24,10,0.0,12.1,5,1,7,02:19 AM,05:06 PM,05:53 AM,07:03 PM,9,9,11,9,15,38,88,0.0,1017,11,10,170,10
2020-02-20 03:00:00,24,10,0.0,12.1,5,1,7,02:19 AM,05:06 PM,05:53 AM,07:03 PM,9,9,11,9,22,57,89,0.0,1016,11,10,148,16
2020-02-20 06:00:00,24,10,0.0,12.1,5,1,7,02:19 AM,05:06 PM,05:53 AM,07:03 PM,8,8,10,8,23,37,85,0.0,1018,10,10,138,17
2020-02-20 09:00:00,24,10,0.0,12.1,5,4,7,02:19 AM,05:06 PM,05:53 AM,07:03 PM,6,16,16,16,17,100,54,0.0,1018,16,10,134,14
2020-02-20 12:00:00,24,10,0.0,12.1,5,4,7,02:19 AM,05:06 PM,05:53 AM,07:03 PM,5,20,20,20,12,92,38,0.0,1017,20,10,134,10
2020-02-20 15:00:00,24,10,0.0,12.1,5,6,7,02:19 AM,05:06 PM,05:53 AM,07:03 PM,5,24,24,24,6,10,30,0.0,1015,24,10,159,6
2020-02-20 18:00:00,24,10,0.0,12.1,5,1,7,02:19 AM,05:06 PM,05:53 AM,07:03 PM,9,19,19,19,16,8,51,0.0,1017,19,10,156,14
2020-02-20 21:00:00,24,10,0.0,12.1,5,1,7,02:19 AM,05:06 PM,05:53 AM,07:03 PM,9,16,20,16,27,19,77,0.0,1018,16,10,155,22
2020-02-21 00:00:00,24,11,0.0,13.5,5,1,0,03:15 AM,05:51 PM,05:54 AM,07:02 PM,10,11,13,11,27,41,84,0.0,1019,13,10,149,21
2020-02-21 03:00:00,24,11,0.0,13.5,5,1,0,03:15 AM,05:51 PM,05:54 AM,07:02 PM,9,9,11,9,25,26,85,0.0,1018,11,10,149,18
2020-02-21 06:00:00,24,11,0.0,13.5,5,1,0,03:15 AM,05:51 PM,05:54 AM,07:02 PM,7,9,11,9,27,7,76,0.0,1020,11,10,139,19
2020-02-21 09:00:00,24,11,0.0,13.5,5,5,0,03:15 AM,05:51 PM,05:54 AM,07:02 PM,7,17,17,17,22,4,52,0.0,1021,17,10,134,19
2020-02-21 12:00:00,24,11,0.0,13.5,5,6,0,03:15 AM,05:51 PM,05:54 AM,07:02 PM,5,22,24,22,18,4,34,0.0,1020,22,10,132,16
2020-02-21 15:00:00,24,11,0.0,13.5,5,6,0,03:15 AM,05:51 PM,05:54 AM,07:02 PM,6,24,24,24,22,10,31,0.0,1018,24,10,133,19
2020-02-21 18:00:00,24,11,0.0,13.5,5,1,0,03:15 AM,05:51 PM,05:54 AM,07:02 PM,9,20,22,20,28,2,53,0.0,1019,20,10,149,24
2020-02-21 21:00:00,24,11,0.0,13.5,5,1,0,03:15 AM,05:51 PM,05:54 AM,07:02 PM,9,16,19,16,38,0,74,0.0,1021,16,10,151,23
2020-02-22 00:00:00,26,13,0.0,13.5,6,1,0,04:12 AM,06:30 PM,05:55 AM,07:01 PM,9,12,14,12,42,0,70,0.0,1021,14,10,143,26
2020-02-22 03:00:00,26,13,0.0,13.5,6,1,0,04:12 AM,06:30 PM,05:55 AM,07:01 PM,7,11,13,11,42,0,65,0.0,1020,13,10,125,24
2020-02-22 06:00:00,26,13,0.0,13.5,6,1,0,04:12 AM,06:30 PM,05:55 AM,07:01 PM,6,11,13,11,34,0,63,0.0,1021,13,10,108,19
2020-02-22 09:00:00,26,13,0.0,13.5,6,5,0,04:12 AM,06:30 PM,05:55 AM,07:01 PM,6,19,19,19,22,0,42,0.0,1022,19,10,84,19
2020-02-22 12:00:00,26,13,0.0,13.5,6,6,0,04:12 AM,06:30 PM,05:55 AM,07:01 PM,4,24,24,24,14,0,28,0.0,1020,24,10,100,12
2020-02-22 15:00:00,26,13,0.0,13.5,6,7,0,04:12 AM,06:30 PM,05:55 AM,07:01 PM,3,25,25,26,15,4,22,0.0,1018,26,10,97,13
2020-02-22 18:00:00,26,13,0.0,13.5,6,1,0,04:12 AM,06:30 PM,05:55 AM,07:01 PM,5,24,24,23,22,0,30,0.0,1018,23,10,122,16
2020-02-22 21:00:00,26,13,0.0,13.5,6,1,0,04:12 AM,06:30 PM,05:55 AM,07:01 PM,6,21,24,21,40,0,49,0.0,1019,21,10,134,19
2020-02-23 00:00:00,32,16,0.0,13.4,7,1,0,05:10 AM,07:05 PM,05:56 AM,07:00 PM,6,16,16,16,30,0,53,0.0,1019,16,10,129,14
2020-02-23 03:00:00,32,16,0.0,13.4,7,1,0,05:10 AM,07:05 PM,05:56 AM,07:00 PM,5,16,16,16,23,0,47,0.0,1017,16,10,108,11
2020-02-23 06:00:00,32,16,0.0,13.4,7,1,0,05:10 AM,07:05 PM,05:56 AM,07:00 PM,5,17,17,17,20,0,45,0.0,1018,17,10,91,9
2020-02-23 09:00:00,32,16,0.0,13.4,7,6,0,05:10 AM,07:05 PM,05:56 AM,07:00 PM,5,24,24,24,22,0,28,0.0,1018,24,10,59,19
2020-02-23 12:00:00,32,16,0.0,13.4,7,7,0,05:10 AM,07:05 PM,05:56 AM,07:00 PM,1,27,27,29,9,0,16,0.0,1016,29,10,5,8
2020-02-23 15:00:00,32,16,0.0,13.4,7,8,0,05:10 AM,07:05 PM,05:56 AM,07:00 PM,-1,30,30,32,4,0,13,0.0,1014,32,10,295,4
2020-02-23 18:00:00,32,16,0.0,13.4,7,1,0,05:10 AM,07:05 PM,05:56 AM,07:00 PM,1,25,25,27,17,0,19,0.0,1015,27,10,212,11
2020-02-23 21:00:00,32,16,0.0,13.4,7,1,0,05:10 AM,07:05 PM,05:56 AM,07:00 PM,4,28,28,24,26,32,32,0.0,1017,24,10,144,13
2020-02-24 00:00:00,33,19,0.0,13.0,7,1,0,06:07 AM,07:36 PM,05:56 AM,06:59 PM,7,20,20,20,41,31,42,0.0,1016,20,10,112,27
2020-02-24 03:00:00,33,19,0.0,13.0,7,1,0,06:07 AM,07:36 PM,05:56 AM,06:59 PM,5,20,20,20,40,15,36,0.0,1016,20,10,111,21
2020-02-24 06:00:00,33,19,0.0,13.0,7,1,0,06:07 AM,07:36 PM,05:56 AM,06:59 PM,6,19,19,19,10,7,44,0.0,1016,19,10,41,5
2020-02-24 09:00:00,33,19,0.0,13.0,7,7,0,06:07 AM,07:36 PM,05:56 AM,06:59 PM,9,27,27,27,12,4,32,0.0,1017,27,10,306,10
2020-02-24 12:00:00,33,19,0.0,13.0,7,8,0,06:07 AM,07:36 PM,05:56 AM,06:59 PM,7,30,30,33,17,14,20,0.0,1016,33,10,265,14
2020-02-24 15:00:00,33,19,0.0,13.0,7,8,0,06:07 AM,07:36 PM,05:56 AM,06:59 PM,9,31,31,33,24,31,23,0.0,1013,33,10,245,21
2020-02-24 18:00:00,33,19,0.0,13.0,7,1,0,06:07 AM,07:36 PM,05:56 AM,06:59 PM,7,27,27,28,23,10,27,0.0,1013,28,10,237,16
2020-02-24 21:00:00,33,19,0.0,13.0,7,1,0,06:07 AM,07:36 PM,05:56 AM,06:59 PM,8,22,24,22,5,13,41,0.0,1014,22,10,110,2
2020-02-25 00:00:00,27,17,0.0,13.0,6,1,8,07:03 AM,08:05 PM,05:57 AM,06:57 PM,9,21,21,21,2,15,46,0.0,1013,21,10,230,1
2020-02-25 03:00:00,27,17,0.0,13.0,6,1,8,07:03 AM,08:05 PM,05:57 AM,06:57 PM,12,18,18,18,10,7,64,0.0,1012,18,10,285,5
2020-02-25 06:00:00,27,17,0.0,13.0,6,1,8,07:03 AM,08:05 PM,05:57 AM,06:57 PM,12,18,18,18,14,10,71,0.0,1013,18,10,272,7
2020-02-25 09:00:00,27,17,0.0,13.0,6,6,8,07:03 AM,08:05 PM,05:57 AM,06:57 PM,12,25,25,24,21,5,46,0.0,1014,24,10,262,18
2020-02-25 12:00:00,27,17,0.0,13.0,6,7,8,07:03 AM,08:05 PM,05:57 AM,06:57 PM,10,27,27,27,30,4,33,0.0,1012,27,10,255,26
2020-02-25 15:00:00,27,17,0.0,13.0,6,7,8,07:03 AM,08:05 PM,05:57 AM,06:57 PM,8,26,26,27,32,8,30,0.0,1011,27,10,252,28
2020-02-25 18:00:00,27,17,0.0,13.0,6,1,8,07:03 AM,08:05 PM,05:57 AM,06:57 PM,8,24,24,22,27,5,41,0.0,1012,22,10,249,20
2020-02-25 21:00:00,27,17,0.0,13.0,6,1,8,07:03 AM,08:05 PM,05:57 AM,06:57 PM,10,17,17,17,12,4,63,0.0,1013,17,10,252,6
2020-02-26 00:00:00,21,12,0.0,13.0,5,1,15,07:58 AM,08:32 PM,05:58 AM,06:56 PM,12,16,16,16,19,6,75,0.0,1013,16,10,248,12
2020-02-26 03:00:00,21,12,0.0,13.0,5,1,15,07:58 AM,08:32 PM,05:58 AM,06:56 PM,12,13,14,13,23,48,89,0.0,1012,14,10,243,15
2020-02-26 06:00:00,21,12,0.0,13.0,5,1,15,07:58 AM,08:32 PM,05:58 AM,06:56 PM,11,16,16,16,28,17,74,0.0,1014,16,10,235,23
2020-02-26 09:00:00,21,12,0.0,13.0,5,5,15,07:58 AM,08:32 PM,05:58 AM,06:56 PM,10,19,19,19,26,24,57,0.0,1015,19,10,231,23
2020-02-26 12:00:00,21,12,0.0,13.0,5,5,15,07:58 AM,08:32 PM,05:58 AM,06:56 PM,10,20,20,20,18,92,52,0.1,1014,20,10,214,16
2020-02-26 15:00:00,21,12,0.0,13.0,5,6,15,07:58 AM,08:32 PM,05:58 AM,06:56 PM,6,21,21,21,31,2,38,0.0,1013,21,10,250,27
