date_time,Bridgetown_maxtempC,Bridgetown_mintempC,Bridgetown_totalSnow_cm,Bridgetown_sunHour,Bridgetown_uvIndex,Bridgetown_uvIndex,Bridgetown_moon_illumination,Bridgetown_moonrise,Bridgetown_moonset,Bridgetown_sunrise,Bridgetown_sunset,Bridgetown_DewPointC,Bridgetown_FeelsLikeC,Bridgetown_HeatIndexC,Bridgetown_WindChillC,Bridgetown_WindGustKmph,Bridgetown_cloudcover,Bridgetown_humidity,Bridgetown_precipMM,Bridgetown_pressure,Bridgetown_tempC,Bridgetown_visibility,Bridgetown_winddirDegree,Bridgetown_windspeedKmph
2020-01-11 18:00:00,27,22,0.0,8.7,7,7,100,06:52 PM,07:05 AM,06:24 AM,05:49 PM,22,28,28,26,48,62,76,0.1,1016,26,10,69,35
2020-01-11 21:00:00,27,22,0.0,8.7,7,1,100,06:52 PM,07:05 AM,06:24 AM,05:49 PM,21,27,27,24,50,46,77,0.1,1017,24,10,69,35
2020-01-12 00:00:00,27,23,0.0,8.7,6,1,83,07:54 PM,08:02 AM,06:24 AM,05:49 PM,21,26,26,23,48,61,77,0.3,1017,23,10,68,34
2020-01-12 03:00:00,27,23,0.0,8.7,6,1,83,07:54 PM,08:02 AM,06:24 AM,05:49 PM,21,28,28,26,51,73,77,0.2,1016,26,10,66,36
2020-01-12 06:00:00,27,23,0.0,8.7,6,7,83,07:54 PM,08:02 AM,06:24 AM,05:49 PM,21,28,28,26,51,61,76,0.2,1016,26,10,68,37
2020-01-12 09:00:00,27,23,0.0,8.7,6,6,83,07:54 PM,08:02 AM,06:24 AM,05:49 PM,21,28,28,26,50,57,74,0.0,1018,26,10,70,39
2020-01-12 12:00:00,27,23,0.0,8.7,6,7,83,07:54 PM,08:02 AM,06:24 AM,05:49 PM,21,29,29,26,48,55,72,0.1,1018,26,10,73,39
2020-01-12 15:00:00,27,23,0.0,8.7,6,6,83,07:54 PM,08:02 AM,06:24 AM,05:49 PM,21,28,28,26,45,55,74,0.2,1016,26,10,73,36
2020-01-12 18:00:00,27,23,0.0,8.7,6,7,83,07:54 PM,08:02 AM,06:24 AM,05:49 PM,21,27,27,25,47,53,76,0.4,1016,25,10,69,35
2020-01-12 21:00:00,27,23,0.0,8.7,6,1,83,07:54 PM,08:02 AM,06:24 AM,05:49 PM,21,27,27,25,51,64,75,0.0,1017,25,10,64,36
2020-01-13 00:00:00,26,22,0.0,5.7,7,1,76,08:55 PM,08:54 AM,06:24 AM,05:50 PM,21,27,27,24,53,63,73,0.1,1017,24,10,60,37
2020-01-13 03:00:00,26,22,0.0,5.7,7,1,76,08:55 PM,08:54 AM,06:24 AM,05:50 PM,21,27,27,25,53,51,76,0.1,1016,25,10,63,38
2020-01-13 06:00:00,26,22,0.0,5.7,7,6,76,08:55 PM,08:54 AM,06:24 AM,05:50 PM,20,27,27,25,53,77,76,0.2,1016,25,10,67,39
2020-01-13 09:00:00,26,22,0.0,5.7,7,6,76,08:55 PM,08:54 AM,06:24 AM,05:50 PM,21,28,28,26,50,70,74,0.0,1017,26,10,68,39
2020-01-13 12:00:00,26,22,0.0,5.7,7,7,76,08:55 PM,08:54 AM,06:24 AM,05:50 PM,21,28,28,26,46,63,72,0.1,1017,26,10,67,38
2020-01-13 15:00:00,26,22,0.0,5.7,7,6,76,08:55 PM,08:54 AM,06:24 AM,05:50 PM,21,28,28,26,44,49,73,0.0,1014,26,10,70,35
2020-01-13 18:00:00,26,22,0.0,5.7,7,7,76,08:55 PM,08:54 AM,06:24 AM,05:50 PM,21,27,27,25,45,59,75,0.1,1014,25,10,72,33
2020-01-13 21:00:00,26,22,0.0,5.7,7,1,76,08:55 PM,08:54 AM,06:24 AM,05:50 PM,21,26,26,24,46,50,77,0.2,1015,24,10,74,33
2020-01-14 00:00:00,27,22,0.0,8.7,7,1,69,09:53 PM,09:44 AM,06:24 AM,05:51 PM,21,25,25,23,46,60,78,0.5,1016,23,9,74,32
2020-01-14 03:00:00,27,22,0.0,8.7,7,1,69,09:53 PM,09:44 AM,06:24 AM,05:51 PM,21,27,27,25,48,51,77,0.1,1014,25,10,72,33
2020-01-14 06:00:00,27,22,0.0,8.7,7,7,69,09:53 PM,09:44 AM,06:24 AM,05:51 PM,21,28,28,26,49,71,76,0.1,1014,26,9,71,35
2020-01-14 09:00:00,27,22,0.0,8.7,7,6,69,09:53 PM,09:44 AM,06:24 AM,05:51 PM,21,28,28,26,47,50,74,0.2,1016,26,10,72,36
2020-01-14 12:00:00,27,22,0.0,8.7,7,7,69,09:53 PM,09:44 AM,06:24 AM,05:51 PM,22,29,29,27,45,49,73,0.3,1016,27,10,78,37
2020-01-14 15:00:00,27,22,0.0,8.7,7,6,69,09:53 PM,09:44 AM,06:24 AM,05:51 PM,22,29,29,27,45,47,74,0.3,1013,27,10,80,35
2020-01-14 18:00:00,27,22,0.0,8.7,7,7,69,09:53 PM,09:44 AM,06:24 AM,05:51 PM,22,28,28,26,47,59,78,0.5,1013,26,10,77,35
2020-01-14 21:00:00,27,22,0.0,8.7,7,1,69,09:53 PM,09:44 AM,06:24 AM,05:51 PM,22,27,27,24,48,54,79,0.2,1014,24,10,77,33
2020-01-15 00:00:00,27,25,0.0,7.2,7,1,61,10:50 PM,10:30 AM,06:24 AM,05:51 PM,22,26,26,23,48,49,78,0.4,1015,23,10,80,33
2020-01-15 03:00:00,27,25,0.0,7.2,7,1,61,10:50 PM,10:30 AM,06:24 AM,05:51 PM,21,28,28,25,48,53,78,0.0,1013,25,10,75,34
2020-01-15 06:00:00,27,25,0.0,7.2,7,7,61,10:50 PM,10:30 AM,06:24 AM,05:51 PM,21,27,27,25,48,65,76,0.0,1014,25,10,76,35
2020-01-15 09:00:00,27,25,0.0,7.2,7,6,61,10:50 PM,10:30 AM,06:24 AM,05:51 PM,21,28,28,26,46,55,72,0.0,1015,26,10,81,36
2020-01-15 12:00:00,27,25,0.0,7.2,7,7,61,10:50 PM,10:30 AM,06:24 AM,05:51 PM,21,29,29,27,42,61,71,0.1,1015,27,10,82,35
2020-01-15 15:00:00,27,25,0.0,7.2,7,7,61,10:50 PM,10:30 AM,06:24 AM,05:51 PM,21,29,29,27,41,45,73,0.0,1013,27,10,77,32
2020-01-15 18:00:00,27,25,0.0,7.2,7,7,61,10:50 PM,10:30 AM,06:24 AM,05:51 PM,21,28,28,26,42,42,75,0.0,1014,26,10,74,31
2020-01-15 21:00:00,27,25,0.0,7.2,7,1,61,10:50 PM,10:30 AM,06:24 AM,05:51 PM,22,28,28,26,43,42,77,0.1,1015,26,10,72,31
2020-01-16 00:00:00,27,25,0.0,8.7,6,1,54,11:45 PM,11:15 AM,06:25 AM,05:52 PM,22,28,28,26,43,67,78,0.2,1015,26,10,74,30
2020-01-16 03:00:00,27,25,0.0,8.7,6,1,54,11:45 PM,11:15 AM,06:25 AM,05:52 PM,21,27,27,25,41,71,78,0.2,1014,25,9,73,28
2020-01-16 06:00:00,27,25,0.0,8.7,6,7,54,11:45 PM,11:15 AM,06:25 AM,05:52 PM,22,27,27,25,39,51,79,0.1,1015,25,10,68,27
2020-01-16 09:00:00,27,25,0.0,8.7,6,7,54,11:45 PM,11:15 AM,06:25 AM,05:52 PM,21,28,28,26,36,40,76,0.0,1016,26,10,72,27
2020-01-16 12:00:00,27,25,0.0,8.7,6,7,54,11:45 PM,11:15 AM,06:25 AM,05:52 PM,21,29,29,27,31,17,72,0.0,1017,27,10,73,25
2020-01-16 15:00:00,27,25,0.0,8.7,6,7,54,11:45 PM,11:15 AM,06:25 AM,05:52 PM,21,29,29,26,29,18,74,0.0,1015,26,10,71,23
2020-01-16 18:00:00,27,25,0.0,8.7,6,7,54,11:45 PM,11:15 AM,06:25 AM,05:52 PM,22,28,28,26,30,42,79,0.0,1015,26,10,68,22
2020-01-16 21:00:00,27,25,0.0,8.7,6,1,54,11:45 PM,11:15 AM,06:25 AM,05:52 PM,22,28,28,25,36,48,81,0.0,1016,25,10,69,26
2020-01-17 00:00:00,27,25,0.0,5.7,7,1,47,No moonrise,11:59 AM,06:25 AM,05:52 PM,22,28,28,25,37,67,81,0.1,1016,25,10,76,26
2020-01-17 03:00:00,27,25,0.0,5.7,7,1,47,No moonrise,11:59 AM,06:25 AM,05:52 PM,21,27,27,25,35,32,80,0.0,1015,25,10,74,23
2020-01-17 06:00:00,27,25,0.0,5.7,7,7,47,No moonrise,11:59 AM,06:25 AM,05:52 PM,22,28,28,25,33,31,79,0.0,1015,25,10,73,23
2020-01-17 09:00:00,27,25,0.0,5.7,7,6,47,No moonrise,11:59 AM,06:25 AM,05:52 PM,22,29,29,26,30,60,78,0.1,1016,26,10,82,23
2020-01-17 12:00:00,27,25,0.0,5.7,7,7,47,No moonrise,11:59 AM,06:25 AM,05:52 PM,22,29,29,27,29,71,76,0.2,1016,27,9,92,24
2020-01-17 15:00:00,27,25,0.0,5.7,7,6,47,No moonrise,11:59 AM,06:25 AM,05:52 PM,22,29,29,27,28,50,77,0.0,1014,27,10,93,23
2020-01-17 18:00:00,27,25,0.0,5.7,7,7,47,No moonrise,11:59 AM,06:25 AM,05:52 PM,22,29,29,26,30,69,80,0.1,1015,26,10,80,22
2020-01-17 21:00:00,27,25,0.0,5.7,7,1,47,No moonrise,11:59 AM,06:25 AM,05:52 PM,22,28,28,26,31,38,82,0.0,1016,26,10,67,22
2020-01-18 00:00:00,27,25,0.0,5.7,7,1,40,12:40 AM,12:44 PM,06:25 AM,05:53 PM,22,28,28,25,31,36,83,0.0,1016,25,10,61,21
2020-01-18 03:00:00,27,25,0.0,5.7,7,1,40,12:40 AM,12:44 PM,06:25 AM,05:53 PM,22,28,28,25,33,53,84,0.1,1015,25,10,63,23
2020-01-18 06:00:00,27,25,0.0,5.7,7,6,40,12:40 AM,12:44 PM,06:25 AM,05:53 PM,22,28,28,25,34,68,84,0.3,1015,25,9,66,24
2020-01-18 09:00:00,27,25,0.0,5.7,7,6,40,12:40 AM,12:44 PM,06:25 AM,05:53 PM,22,29,29,26,36,65,81,0.2,1017,26,10,65,28
2020-01-18 12:00:00,27,25,0.0,5.7,7,7,40,12:40 AM,12:44 PM,06:25 AM,05:53 PM,22,29,29,27,35,65,77,0.1,1017,27,10,64,30
2020-01-18 15:00:00,27,25,0.0,5.7,7,7,40,12:40 AM,12:44 PM,06:25 AM,05:53 PM,22,29,29,26,38,37,78,0.0,1015,26,10,62,31
2020-01-18 18:00:00,27,25,0.0,5.7,7,7,40,12:40 AM,12:44 PM,06:25 AM,05:53 PM,22,28,28,26,41,33,80,0.0,1015,26,10,58,31
2020-01-18 21:00:00,27,25,0.0,5.7,7,1,40,12:40 AM,12:44 PM,06:25 AM,05:53 PM,22,28,28,25,44,27,80,0.0,1016,25,10,56,31
2020-01-19 00:00:00,26,25,0.0,7.2,7,1,32,01:36 AM,01:31 PM,06:25 AM,05:53 PM,21,27,27,25,46,14,78,0.0,1016,25,10,56,32
2020-01-19 03:00:00,26,25,0.0,7.2,7,1,32,01:36 AM,01:31 PM,06:25 AM,05:53 PM,20,27,27,25,45,10,75,0.0,1015,25,10,60,32
2020-01-19 06:00:00,26,25,0.0,7.2,7,6,32,01:36 AM,01:31 PM,06:25 AM,05:53 PM,20,27,27,25,46,15,75,0.0,1015,25,10,65,33
2020-01-19 09:00:00,26,25,0.0,7.2,7,7,32,01:36 AM,01:31 PM,06:25 AM,05:53 PM,21,28,28,26,43,39,75,0.0,1016,26,10,69,34
2020-01-19 12:00:00,26,25,0.0,7.2,7,7,32,01:36 AM,01:31 PM,06:25 AM,05:53 PM,21,28,28,26,39,47,73,0.0,1017,26,10,72,33
2020-01-19 15:00:00,26,25,0.0,7.2,7,6,32,01:36 AM,01:31 PM,06:25 AM,05:53 PM,21,28,28,26,38,61,75,0.0,1014,26,10,72,31
2020-01-19 18:00:00,26,25,0.0,7.2,7,7,32,01:36 AM,01:31 PM,06:25 AM,05:53 PM,22,28,28,26,42,66,79,0.0,1014,26,10,70,31
2020-01-19 21:00:00,26,25,0.0,7.2,7,1,32,01:36 AM,01:31 PM,06:25 AM,05:53 PM,22,28,28,26,43,57,81,0.0,1015,26,10,68,31
2020-01-20 00:00:00,27,25,0.0,8.7,7,1,25,02:32 AM,02:19 PM,06:25 AM,05:54 PM,22,28,28,25,41,64,82,0.1,1015,25,10,67,29
2020-01-20 03:00:00,27,25,0.0,8.7,7,1,25,02:32 AM,02:19 PM,06:25 AM,05:54 PM,22,27,27,25,40,44,81,0.0,1014,25,10,72,28
2020-01-20 06:00:00,27,25,0.0,8.7,7,7,25,02:32 AM,02:19 PM,06:25 AM,05:54 PM,22,28,28,25,41,50,79,0.1,1015,25,10,71,29
2020-01-20 09:00:00,27,25,0.0,8.7,7,6,25,02:32 AM,02:19 PM,06:25 AM,05:54 PM,22,29,29,26,40,43,76,0.0,1016,26,10,79,31
2020-01-20 12:00:00,27,25,0.0,8.7,7,7,25,02:32 AM,02:19 PM,06:25 AM,05:54 PM,22,30,30,27,33,49,74,0.1,1016,27,10,86,28
2020-01-20 15:00:00,27,25,0.0,8.7,7,6,25,02:32 AM,02:19 PM,06:25 AM,05:54 PM,22,29,29,27,34,58,75,0.0,1014,27,10,85,27
2020-01-20 18:00:00,27,25,0.0,8.7,7,7,25,02:32 AM,02:19 PM,06:25 AM,05:54 PM,22,28,28,26,34,72,78,0.1,1014,26,10,81,25
2020-01-20 21:00:00,27,25,0.0,8.7,7,1,25,02:32 AM,02:19 PM,06:25 AM,05:54 PM,22,28,28,25,35,56,81,0.2,1014,25,10,75,25
2020-01-21 00:00:00,27,25,0.0,8.7,6,1,18,03:29 AM,03:11 PM,06:25 AM,05:54 PM,22,28,28,25,39,84,81,0.6,1014,25,9,69,28
2020-01-21 03:00:00,27,25,0.0,8.7,6,1,18,03:29 AM,03:11 PM,06:25 AM,05:54 PM,22,27,27,25,40,74,82,0.6,1013,25,9,70,28
2020-01-21 06:00:00,27,25,0.0,8.7,6,6,18,03:29 AM,03:11 PM,06:25 AM,05:54 PM,21,27,27,25,43,56,80,0.3,1014,25,10,78,31
2020-01-21 09:00:00,27,25,0.0,8.7,6,7,18,03:29 AM,03:11 PM,06:25 AM,05:54 PM,21,28,28,26,36,53,75,0.0,1015,26,10,81,29
2020-01-21 12:00:00,27,25,0.0,8.7,6,7,18,03:29 AM,03:11 PM,06:25 AM,05:54 PM,21,29,29,26,32,35,73,0.0,1015,26,10,83,27
2020-01-21 15:00:00,27,25,0.0,8.7,6,7,18,03:29 AM,03:11 PM,06:25 AM,05:54 PM,21,28,28,26,29,41,74,0.0,1013,26,10,85,24
2020-01-21 18:00:00,27,25,0.0,8.7,6,7,18,03:29 AM,03:11 PM,06:25 AM,05:54 PM,21,28,28,26,31,47,77,0.0,1012,26,10,81,22
2020-01-21 21:00:00,27,25,0.0,8.7,6,1,18,03:29 AM,03:11 PM,06:25 AM,05:54 PM,22,27,27,25,32,52,82,0.2,1013,25,10,73,22
2020-01-22 00:00:00,26,25,0.0,4.2,7,1,11,04:25 AM,04:04 PM,06:25 AM,05:55 PM,22,27,27,25,33,62,85,0.4,1013,25,10,78,23
2020-01-22 03:00:00,26,25,0.0,4.2,7,1,11,04:25 AM,04:04 PM,06:25 AM,05:55 PM,22,27,27,25,35,56,84,0.4,1012,25,10,86,25
2020-01-22 06:00:00,26,25,0.0,4.2,7,6,11,04:25 AM,04:04 PM,06:25 AM,05:55 PM,22,27,27,25,38,56,82,0.9,1012,25,10,88,28
2020-01-22 09:00:00,26,25,0.0,4.2,7,6,11,04:25 AM,04:04 PM,06:25 AM,05:55 PM,22,28,28,25,41,71,80,0.5,1014,25,10,86,31
2020-01-22 12:00:00,26,25,0.0,4.2,7,6,11,04:25 AM,04:04 PM,06:25 AM,05:55 PM,22,28,28,26,41,81,77,1.0,1014,26,10,87,31
2020-01-22 15:00:00,26,25,0.0,4.2,7,7,11,04:25 AM,04:04 PM,06:25 AM,05:55 PM,22,28,28,26,36,62,77,0.0,1012,26,10,84,30
2020-01-22 18:00:00,26,25,0.0,4.2,7,7,11,04:25 AM,04:04 PM,06:25 AM,05:55 PM,21,28,28,26,36,36,77,0.0,1012,26,10,85,27
2020-01-22 21:00:00,26,25,0.0,4.2,7,1,11,04:25 AM,04:04 PM,06:25 AM,05:55 PM,21,27,27,25,37,36,78,0.0,1013,25,10,78,26
2020-01-23 00:00:00,27,25,0.0,7.2,7,1,3,05:20 AM,04:58 PM,06:25 AM,05:55 PM,21,27,27,25,39,16,80,0.0,1013,25,10,74,27
2020-01-23 03:00:00,27,25,0.0,7.2,7,1,3,05:20 AM,04:58 PM,06:25 AM,05:55 PM,21,27,27,25,35,20,80,0.0,1011,25,10,82,24
2020-01-23 06:00:00,27,25,0.0,7.2,7,7,3,05:20 AM,04:58 PM,06:25 AM,05:55 PM,21,27,27,25,31,27,80,0.0,1012,25,10,90,22
2020-01-23 09:00:00,27,25,0.0,7.2,7,7,3,05:20 AM,04:58 PM,06:25 AM,05:55 PM,22,29,29,26,30,27,78,0.0,1013,26,10,94,24
2020-01-23 12:00:00,27,25,0.0,7.2,7,7,3,05:20 AM,04:58 PM,06:25 AM,05:55 PM,22,29,29,27,28,41,76,0.0,1013,27,10,88,24
2020-01-23 15:00:00,27,25,0.0,7.2,7,6,3,05:20 AM,04:58 PM,06:25 AM,05:55 PM,22,29,29,27,29,69,76,0.1,1012,27,10,83,24
2020-01-23 18:00:00,27,25,0.0,7.2,7,7,3,05:20 AM,04:58 PM,06:25 AM,05:55 PM,22,29,29,26,33,74,79,0.1,1012,26,9,79,24
2020-01-23 21:00:00,27,25,0.0,7.2,7,1,3,05:20 AM,04:58 PM,06:25 AM,05:55 PM,22,28,28,26,35,60,81,0.4,1013,26,10,72,24
2020-01-24 00:00:00,27,26,0.0,8.7,6,1,0,06:11 AM,05:52 PM,06:25 AM,05:56 PM,22,28,28,26,39,86,81,1.5,1012,26,9,82,26
2020-01-24 03:00:00,27,26,0.0,8.7,6,1,0,06:11 AM,05:52 PM,06:25 AM,05:56 PM,23,29,29,26,36,86,81,1.5,1011,26,9,98,24
2020-01-24 06:00:00,27,26,0.0,8.7,6,7,0,06:11 AM,05:52 PM,06:25 AM,05:56 PM,22,29,29,26,30,66,80,0.1,1012,26,10,95,21
2020-01-24 09:00:00,27,26,0.0,8.7,6,7,0,06:11 AM,05:52 PM,06:25 AM,05:56 PM,23,30,30,27,32,37,79,0.0,1014,27,10,88,25
2020-01-24 12:00:00,27,26,0.0,8.7,6,7,0,06:11 AM,05:52 PM,06:25 AM,05:56 PM,23,30,30,27,32,38,77,0.0,1014,27,10,97,26
2020-01-24 15:00:00,27,26,0.0,8.7,6,7,0,06:11 AM,05:52 PM,06:25 AM,05:56 PM,23,30,30,27,30,42,78,0.0,1013,27,10,99,24
2020-01-24 18:00:00,27,26,0.0,8.7,6,7,0,06:11 AM,05:52 PM,06:25 AM,05:56 PM,23,29,29,26,30,38,80,0.0,1012,26,10,97,23
2020-01-24 21:00:00,27,26,0.0,8.7,6,1,0,06:11 AM,05:52 PM,06:25 AM,05:56 PM,22,28,28,26,28,25,81,0.0,1014,26,10,100,20
2020-01-25 00:00:00,27,25,0.0,4.2,7,1,0,07:00 AM,06:44 PM,06:25 AM,05:56 PM,22,28,28,26,27,15,80,0.0,1013,26,10,92,18
2020-01-25 03:00:00,27,25,0.0,4.2,7,1,0,07:00 AM,06:44 PM,06:25 AM,05:56 PM,22,27,27,25,24,47,82,0.0,1013,25,10,82,17
2020-01-25 06:00:00,27,25,0.0,4.2,7,6,0,07:00 AM,06:44 PM,06:25 AM,05:56 PM,22,28,28,25,23,85,81,0.1,1013,25,10,90,16
2020-01-25 09:00:00,27,25,0.0,4.2,7,6,0,07:00 AM,06:44 PM,06:25 AM,05:56 PM,22,29,29,26,22,86,78,0.1,1015,26,10,89,17
2020-01-25 12:00:00,27,25,0.0,4.2,7,6,0,07:00 AM,06:44 PM,06:25 AM,05:56 PM,22,29,29,27,23,88,75,0.3,1015,27,9,97,19
2020-01-25 15:00:00,27,25,0.0,4.2,7,6,0,07:00 AM,06:44 PM,06:25 AM,05:56 PM,22,29,29,27,23,86,77,0.4,1013,27,9,107,18
2020-01-25 18:00:00,27,25,0.0,4.2,7,6,0,07:00 AM,06:44 PM,06:25 AM,05:56 PM,22,28,28,26,25,77,80,0.2,1013,26,10,112,18
2020-01-25 21:00:00,27,25,0.0,4.2,7,1,0,07:00 AM,06:44 PM,06:25 AM,05:56 PM,22,28,28,25,24,65,82,0.3,1014,25,10,95,17
2020-01-26 00:00:00,26,25,0.0,7.2,6,1,4,07:45 AM,07:34 PM,06:25 AM,05:57 PM,22,27,27,25,22,78,83,0.2,1014,25,10,67,15
2020-01-26 03:00:00,26,25,0.0,7.2,6,1,4,07:45 AM,07:34 PM,06:25 AM,05:57 PM,21,27,27,25,27,76,83,0.3,1013,25,9,63,18
2020-01-26 06:00:00,26,25,0.0,7.2,6,5,4,07:45 AM,07:34 PM,06:25 AM,05:57 PM,21,27,27,25,28,80,78,0.2,1014,25,9,69,19
2020-01-26 09:00:00,26,25,0.0,7.2,6,7,4,07:45 AM,07:34 PM,06:25 AM,05:57 PM,21,28,28,26,25,74,73,0.1,1016,26,9,84,19
2020-01-26 12:00:00,26,25,0.0,7.2,6,7,4,07:45 AM,07:34 PM,06:25 AM,05:57 PM,20,28,28,26,20,50,69,0.0,1016,26,10,89,16
2020-01-26 15:00:00,26,25,0.0,7.2,6,7,4,07:45 AM,07:34 PM,06:25 AM,05:57 PM,20,28,28,26,20,39,69,0.0,1014,26,10,95,16
2020-01-26 18:00:00,26,25,0.0,7.2,6,7,4,07:45 AM,07:34 PM,06:25 AM,05:57 PM,21,28,28,26,22,40,73,0.0,1014,26,10,104,17
2020-01-26 21:00:00,26,25,0.0,7.2,6,1,4,07:45 AM,07:34 PM,06:25 AM,05:57 PM,21,27,27,25,23,38,76,0.0,1015,25,10,106,16
2020-01-27 00:00:00,27,24,0.0,8.7,7,1,11,08:26 AM,08:22 PM,06:25 AM,05:57 PM,21,27,27,25,22,49,77,0.0,1015,25,10,103,15
2020-01-27 03:00:00,27,24,0.0,8.7,7,1,11,08:26 AM,08:22 PM,06:25 AM,05:57 PM,20,26,26,24,21,67,76,0.0,1014,24,10,94,14
2020-01-27 06:00:00,27,24,0.0,8.7,7,6,11,08:26 AM,08:22 PM,06:25 AM,05:57 PM,19,26,26,25,22,68,72,0.0,1014,25,10,85,15
2020-01-27 09:00:00,27,24,0.0,8.7,7,7,11,08:26 AM,08:22 PM,06:25 AM,05:57 PM,19,27,27,26,21,28,66,0.0,1016,26,10,81,17
2020-01-27 12:00:00,27,24,0.0,8.7,7,7,11,08:26 AM,08:22 PM,06:25 AM,05:57 PM,19,28,28,27,20,2,63,0.0,1016,27,10,95,17
2020-01-27 15:00:00,27,24,0.0,8.7,7,7,11,08:26 AM,08:22 PM,06:25 AM,05:57 PM,19,28,28,27,19,10,65,0.0,1014,27,10,102,15
2020-01-27 18:00:00,27,24,0.0,8.7,7,7,11,08:26 AM,08:22 PM,06:25 AM,05:57 PM,21,28,28,26,24,36,76,0.0,1014,26,10,97,18
2020-01-27 21:00:00,27,24,0.0,8.7,7,1,11,08:26 AM,08:22 PM,06:25 AM,05:57 PM,22,27,27,25,28,57,82,0.0,1015,25,10,83,19
2020-01-28 00:00:00,27,25,0.0,8.7,6,1,18,09:05 AM,09:09 PM,06:25 AM,05:58 PM,22,27,27,25,27,70,83,0.0,1015,25,10,85,19
2020-01-28 03:00:00,27,25,0.0,8.7,6,1,18,09:05 AM,09:09 PM,06:25 AM,05:58 PM,22,28,28,25,25,63,85,0.1,1014,25,10,89,18
2020-01-28 06:00:00,27,25,0.0,8.7,6,7,18,09:05 AM,09:09 PM,06:25 AM,05:58 PM,23,28,28,25,25,53,85,0.1,1014,25,10,98,18
2020-01-28 09:00:00,27,25,0.0,8.7,6,6,18,09:05 AM,09:09 PM,06:25 AM,05:58 PM,22,29,29,26,25,52,80,0.1,1015,26,10,96,20
2020-01-28 12:00:00,27,25,0.0,8.7,6,7,18,09:05 AM,09:09 PM,06:25 AM,05:58 PM,22,30,30,27,26,55,76,0.2,1015,27,9,102,22
2020-01-28 15:00:00,27,25,0.0,8.7,6,7,18,09:05 AM,09:09 PM,06:25 AM,05:58 PM,22,29,29,27,28,22,77,0.0,1013,27,10,95,23
2020-01-28 18:00:00,27,25,0.0,8.7,6,7,18,09:05 AM,09:09 PM,06:25 AM,05:58 PM,22,28,28,26,31,26,80,0.0,1013,26,10,88,23
2020-01-28 21:00:00,27,25,0.0,8.7,6,1,18,09:05 AM,09:09 PM,06:25 AM,05:58 PM,22,28,28,26,32,30,82,0.0,1014,26,10,87,23
2020-01-29 00:00:00,27,25,0.0,8.7,7,1,26,09:42 AM,09:55 PM,06:25 AM,05:58 PM,22,28,28,25,31,48,84,0.0,1014,25,10,88,22
