date_time,Lata_maxtempC,Lata_mintempC,Lata_totalSnow_cm,Lata_sunHour,Lata_uvIndex,Lata_uvIndex,Lata_moon_illumination,Lata_moonrise,Lata_moonset,Lata_sunrise,Lata_sunset,Lata_DewPointC,Lata_FeelsLikeC,Lata_HeatIndexC,Lata_WindChillC,Lata_WindGustKmph,Lata_cloudcover,Lata_humidity,Lata_precipMM,Lata_pressure,Lata_tempC,Lata_visibility,Lata_winddirDegree,Lata_windspeedKmph
2020-01-31 12:00:00,8,1,0.3,6.0,2,2,37,11:18 AM,11:36 PM,06:23 AM,06:32 PM,4,3,5,3,17,84,92,0.1,1015,5,9,129,9
2020-01-31 15:00:00,8,1,0.3,6.0,2,1,37,11:18 AM,11:36 PM,06:23 AM,06:32 PM,2,2,4,2,23,82,84,0.2,1016,4,8,126,12
2020-01-31 18:00:00,8,1,0.3,6.0,2,2,37,11:18 AM,11:36 PM,06:23 AM,06:32 PM,2,5,8,5,27,87,62,0.1,1016,7,10,123,15
2020-01-31 21:00:00,8,1,0.3,6.0,2,1,37,11:18 AM,11:36 PM,06:23 AM,06:32 PM,2,4,7,4,27,87,53,0.2,1013,4,10,114,16
2020-02-01 00:00:00,8,-0,0.5,10.2,1,1,49,12:00 PM,No moonset,06:23 AM,06:32 PM,2,2,4,2,22,85,64,0.2,1012,2,10,113,12
2020-02-01 03:00:00,8,-0,0.5,10.2,1,1,49,12:00 PM,No moonset,06:23 AM,06:32 PM,2,3,4,3,16,65,85,0.3,1015,4,9,123,8
2020-02-01 06:00:00,8,-0,0.5,10.2,1,1,49,12:00 PM,No moonset,06:23 AM,06:32 PM,0,-0,2,-0,16,23,85,0.0,1017,2,10,132,8
2020-02-01 09:00:00,8,-0,0.5,10.2,1,2,49,12:00 PM,No moonset,06:23 AM,06:32 PM,-1,-1,1,-1,16,25,87,0.0,1016,1,10,125,8
2020-02-01 12:00:00,8,-0,0.5,10.2,1,2,49,12:00 PM,No moonset,06:23 AM,06:32 PM,0,-1,1,-1,15,34,92,0.0,1016,1,10,122,7
2020-02-01 15:00:00,8,-0,0.5,10.2,1,1,49,12:00 PM,No moonset,06:23 AM,06:32 PM,1,1,4,1,21,45,82,0.0,1017,4,10,121,11
2020-02-01 18:00:00,8,-0,0.5,10.2,1,2,49,12:00 PM,No moonset,06:23 AM,06:32 PM,2,5,8,5,29,86,67,0.3,1016,7,10,123,16
2020-02-01 21:00:00,8,-0,0.5,10.2,1,1,49,12:00 PM,No moonset,06:23 AM,06:32 PM,3,3,6,3,26,82,64,0.6,1014,3,10,120,14
2020-02-02 00:00:00,7,3,6.0,6.1,2,1,57,12:44 PM,12:19 AM,06:23 AM,06:33 PM,3,1,3,1,23,82,72,0.9,1012,2,10,119,12
2020-02-02 03:00:00,7,3,6.0,6.1,2,1,57,12:44 PM,12:19 AM,06:23 AM,06:33 PM,3,3,5,3,17,69,91,1.1,1015,5,9,147,8
2020-02-02 06:00:00,7,3,6.0,6.1,2,1,57,12:44 PM,12:19 AM,06:23 AM,06:33 PM,3,3,4,3,10,73,94,1.0,1017,4,5,178,5
2020-02-02 09:00:00,7,3,6.0,6.1,2,2,57,12:44 PM,12:19 AM,06:23 AM,06:33 PM,4,4,5,4,9,92,95,2.8,1016,5,4,156,5
2020-02-02 12:00:00,7,3,6.0,6.1,2,2,57,12:44 PM,12:19 AM,06:23 AM,06:33 PM,5,5,6,5,10,87,93,4.9,1015,6,6,140,7
2020-02-02 15:00:00,7,3,6.0,6.1,2,1,57,12:44 PM,12:19 AM,06:23 AM,06:33 PM,2,3,5,3,14,78,85,4.2,1017,5,5,159,7
2020-02-02 18:00:00,7,3,6.0,6.1,2,2,57,12:44 PM,12:19 AM,06:23 AM,06:33 PM,3,5,7,5,22,77,77,0.6,1017,7,6,142,12
2020-02-02 21:00:00,7,3,6.0,6.1,2,1,57,12:44 PM,12:19 AM,06:23 AM,06:33 PM,4,4,7,4,22,83,78,1.1,1014,6,9,138,12
2020-02-03 00:00:00,9,2,0.0,6.1,2,1,64,01:32 PM,01:04 AM,06:23 AM,06:33 PM,3,3,6,3,12,83,79,1.3,1013,4,10,128,6
2020-02-03 03:00:00,9,2,0.0,6.1,2,1,64,01:32 PM,01:04 AM,06:23 AM,06:33 PM,3,4,5,4,13,74,89,1.7,1014,5,9,129,6
2020-02-03 06:00:00,9,2,0.0,6.1,2,1,64,01:32 PM,01:04 AM,06:23 AM,06:33 PM,4,4,5,4,10,63,93,2.0,1016,5,9,142,5
2020-02-03 09:00:00,9,2,0.0,6.1,2,2,64,01:32 PM,01:04 AM,06:23 AM,06:33 PM,6,7,7,7,8,81,94,5.5,1016,7,7,125,6
2020-02-03 12:00:00,9,2,0.0,6.1,2,2,64,01:32 PM,01:04 AM,06:23 AM,06:33 PM,8,8,9,8,10,93,96,8.8,1015,9,5,165,8
2020-02-03 15:00:00,9,2,0.0,6.1,2,2,64,01:32 PM,01:04 AM,06:23 AM,06:33 PM,6,7,7,7,6,86,93,8.0,1017,7,6,149,5
2020-02-03 18:00:00,9,2,0.0,6.1,2,3,64,01:32 PM,01:04 AM,06:23 AM,06:33 PM,5,6,7,6,10,65,87,1.5,1017,7,9,124,5
2020-02-03 21:00:00,9,2,0.0,6.1,2,1,64,01:32 PM,01:04 AM,06:23 AM,06:33 PM,5,3,5,3,20,41,79,0.1,1014,5,10,143,12
2020-02-04 00:00:00,9,2,0.3,11.6,2,1,72,02:22 PM,01:53 AM,06:24 AM,06:33 PM,7,2,4,2,17,88,78,0.4,1013,3,9,140,12
2020-02-04 03:00:00,9,2,0.3,11.6,2,1,72,02:22 PM,01:53 AM,06:24 AM,06:33 PM,3,3,5,3,17,87,89,0.3,1015,5,8,145,8
2020-02-04 06:00:00,9,2,0.3,11.6,2,1,72,02:22 PM,01:53 AM,06:24 AM,06:33 PM,4,4,6,4,13,83,92,0.2,1017,6,8,137,7
2020-02-04 09:00:00,9,2,0.3,11.6,2,3,72,02:22 PM,01:53 AM,06:24 AM,06:33 PM,8,8,9,8,6,60,93,0.1,1016,9,9,137,5
2020-02-04 12:00:00,9,2,0.3,11.6,2,2,72,02:22 PM,01:53 AM,06:24 AM,06:33 PM,5,5,6,5,8,29,93,0.0,1016,6,10,134,5
2020-02-04 15:00:00,9,2,0.3,11.6,2,2,72,02:22 PM,01:53 AM,06:24 AM,06:33 PM,1,2,4,2,17,16,80,0.0,1017,4,10,129,9
2020-02-04 18:00:00,9,2,0.3,11.6,2,2,72,02:22 PM,01:53 AM,06:24 AM,06:33 PM,1,6,9,6,22,28,57,0.0,1016,8,10,125,12
2020-02-04 21:00:00,9,2,0.3,11.6,2,1,72,02:22 PM,01:53 AM,06:24 AM,06:33 PM,3,5,7,5,17,74,57,0.4,1013,5,10,109,9
2020-02-05 00:00:00,9,3,1.1,10.2,2,1,79,03:18 PM,02:45 AM,06:24 AM,06:33 PM,5,4,5,4,10,78,76,1.7,1012,4,9,98,5
2020-02-05 03:00:00,9,3,1.1,10.2,2,1,79,03:18 PM,02:45 AM,06:24 AM,06:33 PM,4,5,6,5,9,82,89,2.5,1014,6,8,118,4
2020-02-05 06:00:00,9,3,1.1,10.2,2,1,79,03:18 PM,02:45 AM,06:24 AM,06:33 PM,3,2,4,2,14,76,92,1.3,1016,4,8,154,6
2020-02-05 09:00:00,9,3,1.1,10.2,2,1,79,03:18 PM,02:45 AM,06:24 AM,06:33 PM,3,3,4,3,9,63,93,1.1,1016,4,4,166,5
2020-02-05 12:00:00,9,3,1.1,10.2,2,1,79,03:18 PM,02:45 AM,06:24 AM,06:33 PM,4,4,5,4,8,57,93,0.0,1015,5,5,153,4
2020-02-05 15:00:00,9,3,1.1,10.2,2,2,79,03:18 PM,02:45 AM,06:24 AM,06:33 PM,1,3,5,3,13,25,79,0.0,1016,5,10,142,6
2020-02-05 18:00:00,9,3,1.1,10.2,2,3,79,03:18 PM,02:45 AM,06:24 AM,06:33 PM,-1,7,9,7,17,4,49,0.0,1014,8,10,127,9
2020-02-05 21:00:00,9,3,1.1,10.2,2,1,79,03:18 PM,02:45 AM,06:24 AM,06:33 PM,-0,5,8,5,14,27,43,0.1,1011,5,10,115,8
2020-02-06 00:00:00,8,1,0.6,11.6,1,1,87,04:16 PM,03:42 AM,06:24 AM,06:33 PM,4,4,7,4,8,80,63,0.4,1010,4,10,110,4
2020-02-06 03:00:00,8,1,0.6,11.6,1,1,87,04:16 PM,03:42 AM,06:24 AM,06:33 PM,4,5,6,5,13,83,84,0.5,1013,6,8,116,6
2020-02-06 06:00:00,8,1,0.6,11.6,1,1,87,04:16 PM,03:42 AM,06:24 AM,06:33 PM,1,1,3,1,18,75,87,0.2,1015,3,7,138,9
2020-02-06 09:00:00,8,1,0.6,11.6,1,2,87,04:16 PM,03:42 AM,06:24 AM,06:33 PM,-0,-1,2,-1,16,57,87,0.1,1015,2,8,136,8
2020-02-06 12:00:00,8,1,0.6,11.6,1,2,87,04:16 PM,03:42 AM,06:24 AM,06:33 PM,-2,-1,1,-1,17,15,82,0.0,1015,1,10,130,8
2020-02-06 15:00:00,8,1,0.6,11.6,1,2,87,04:16 PM,03:42 AM,06:24 AM,06:33 PM,-3,1,3,1,17,7,68,0.0,1016,3,10,136,9
2020-02-06 18:00:00,8,1,0.6,11.6,1,3,87,04:16 PM,03:42 AM,06:24 AM,06:33 PM,-2,6,8,6,19,2,47,0.0,1015,7,10,142,10
2020-02-06 21:00:00,8,1,0.6,11.6,1,1,87,04:16 PM,03:42 AM,06:24 AM,06:33 PM,0,5,7,5,18,25,48,0.1,1011,5,10,133,10
2020-02-07 00:00:00,7,0,0.0,11.6,1,1,95,05:16 PM,04:41 AM,06:24 AM,06:33 PM,3,2,5,2,17,73,65,0.5,1011,3,10,119,9
2020-02-07 03:00:00,7,0,0.0,11.6,1,1,95,05:16 PM,04:41 AM,06:24 AM,06:33 PM,2,2,4,2,19,59,85,0.5,1013,4,9,121,9
2020-02-07 06:00:00,7,0,0.0,11.6,1,1,95,05:16 PM,04:41 AM,06:24 AM,06:33 PM,1,-1,2,-1,17,20,90,0.0,1015,2,9,136,8
2020-02-07 09:00:00,7,0,0.0,11.6,1,2,95,05:16 PM,04:41 AM,06:24 AM,06:33 PM,-0,-1,1,-1,14,22,92,0.0,1015,1,9,141,6
2020-02-07 12:00:00,7,0,0.0,11.6,1,2,95,05:16 PM,04:41 AM,06:24 AM,06:33 PM,-1,-2,0,-2,14,35,93,0.0,1015,0,10,137,6
2020-02-07 15:00:00,7,0,0.0,11.6,1,2,95,05:16 PM,04:41 AM,06:24 AM,06:33 PM,-0,0,3,0,17,38,83,0.0,1016,3,10,132,9
2020-02-07 18:00:00,7,0,0.0,11.6,1,2,95,05:16 PM,04:41 AM,06:24 AM,06:33 PM,1,5,8,5,21,28,60,0.0,1015,6,10,127,12
2020-02-07 21:00:00,7,0,0.0,11.6,1,1,95,05:16 PM,04:41 AM,06:24 AM,06:33 PM,2,4,8,4,18,77,57,0.2,1012,4,10,118,10
2020-02-08 00:00:00,9,1,1.2,11.6,1,1,100,06:15 PM,05:42 AM,06:24 AM,06:33 PM,4,3,6,3,10,83,70,0.6,1012,4,10,100,6
2020-02-08 03:00:00,9,1,1.2,11.6,1,1,100,06:15 PM,05:42 AM,06:24 AM,06:33 PM,4,4,6,4,12,73,88,0.9,1014,6,9,100,6
2020-02-08 06:00:00,9,1,1.2,11.6,1,1,100,06:15 PM,05:42 AM,06:24 AM,06:33 PM,2,2,4,2,11,69,93,0.5,1016,4,7,143,5
2020-02-08 09:00:00,9,1,1.2,11.6,1,1,100,06:15 PM,05:42 AM,06:24 AM,06:33 PM,2,2,2,2,6,48,95,0.4,1016,2,5,158,3
2020-02-08 12:00:00,9,1,1.2,11.6,1,2,100,06:15 PM,05:42 AM,06:24 AM,06:33 PM,1,2,2,2,5,31,93,0.0,1015,2,5,156,3
2020-02-08 15:00:00,9,1,1.2,11.6,1,3,100,06:15 PM,05:42 AM,06:24 AM,06:33 PM,2,5,5,5,5,19,81,0.0,1016,5,10,129,3
2020-02-08 18:00:00,9,1,1.2,11.6,1,2,100,06:15 PM,05:42 AM,06:24 AM,06:33 PM,3,8,9,8,5,36,62,0.3,1015,8,10,147,3
2020-02-08 21:00:00,9,1,1.2,11.6,1,1,100,06:15 PM,05:42 AM,06:24 AM,06:33 PM,4,4,7,4,8,80,65,1.2,1012,4,9,221,5
2020-02-09 00:00:00,7,1,1.0,6.0,1,1,100,07:14 PM,06:41 AM,06:24 AM,06:33 PM,5,2,5,2,14,80,82,2.6,1012,3,9,335,7
2020-02-09 03:00:00,7,1,1.0,6.0,1,1,100,07:14 PM,06:41 AM,06:24 AM,06:33 PM,4,5,6,5,11,77,92,3.0,1014,6,8,319,5
2020-02-09 06:00:00,7,1,1.0,6.0,1,1,100,07:14 PM,06:41 AM,06:24 AM,06:33 PM,4,5,5,5,6,64,94,0.9,1016,5,10,256,3
2020-02-09 09:00:00,7,1,1.0,6.0,1,1,100,07:14 PM,06:41 AM,06:24 AM,06:33 PM,3,4,4,4,7,81,94,0.8,1015,4,8,174,4
2020-02-09 12:00:00,7,1,1.0,6.0,1,1,100,07:14 PM,06:41 AM,06:24 AM,06:33 PM,3,4,4,4,5,65,93,0.4,1015,4,6,191,3
2020-02-09 15:00:00,7,1,1.0,6.0,1,1,100,07:14 PM,06:41 AM,06:24 AM,06:33 PM,3,4,5,4,11,68,88,0.6,1016,5,6,178,5
2020-02-09 18:00:00,7,1,1.0,6.0,1,2,100,07:14 PM,06:41 AM,06:24 AM,06:33 PM,4,5,8,5,14,86,74,0.9,1015,6,6,142,8
2020-02-09 21:00:00,7,1,1.0,6.0,1,1,100,07:14 PM,06:41 AM,06:24 AM,06:33 PM,5,4,7,4,9,82,66,1.3,1012,4,9,109,5
2020-02-10 00:00:00,6,-1,0.7,7.4,1,1,83,08:09 PM,07:39 AM,06:24 AM,06:33 PM,5,3,4,3,6,83,74,1.4,1011,3,9,43,4
2020-02-10 03:00:00,6,-1,0.7,7.4,1,1,83,08:09 PM,07:39 AM,06:24 AM,06:33 PM,4,5,6,5,13,73,87,1.4,1014,6,10,111,6
2020-02-10 06:00:00,6,-1,0.7,7.4,1,1,83,08:09 PM,07:39 AM,06:24 AM,06:33 PM,3,2,4,2,21,79,91,0.3,1016,4,8,148,10
2020-02-10 09:00:00,6,-1,0.7,7.4,1,1,83,08:09 PM,07:39 AM,06:24 AM,06:33 PM,2,1,3,1,21,74,92,0.3,1014,3,7,149,10
2020-02-10 12:00:00,6,-1,0.7,7.4,1,1,83,08:09 PM,07:39 AM,06:24 AM,06:33 PM,2,0,3,0,20,54,93,0.2,1014,3,6,140,9
2020-02-10 15:00:00,6,-1,0.7,7.4,1,1,83,08:09 PM,07:39 AM,06:24 AM,06:33 PM,2,1,4,1,24,66,88,0.3,1015,4,6,140,12
2020-02-10 18:00:00,6,-1,0.7,7.4,1,2,83,08:09 PM,07:39 AM,06:24 AM,06:33 PM,3,3,7,3,26,86,74,0.3,1015,5,9,131,14
2020-02-10 21:00:00,6,-1,0.7,7.4,1,1,83,08:09 PM,07:39 AM,06:24 AM,06:33 PM,3,2,6,2,23,88,64,0.3,1012,2,10,131,13
2020-02-11 00:00:00,12,7,0.0,11.6,3,1,75,09:02 PM,08:34 AM,06:24 AM,06:33 PM,4,2,5,2,21,72,69,0.1,1011,3,10,130,13
2020-02-11 03:00:00,12,7,0.0,11.6,3,1,75,09:02 PM,08:34 AM,06:24 AM,06:33 PM,7,7,9,7,16,41,88,0.0,1014,9,10,132,13
2020-02-11 06:00:00,12,7,0.0,11.6,3,1,75,09:02 PM,08:34 AM,06:24 AM,06:33 PM,7,6,8,6,14,34,91,0.0,1016,8,10,131,12
2020-02-11 09:00:00,12,7,0.0,11.6,3,3,75,09:02 PM,08:34 AM,06:24 AM,06:33 PM,7,7,8,7,13,39,91,0.0,1015,8,10,127,12
2020-02-11 12:00:00,12,7,0.0,11.6,3,3,75,09:02 PM,08:34 AM,06:24 AM,06:33 PM,6,6,8,6,14,35,91,0.0,1014,8,10,131,12
2020-02-11 15:00:00,12,7,0.0,11.6,3,3,75,09:02 PM,08:34 AM,06:24 AM,06:33 PM,5,6,9,6,15,28,82,0.0,1016,9,10,135,14
2020-02-11 18:00:00,12,7,0.0,11.6,3,4,75,09:02 PM,08:34 AM,06:24 AM,06:33 PM,5,11,12,11,20,6,61,0.0,1015,12,10,132,17
2020-02-11 21:00:00,12,7,0.0,11.6,3,1,75,09:02 PM,08:34 AM,06:24 AM,06:33 PM,3,10,12,10,21,28,55,0.0,1012,11,10,126,17
2020-02-12 00:00:00,13,5,0.0,8.8,3,1,68,09:54 PM,09:27 AM,06:24 AM,06:33 PM,4,8,10,8,22,57,66,0.1,1011,9,10,129,14
2020-02-12 03:00:00,13,5,0.0,8.8,3,1,68,09:54 PM,09:27 AM,06:24 AM,06:33 PM,4,4,6,4,22,24,86,0.0,1014,6,10,139,12
2020-02-12 06:00:00,13,5,0.0,8.8,3,1,68,09:54 PM,09:27 AM,06:24 AM,06:33 PM,6,5,7,5,15,35,91,0.0,1016,7,10,140,10
