date_time,Lakelands_maxtempC,Lakelands_mintempC,Lakelands_totalSnow_cm,Lakelands_sunHour,Lakelands_uvIndex,Lakelands_uvIndex,Lakelands_moon_illumination,Lakelands_moonrise,Lakelands_moonset,Lakelands_sunrise,Lakelands_sunset,Lakelands_DewPointC,Lakelands_FeelsLikeC,Lakelands_HeatIndexC,Lakelands_WindChillC,Lakelands_WindGustKmph,Lakelands_cloudcover,Lakelands_humidity,Lakelands_precipMM,Lakelands_pressure,Lakelands_tempC,Lakelands_visibility,Lakelands_winddirDegree,Lakelands_windspeedKmph
2020-02-19 18:00:00,29,24,0.0,5.9,7,6,15,03:36 AM,02:54 PM,06:32 AM,06:09 PM,21,28,28,26,21,84,77,1.2,1015,26,9,91,14
2020-02-19 21:00:00,29,24,0.0,5.9,7,1,15,03:36 AM,02:54 PM,06:32 AM,06:09 PM,20,26,26,24,17,28,78,0.5,1017,24,10,66,10
2020-02-20 00:00:00,29,23,0.0,7.3,7,1,7,04:27 AM,03:48 PM,06:31 AM,06:10 PM,20,26,26,24,12,1,77,0.0,1016,24,10,52,9
2020-02-20 03:00:00,29,23,0.0,7.3,7,1,7,04:27 AM,03:48 PM,06:31 AM,06:10 PM,21,26,26,24,6,2,81,0.0,1015,24,10,33,5
2020-02-20 06:00:00,29,23,0.0,7.3,7,6,7,04:27 AM,03:48 PM,06:31 AM,06:10 PM,21,26,26,24,6,7,84,0.0,1015,24,10,36,5
2020-02-20 09:00:00,29,23,0.0,7.3,7,7,7,04:27 AM,03:48 PM,06:31 AM,06:10 PM,21,29,29,27,7,13,69,0.0,1017,27,10,98,6
2020-02-20 12:00:00,29,23,0.0,7.3,7,7,7,04:27 AM,03:48 PM,06:31 AM,06:10 PM,21,31,31,28,14,64,64,0.1,1015,28,9,137,12
2020-02-20 15:00:00,29,23,0.0,7.3,7,6,7,04:27 AM,03:48 PM,06:31 AM,06:10 PM,21,28,28,26,19,88,72,0.5,1014,26,9,128,14
2020-02-20 18:00:00,29,23,0.0,7.3,7,5,7,04:27 AM,03:48 PM,06:31 AM,06:10 PM,21,26,26,24,18,83,81,1.4,1014,24,9,100,11
2020-02-20 21:00:00,29,23,0.0,7.3,7,1,7,04:27 AM,03:48 PM,06:31 AM,06:10 PM,20,25,25,23,19,76,83,0.9,1016,23,10,86,10
2020-02-21 00:00:00,29,23,0.0,11.6,6,1,0,05:15 AM,04:41 PM,06:31 AM,06:10 PM,20,26,26,24,14,71,83,0.5,1016,24,10,72,9
2020-02-21 03:00:00,29,23,0.0,11.6,6,1,0,05:15 AM,04:41 PM,06:31 AM,06:10 PM,20,26,26,24,11,26,79,0.2,1016,24,10,60,8
2020-02-21 06:00:00,29,23,0.0,11.6,6,6,0,05:15 AM,04:41 PM,06:31 AM,06:10 PM,19,25,25,23,10,5,75,0.0,1016,23,10,39,6
2020-02-21 09:00:00,29,23,0.0,11.6,6,7,0,05:15 AM,04:41 PM,06:31 AM,06:10 PM,19,29,29,27,6,5,61,0.0,1017,27,10,93,5
2020-02-21 12:00:00,29,23,0.0,11.6,6,7,0,05:15 AM,04:41 PM,06:31 AM,06:10 PM,19,29,29,28,12,16,57,0.0,1017,28,10,139,10
2020-02-21 15:00:00,29,23,0.0,11.6,6,7,0,05:15 AM,04:41 PM,06:31 AM,06:10 PM,21,30,30,28,12,58,67,0.4,1015,28,9,139,10
2020-02-21 18:00:00,29,23,0.0,11.6,6,6,0,05:15 AM,04:41 PM,06:31 AM,06:10 PM,21,28,28,26,6,47,77,0.2,1015,26,10,121,5
2020-02-21 21:00:00,29,23,0.0,11.6,6,1,0,05:15 AM,04:41 PM,06:31 AM,06:10 PM,21,26,26,24,3,67,80,0.1,1016,24,10,55,2
2020-02-22 00:00:00,29,22,0.0,8.8,6,1,0,05:59 AM,05:33 PM,06:30 AM,06:10 PM,21,26,26,24,5,39,83,0.0,1016,24,10,226,4
2020-02-22 03:00:00,29,22,0.0,8.8,6,1,0,05:59 AM,05:33 PM,06:30 AM,06:10 PM,21,26,26,24,5,12,84,0.0,1015,24,10,325,4
2020-02-22 06:00:00,29,22,0.0,8.8,6,6,0,05:59 AM,05:33 PM,06:30 AM,06:10 PM,20,25,25,23,4,10,82,0.0,1015,23,10,109,3
2020-02-22 09:00:00,29,22,0.0,8.8,6,7,0,05:59 AM,05:33 PM,06:30 AM,06:10 PM,20,29,29,27,4,14,65,0.0,1017,27,10,160,3
2020-02-22 12:00:00,29,22,0.0,8.8,6,7,0,05:59 AM,05:33 PM,06:30 AM,06:10 PM,19,30,30,28,6,54,58,0.0,1016,28,10,220,5
2020-02-22 15:00:00,29,22,0.0,8.8,6,6,0,05:59 AM,05:33 PM,06:30 AM,06:10 PM,19,27,27,26,5,67,68,0.9,1014,26,10,268,4
2020-02-22 18:00:00,29,22,0.0,8.8,6,5,0,05:59 AM,05:33 PM,06:30 AM,06:10 PM,19,25,25,23,5,73,76,1.5,1014,23,10,104,3
2020-02-22 21:00:00,29,22,0.0,8.8,6,1,0,05:59 AM,05:33 PM,06:30 AM,06:10 PM,19,25,25,23,6,76,78,0.6,1015,23,10,10,3
2020-02-23 00:00:00,28,22,0.0,8.8,6,1,0,06:39 AM,06:23 PM,06:29 AM,06:11 PM,19,25,25,23,8,84,79,0.1,1015,23,10,242,5
2020-02-23 03:00:00,28,22,0.0,8.8,6,1,0,06:39 AM,06:23 PM,06:29 AM,06:11 PM,20,25,25,23,10,38,80,0.0,1014,23,10,132,7
2020-02-23 06:00:00,28,22,0.0,8.8,6,6,0,06:39 AM,06:23 PM,06:29 AM,06:11 PM,20,25,25,23,10,8,82,0.0,1015,23,10,26,7
2020-02-23 09:00:00,28,22,0.0,8.8,6,7,0,06:39 AM,06:23 PM,06:29 AM,06:11 PM,20,29,29,27,4,12,67,0.0,1016,27,10,68,3
2020-02-23 12:00:00,28,22,0.0,8.8,6,7,0,06:39 AM,06:23 PM,06:29 AM,06:11 PM,20,29,29,27,6,63,66,0.7,1016,27,10,106,5
2020-02-23 15:00:00,28,22,0.0,8.8,6,6,0,06:39 AM,06:23 PM,06:29 AM,06:11 PM,21,28,28,26,9,67,73,1.9,1014,26,10,81,6
2020-02-23 18:00:00,28,22,0.0,8.8,6,5,0,06:39 AM,06:23 PM,06:29 AM,06:11 PM,20,26,26,24,11,58,79,3.1,1014,24,8,39,6
2020-02-23 21:00:00,28,22,0.0,8.8,6,1,0,06:39 AM,06:23 PM,06:29 AM,06:11 PM,19,25,25,22,9,75,81,1.4,1015,22,8,36,5
2020-02-24 00:00:00,28,23,0.0,10.2,6,1,0,07:17 AM,07:12 PM,06:29 AM,06:11 PM,20,25,25,23,8,75,82,0.4,1015,23,9,37,6
2020-02-24 03:00:00,28,23,0.0,10.2,6,1,0,07:17 AM,07:12 PM,06:29 AM,06:11 PM,20,25,25,23,7,71,84,0.3,1014,23,9,31,5
2020-02-24 06:00:00,28,23,0.0,10.2,6,5,0,07:17 AM,07:12 PM,06:29 AM,06:11 PM,21,26,26,23,6,58,86,0.5,1015,23,6,34,5
2020-02-24 09:00:00,28,23,0.0,10.2,6,6,0,07:17 AM,07:12 PM,06:29 AM,06:11 PM,21,29,29,26,5,51,74,0.3,1016,26,5,51,5
2020-02-24 12:00:00,28,23,0.0,10.2,6,6,0,07:17 AM,07:12 PM,06:29 AM,06:11 PM,21,30,30,27,9,51,71,1.1,1015,27,8,86,7
2020-02-24 15:00:00,28,23,0.0,10.2,6,6,0,07:17 AM,07:12 PM,06:29 AM,06:11 PM,21,28,28,26,12,51,74,2.4,1014,26,8,100,8
2020-02-24 18:00:00,28,23,0.0,10.2,6,5,0,07:17 AM,07:12 PM,06:29 AM,06:11 PM,21,26,26,24,14,72,80,4.3,1014,24,7,94,8
2020-02-24 21:00:00,28,23,0.0,10.2,6,1,0,07:17 AM,07:12 PM,06:29 AM,06:11 PM,20,25,25,23,13,86,84,2.0,1015,23,8,79,8
2020-02-25 00:00:00,28,23,0.0,5.9,6,1,8,07:53 AM,08:00 PM,06:28 AM,06:11 PM,21,26,26,24,10,37,85,0.0,1015,24,10,69,7
2020-02-25 03:00:00,28,23,0.0,5.9,6,1,8,07:53 AM,08:00 PM,06:28 AM,06:11 PM,21,26,26,23,9,16,85,0.0,1014,23,10,52,7
2020-02-25 06:00:00,28,23,0.0,5.9,6,6,8,07:53 AM,08:00 PM,06:28 AM,06:11 PM,21,25,25,23,11,54,85,0.0,1015,23,10,60,8
2020-02-25 09:00:00,28,23,0.0,5.9,6,6,8,07:53 AM,08:00 PM,06:28 AM,06:11 PM,21,28,28,26,15,76,73,0.7,1016,26,9,92,12
2020-02-25 12:00:00,28,23,0.0,5.9,6,6,8,07:53 AM,08:00 PM,06:28 AM,06:11 PM,21,30,30,27,26,76,70,1.5,1015,27,10,113,18
2020-02-25 15:00:00,28,23,0.0,5.9,6,6,8,07:53 AM,08:00 PM,06:28 AM,06:11 PM,21,28,28,26,26,70,75,1.7,1013,26,10,111,18
2020-02-25 18:00:00,28,23,0.0,5.9,6,5,8,07:53 AM,08:00 PM,06:28 AM,06:11 PM,21,26,26,24,23,77,80,2.1,1013,24,9,106,14
2020-02-25 21:00:00,28,23,0.0,5.9,6,1,8,07:53 AM,08:00 PM,06:28 AM,06:11 PM,20,25,25,23,21,82,84,1.0,1015,23,9,99,12
2020-02-26 00:00:00,28,23,0.0,5.9,6,1,15,08:27 AM,08:47 PM,06:28 AM,06:12 PM,21,26,26,24,15,79,86,0.4,1015,24,9,95,10
