date_time,Alyangula_maxtempC,Alyangula_mintempC,Alyangula_totalSnow_cm,Alyangula_sunHour,Alyangula_uvIndex,Alyangula_uvIndex,Alyangula_moon_illumination,Alyangula_moonrise,Alyangula_moonset,Alyangula_sunrise,Alyangula_sunset,Alyangula_DewPointC,Alyangula_FeelsLikeC,Alyangula_HeatIndexC,Alyangula_WindChillC,Alyangula_WindGustKmph,Alyangula_cloudcover,Alyangula_humidity,Alyangula_precipMM,Alyangula_pressure,Alyangula_tempC,Alyangula_visibility,Alyangula_winddirDegree,Alyangula_windspeedKmph
2020-04-05 18:00:00,31,28,0.0,8.8,7,6,87,04:20 PM,03:20 AM,06:29 AM,06:24 PM,23,34,34,29,22,81,70,0.2,1010,29,10,112,15
2020-04-05 21:00:00,31,28,0.0,8.8,7,1,87,04:20 PM,03:20 AM,06:29 AM,06:24 PM,24,32,32,28,20,83,77,0.2,1012,28,9,126,13
2020-04-06 00:00:00,31,28,0.0,10.2,7,1,94,05:09 PM,04:21 AM,06:30 AM,06:23 PM,23,31,31,28,12,24,76,0.0,1011,28,10,101,8
2020-04-06 03:00:00,31,28,0.0,10.2,7,1,94,05:09 PM,04:21 AM,06:30 AM,06:23 PM,23,31,31,28,10,77,75,0.2,1010,28,9,139,6
2020-04-06 06:00:00,31,28,0.0,10.2,7,1,94,05:09 PM,04:21 AM,06:30 AM,06:23 PM,23,31,31,28,15,74,75,0.3,1011,28,9,164,10
2020-04-06 09:00:00,31,28,0.0,10.2,7,7,94,05:09 PM,04:21 AM,06:30 AM,06:23 PM,23,34,34,30,26,89,65,0.6,1012,30,9,142,20
2020-04-06 12:00:00,31,28,0.0,10.2,7,8,94,05:09 PM,04:21 AM,06:30 AM,06:23 PM,22,35,35,31,28,22,58,0.0,1010,31,10,136,22
2020-04-06 15:00:00,31,28,0.0,10.2,7,8,94,05:09 PM,04:21 AM,06:30 AM,06:23 PM,22,34,34,31,27,12,60,0.0,1009,31,10,135,21
2020-04-06 18:00:00,31,28,0.0,10.2,7,7,94,05:09 PM,04:21 AM,06:30 AM,06:23 PM,21,31,31,28,29,11,65,0.0,1009,28,10,140,19
2020-04-06 21:00:00,31,28,0.0,10.2,7,1,94,05:09 PM,04:21 AM,06:30 AM,06:23 PM,22,30,30,28,25,9,71,0.0,1011,28,10,132,16
2020-04-07 00:00:00,31,27,0.0,6.0,7,1,100,05:57 PM,05:22 AM,06:30 AM,06:23 PM,23,31,31,28,22,10,76,0.0,1010,28,10,110,14
2020-04-07 03:00:00,31,27,0.0,6.0,7,1,100,05:57 PM,05:22 AM,06:30 AM,06:23 PM,23,31,31,28,16,88,77,0.1,1008,28,10,121,10
2020-04-07 06:00:00,31,27,0.0,6.0,7,1,100,05:57 PM,05:22 AM,06:30 AM,06:23 PM,23,31,31,27,18,88,78,0.3,1010,27,9,126,12
2020-04-07 09:00:00,31,27,0.0,6.0,7,6,100,05:57 PM,05:22 AM,06:30 AM,06:23 PM,23,34,34,30,17,74,65,0.9,1011,30,9,110,13
2020-04-07 12:00:00,31,27,0.0,6.0,7,7,100,05:57 PM,05:22 AM,06:30 AM,06:23 PM,23,35,35,31,22,76,63,0.4,1010,31,9,108,18
2020-04-07 15:00:00,31,27,0.0,6.0,7,7,100,05:57 PM,05:22 AM,06:30 AM,06:23 PM,23,35,35,30,30,77,65,1.4,1008,30,9,111,21
2020-04-07 18:00:00,31,27,0.0,6.0,7,6,100,05:57 PM,05:22 AM,06:30 AM,06:23 PM,23,32,32,29,26,78,71,0.6,1009,29,9,105,18
2020-04-07 21:00:00,31,27,0.0,6.0,7,1,100,05:57 PM,05:22 AM,06:30 AM,06:23 PM,23,31,31,28,26,83,76,1.6,1011,28,9,98,17
2020-04-08 00:00:00,29,27,0.0,7.4,6,1,100,06:44 PM,06:22 AM,06:30 AM,06:22 PM,23,31,31,28,28,85,76,3.1,1010,28,7,88,17
2020-04-08 03:00:00,29,27,0.0,7.4,6,1,100,06:44 PM,06:22 AM,06:30 AM,06:22 PM,22,31,31,28,27,83,74,3.4,1009,28,7,82,16
2020-04-08 06:00:00,29,27,0.0,7.4,6,1,100,06:44 PM,06:22 AM,06:30 AM,06:22 PM,23,31,31,28,22,34,75,0.0,1009,28,10,79,14
2020-04-08 09:00:00,29,27,0.0,7.4,6,6,100,06:44 PM,06:22 AM,06:30 AM,06:22 PM,23,33,33,29,20,82,69,0.1,1011,29,10,66,15
2020-04-08 12:00:00,29,27,0.0,7.4,6,6,100,06:44 PM,06:22 AM,06:30 AM,06:22 PM,23,33,33,29,22,70,69,3.6,1010,29,7,99,13
2020-04-08 15:00:00,29,27,0.0,7.4,6,6,100,06:44 PM,06:22 AM,06:30 AM,06:22 PM,23,32,32,28,31,87,72,10.8,1009,28,3,98,14
2020-04-08 18:00:00,29,27,0.0,7.4,6,6,100,06:44 PM,06:22 AM,06:30 AM,06:22 PM,23,30,30,27,19,57,77,4.4,1010,27,7,107,11
2020-04-08 21:00:00,29,27,0.0,7.4,6,1,100,06:44 PM,06:22 AM,06:30 AM,06:22 PM,23,30,30,27,23,75,79,5.3,1013,27,7,121,13
2020-04-09 00:00:00,28,26,0.0,6.0,7,1,83,07:32 PM,07:23 AM,06:30 AM,06:21 PM,23,29,29,26,27,59,86,0.0,1011,26,10,109,19
2020-04-09 03:00:00,28,26,0.0,6.0,7,1,83,07:32 PM,07:23 AM,06:30 AM,06:21 PM,23,29,29,26,24,65,85,1.1,1011,26,10,125,17
2020-04-09 06:00:00,28,26,0.0,6.0,7,1,83,07:32 PM,07:23 AM,06:30 AM,06:21 PM,23,29,29,26,26,78,81,2.4,1012,26,9,115,17
2020-04-09 09:00:00,28,26,0.0,6.0,7,6,83,07:32 PM,07:23 AM,06:30 AM,06:21 PM,23,31,31,28,35,85,77,6.1,1013,28,7,107,18
2020-04-09 12:00:00,28,26,0.0,6.0,7,6,83,07:32 PM,07:23 AM,06:30 AM,06:21 PM,23,30,30,27,30,74,80,3.2,1012,27,7,114,18
2020-04-09 15:00:00,28,26,0.0,6.0,7,6,83,07:32 PM,07:23 AM,06:30 AM,06:21 PM,23,30,30,27,37,78,77,6.1,1011,27,7,96,19
2020-04-09 18:00:00,28,26,0.0,6.0,7,6,83,07:32 PM,07:23 AM,06:30 AM,06:21 PM,23,29,29,26,39,76,81,4.2,1012,26,7,102,22
2020-04-09 21:00:00,28,26,0.0,6.0,7,1,83,07:32 PM,07:23 AM,06:30 AM,06:21 PM,23,29,29,26,53,80,82,8.7,1015,26,3,115,25
2020-04-10 00:00:00,28,23,0.0,7.4,6,1,76,08:22 PM,08:23 AM,06:30 AM,06:21 PM,23,29,29,26,46,81,84,4.5,1013,26,7,112,26
2020-04-10 03:00:00,28,23,0.0,7.4,6,1,76,08:22 PM,08:23 AM,06:30 AM,06:21 PM,23,28,28,26,47,85,84,7.5,1012,26,3,124,23
2020-04-10 06:00:00,28,23,0.0,7.4,6,1,76,08:22 PM,08:23 AM,06:30 AM,06:21 PM,22,29,29,26,34,85,79,0.8,1013,26,9,122,22
2020-04-10 09:00:00,28,23,0.0,7.4,6,6,76,08:22 PM,08:23 AM,06:30 AM,06:21 PM,23,30,30,27,47,56,78,5.0,1015,27,7,104,25
2020-04-10 12:00:00,28,23,0.0,7.4,6,6,76,08:22 PM,08:23 AM,06:30 AM,06:21 PM,24,32,32,28,49,72,81,4.2,1013,28,7,94,27
2020-04-10 15:00:00,28,23,0.0,7.4,6,6,76,08:22 PM,08:23 AM,06:30 AM,06:21 PM,24,30,30,27,50,73,83,10.7,1011,27,3,92,23
2020-04-10 18:00:00,28,23,0.0,7.4,6,6,76,08:22 PM,08:23 AM,06:30 AM,06:21 PM,24,30,30,27,41,86,82,3.2,1012,27,7,104,25
2020-04-10 21:00:00,28,23,0.0,7.4,6,1,76,08:22 PM,08:23 AM,06:30 AM,06:21 PM,23,26,26,23,41,50,81,5.6,1014,23,7,105,22
2020-04-11 00:00:00,30,27,0.0,7.4,6,1,68,09:15 PM,09:25 AM,06:30 AM,06:20 PM,23,30,30,27,31,75,80,0.6,1013,27,9,105,20
2020-04-11 03:00:00,30,27,0.0,7.4,6,1,68,09:15 PM,09:25 AM,06:30 AM,06:20 PM,23,30,30,27,26,85,81,3.6,1011,27,7,106,15
2020-04-11 06:00:00,30,27,0.0,7.4,6,1,68,09:15 PM,09:25 AM,06:30 AM,06:20 PM,24,30,30,27,27,87,83,2.9,1012,27,7,132,17
2020-04-11 09:00:00,30,27,0.0,7.4,6,6,68,09:15 PM,09:25 AM,06:30 AM,06:20 PM,24,32,32,28,28,89,77,4.1,1014,28,7,123,16
2020-04-11 12:00:00,30,27,0.0,7.4,6,6,68,09:15 PM,09:25 AM,06:30 AM,06:20 PM,24,34,34,30,21,81,72,1.5,1012,30,10,129,15
2020-04-11 15:00:00,30,27,0.0,7.4,6,6,68,09:15 PM,09:25 AM,06:30 AM,06:20 PM,24,33,33,29,39,51,75,8.0,1010,29,3,116,19
2020-04-11 18:00:00,30,27,0.0,7.4,6,6,68,09:15 PM,09:25 AM,06:30 AM,06:20 PM,24,32,32,28,27,87,79,0.2,1012,28,9,113,18
2020-04-11 21:00:00,30,27,0.0,7.4,6,1,68,09:15 PM,09:25 AM,06:30 AM,06:20 PM,24,31,31,27,28,85,79,0.2,1013,27,9,112,18
2020-04-12 00:00:00,30,27,0.0,8.8,6,1,61,10:08 PM,10:26 AM,06:30 AM,06:19 PM,23,31,31,28,24,59,79,0.0,1012,28,9,94,15
2020-04-12 03:00:00,30,27,0.0,8.8,6,1,61,10:08 PM,10:26 AM,06:30 AM,06:19 PM,23,31,31,28,22,59,77,0.0,1010,28,9,64,14
2020-04-12 06:00:00,30,27,0.0,8.8,6,1,61,10:08 PM,10:26 AM,06:30 AM,06:19 PM,24,31,31,28,20,19,79,0.0,1011,28,10,108,13
2020-04-12 09:00:00,30,27,0.0,8.8,6,7,61,10:08 PM,10:26 AM,06:30 AM,06:19 PM,24,34,34,29,17,5,73,0.0,1013,29,10,103,13
2020-04-12 12:00:00,30,27,0.0,8.8,6,7,61,10:08 PM,10:26 AM,06:30 AM,06:19 PM,24,35,35,30,19,81,69,1.6,1011,30,9,127,14
2020-04-12 15:00:00,30,27,0.0,8.8,6,7,61,10:08 PM,10:26 AM,06:30 AM,06:19 PM,24,35,35,30,25,86,71,2.3,1010,30,9,128,16
2020-04-12 18:00:00,30,27,0.0,8.8,6,7,61,10:08 PM,10:26 AM,06:30 AM,06:19 PM,24,32,32,28,26,6,76,0.0,1010,28,10,123,17
2020-04-12 21:00:00,30,27,0.0,8.8,6,1,61,10:08 PM,10:26 AM,06:30 AM,06:19 PM,22,30,30,27,21,5,72,0.0,1013,27,10,112,13
2020-04-13 00:00:00,30,27,0.0,11.6,7,1,53,11:04 PM,11:26 AM,06:30 AM,06:19 PM,21,29,29,27,13,4,70,0.0,1012,27,10,125,8
2020-04-13 03:00:00,30,27,0.0,11.6,7,1,53,11:04 PM,11:26 AM,06:30 AM,06:19 PM,20,28,28,27,7,5,67,0.0,1011,27,10,124,4
2020-04-13 06:00:00,30,27,0.0,11.6,7,1,53,11:04 PM,11:26 AM,06:30 AM,06:19 PM,20,29,29,27,11,4,66,0.0,1011,27,10,122,7
2020-04-13 09:00:00,30,27,0.0,11.6,7,7,53,11:04 PM,11:26 AM,06:30 AM,06:19 PM,20,30,30,28,13,3,62,0.0,1012,28,10,155,10
2020-04-13 12:00:00,30,27,0.0,11.6,7,8,53,11:04 PM,11:26 AM,06:30 AM,06:19 PM,22,34,34,30,15,4,59,0.0,1011,30,10,145,12
2020-04-13 15:00:00,30,27,0.0,11.6,7,8,53,11:04 PM,11:26 AM,06:30 AM,06:19 PM,21,33,33,30,21,4,59,0.0,1010,30,10,131,15
2020-04-13 18:00:00,30,27,0.0,11.6,7,7,53,11:04 PM,11:26 AM,06:30 AM,06:19 PM,21,31,31,28,23,4,67,0.0,1011,28,10,120,14
2020-04-13 21:00:00,30,27,0.0,11.6,7,1,53,11:04 PM,11:26 AM,06:30 AM,06:19 PM,21,29,29,27,20,4,68,0.0,1013,27,10,123,12
2020-04-14 00:00:00,30,27,0.0,8.8,7,1,46,11:59 PM,12:22 PM,06:30 AM,06:18 PM,21,29,29,27,22,4,70,0.0,1012,27,10,107,13
2020-04-14 03:00:00,30,27,0.0,8.8,7,1,46,11:59 PM,12:22 PM,06:30 AM,06:18 PM,21,29,29,27,22,4,71,0.0,1012,27,10,91,14
2020-04-14 06:00:00,30,27,0.0,8.8,7,1,46,11:59 PM,12:22 PM,06:30 AM,06:18 PM,21,29,29,27,20,3,72,0.0,1012,27,10,94,12
2020-04-14 09:00:00,30,27,0.0,8.8,7,7,46,11:59 PM,12:22 PM,06:30 AM,06:18 PM,22,32,32,29,19,7,65,0.0,1014,29,10,84,14
2020-04-14 12:00:00,30,27,0.0,8.8,7,8,46,11:59 PM,12:22 PM,06:30 AM,06:18 PM,23,35,35,30,19,5,66,0.0,1012,30,10,71,14
2020-04-14 15:00:00,30,27,0.0,8.8,7,6,46,11:59 PM,12:22 PM,06:30 AM,06:18 PM,24,35,35,30,23,79,69,0.5,1011,30,10,74,17
2020-04-14 18:00:00,30,27,0.0,8.8,7,6,46,11:59 PM,12:22 PM,06:30 AM,06:18 PM,24,33,33,28,25,89,77,0.6,1012,28,10,92,17
2020-04-14 21:00:00,30,27,0.0,8.8,7,1,46,11:59 PM,12:22 PM,06:30 AM,06:18 PM,24,31,31,28,27,87,80,0.7,1014,28,10,97,17
2020-04-15 00:00:00,30,27,0.0,7.4,7,1,38,No moonrise,01:15 PM,06:30 AM,06:18 PM,23,31,31,27,26,9,79,0.0,1013,27,10,107,17
2020-04-15 03:00:00,30,27,0.0,7.4,7,1,38,No moonrise,01:15 PM,06:30 AM,06:18 PM,23,30,30,27,23,5,76,0.0,1012,27,10,113,15
2020-04-15 06:00:00,30,27,0.0,7.4,7,1,38,No moonrise,01:15 PM,06:30 AM,06:18 PM,23,31,31,28,25,9,75,0.0,1013,28,10,98,16
2020-04-15 09:00:00,30,27,0.0,7.4,7,7,38,No moonrise,01:15 PM,06:30 AM,06:18 PM,24,34,34,30,27,29,70,0.0,1014,30,10,92,21
2020-04-15 12:00:00,30,27,0.0,7.4,7,7,38,No moonrise,01:15 PM,06:30 AM,06:18 PM,24,35,35,30,24,85,68,0.1,1013,30,10,88,19
2020-04-15 15:00:00,30,27,0.0,7.4,7,6,38,No moonrise,01:15 PM,06:30 AM,06:18 PM,24,34,34,30,23,80,70,0.9,1011,30,9,90,18
2020-04-15 18:00:00,30,27,0.0,7.4,7,6,38,No moonrise,01:15 PM,06:30 AM,06:18 PM,24,33,33,29,24,83,76,0.1,1012,29,10,111,17
2020-04-15 21:00:00,30,27,0.0,7.4,7,1,38,No moonrise,01:15 PM,06:30 AM,06:18 PM,23,31,31,28,23,83,77,0.1,1014,28,10,115,15
2020-04-16 00:00:00,30,27,0.0,7.3,7,1,30,12:53 AM,02:03 PM,06:31 AM,06:17 PM,23,30,30,27,23,15,79,0.0,1013,27,10,126,15
2020-04-16 03:00:00,30,27,0.0,7.3,7,1,30,12:53 AM,02:03 PM,06:31 AM,06:17 PM,23,30,30,27,19,8,79,0.0,1011,27,10,139,12
2020-04-16 06:00:00,30,27,0.0,7.3,7,1,30,12:53 AM,02:03 PM,06:31 AM,06:17 PM,23,30,30,27,20,5,77,0.0,1012,27,10,121,13
2020-04-16 09:00:00,30,27,0.0,7.3,7,7,30,12:53 AM,02:03 PM,06:31 AM,06:17 PM,24,34,34,30,21,7,71,0.0,1014,30,10,87,16
2020-04-16 12:00:00,30,27,0.0,7.3,7,7,30,12:53 AM,02:03 PM,06:31 AM,06:17 PM,24,35,35,30,20,79,67,0.1,1012,30,10,71,16
2020-04-16 15:00:00,30,27,0.0,7.3,7,7,30,12:53 AM,02:03 PM,06:31 AM,06:17 PM,24,35,35,30,22,81,68,0.3,1010,30,10,70,18
2020-04-16 18:00:00,30,27,0.0,7.3,7,6,30,12:53 AM,02:03 PM,06:31 AM,06:17 PM,24,33,33,29,21,77,73,0.5,1012,29,10,97,14
2020-04-16 21:00:00,30,27,0.0,7.3,7,1,30,12:53 AM,02:03 PM,06:31 AM,06:17 PM,23,31,31,28,16,74,74,1.0,1014,28,9,109,10
2020-04-17 00:00:00,30,27,0.0,11.6,6,1,23,01:46 AM,02:46 PM,06:31 AM,06:16 PM,22,30,30,27,14,73,74,0.3,1013,27,10,93,9
2020-04-17 03:00:00,30,27,0.0,11.6,6,1,23,01:46 AM,02:46 PM,06:31 AM,06:16 PM,22,30,30,27,10,75,71,0.3,1012,27,10,94,6
2020-04-17 06:00:00,30,27,0.0,11.6,6,1,23,01:46 AM,02:46 PM,06:31 AM,06:16 PM,21,29,29,27,5,3,66,0.0,1013,27,10,78,3
2020-04-17 09:00:00,30,27,0.0,11.6,6,7,23,01:46 AM,02:46 PM,06:31 AM,06:16 PM,21,32,32,29,9,0,60,0.0,1014,29,10,83,6
2020-04-17 12:00:00,30,27,0.0,11.6,6,8,23,01:46 AM,02:46 PM,06:31 AM,06:16 PM,22,34,34,30,17,7,63,0.0,1012,30,10,57,14
2020-04-17 15:00:00,30,27,0.0,11.6,6,8,23,01:46 AM,02:46 PM,06:31 AM,06:16 PM,22,34,34,30,15,5,63,0.0,1010,30,10,61,12
2020-04-17 18:00:00,30,27,0.0,11.6,6,7,23,01:46 AM,02:46 PM,06:31 AM,06:16 PM,23,32,32,29,17,4,70,0.0,1012,29,10,93,12
2020-04-17 21:00:00,30,27,0.0,11.6,6,1,23,01:46 AM,02:46 PM,06:31 AM,06:16 PM,22,31,31,28,19,2,72,0.0,1013,28,10,80,12
2020-04-18 00:00:00,30,27,0.0,11.6,7,1,15,02:35 AM,03:27 PM,06:31 AM,06:16 PM,23,31,31,28,23,7,78,0.0,1012,28,10,52,15
2020-04-18 03:00:00,30,27,0.0,11.6,7,1,15,02:35 AM,03:27 PM,06:31 AM,06:16 PM,23,30,30,27,15,75,75,0.1,1011,27,10,30,9
2020-04-18 06:00:00,30,27,0.0,11.6,7,1,15,02:35 AM,03:27 PM,06:31 AM,06:16 PM,22,30,30,27,4,3,72,0.0,1012,27,10,27,2
2020-04-18 09:00:00,30,27,0.0,11.6,7,7,15,02:35 AM,03:27 PM,06:31 AM,06:16 PM,22,32,32,29,6,0,67,0.0,1013,29,10,133,5
2020-04-18 12:00:00,30,27,0.0,11.6,7,8,15,02:35 AM,03:27 PM,06:31 AM,06:16 PM,22,33,33,30,4,3,61,0.0,1011,30,10,316,3
2020-04-18 15:00:00,30,27,0.0,11.6,7,8,15,02:35 AM,03:27 PM,06:31 AM,06:16 PM,22,33,33,30,6,2,61,0.0,1009,30,10,177,5
2020-04-18 18:00:00,30,27,0.0,11.6,7,7,15,02:35 AM,03:27 PM,06:31 AM,06:16 PM,22,32,32,29,18,2,67,0.0,1010,29,10,122,12
2020-04-18 21:00:00,30,27,0.0,11.6,7,1,15,02:35 AM,03:27 PM,06:31 AM,06:16 PM,22,30,30,28,26,1,70,0.0,1011,28,10,82,17
2020-04-19 00:00:00,31,27,0.0,8.8,7,1,8,03:24 AM,04:05 PM,06:31 AM,06:15 PM,23,31,31,27,26,4,76,0.0,1011,27,10,77,17
2020-04-19 03:00:00,31,27,0.0,8.8,7,1,8,03:24 AM,04:05 PM,06:31 AM,06:15 PM,23,30,30,27,23,0,79,0.0,1010,27,10,65,14
2020-04-19 06:00:00,31,27,0.0,8.8,7,1,8,03:24 AM,04:05 PM,06:31 AM,06:15 PM,23,31,31,27,16,0,77,0.0,1011,27,10,64,10
2020-04-19 09:00:00,31,27,0.0,8.8,7,7,8,03:24 AM,04:05 PM,06:31 AM,06:15 PM,23,33,33,29,14,2,68,0.0,1012,29,10,61,11
2020-04-19 12:00:00,31,27,0.0,8.8,7,8,8,03:24 AM,04:05 PM,06:31 AM,06:15 PM,23,35,35,31,10,5,64,0.0,1011,31,10,38,8
2020-04-19 15:00:00,31,27,0.0,8.8,7,7,8,03:24 AM,04:05 PM,06:31 AM,06:15 PM,23,35,35,30,7,74,66,0.1,1009,30,10,80,6
2020-04-19 18:00:00,31,27,0.0,8.8,7,6,8,03:24 AM,04:05 PM,06:31 AM,06:15 PM,24,33,33,29,14,71,73,0.1,1011,29,10,129,9
2020-04-19 21:00:00,31,27,0.0,8.8,7,1,8,03:24 AM,04:05 PM,06:31 AM,06:15 PM,24,32,32,28,17,83,76,0.2,1013,28,10,117,11
2020-04-20 00:00:00,32,27,0.0,11.6,7,1,0,04:10 AM,04:41 PM,06:31 AM,06:15 PM,24,31,31,28,15,6,79,0.0,1012,28,10,116,10
2020-04-20 03:00:00,32,27,0.0,11.6,7,1,0,04:10 AM,04:41 PM,06:31 AM,06:15 PM,23,30,30,27,10,5,78,0.0,1011,27,10,90,6
2020-04-20 06:00:00,32,27,0.0,11.6,7,1,0,04:10 AM,04:41 PM,06:31 AM,06:15 PM,23,30,30,27,6,4,77,0.0,1012,27,10,97,4
2020-04-20 09:00:00,32,27,0.0,11.6,7,7,0,04:10 AM,04:41 PM,06:31 AM,06:15 PM,23,33,33,29,12,0,68,0.0,1013,29,10,127,9
2020-04-20 12:00:00,32,27,0.0,11.6,7,8,0,04:10 AM,04:41 PM,06:31 AM,06:15 PM,23,36,36,32,7,2,59,0.0,1012,32,10,132,6
2020-04-20 15:00:00,32,27,0.0,11.6,7,8,0,04:10 AM,04:41 PM,06:31 AM,06:15 PM,22,36,36,32,15,0,58,0.0,1010,32,10,126,11
2020-04-20 18:00:00,32,27,0.0,11.6,7,7,0,04:10 AM,04:41 PM,06:31 AM,06:15 PM,23,33,33,29,27,0,71,0.0,1011,29,10,110,17
2020-04-20 21:00:00,32,27,0.0,11.6,7,1,0,04:10 AM,04:41 PM,06:31 AM,06:15 PM,23,31,31,28,24,0,76,0.0,1013,28,10,104,15
