date_time,Kempsey_maxtempC,Kempsey_mintempC,Kempsey_totalSnow_cm,Kempsey_sunHour,Kempsey_uvIndex,Kempsey_uvIndex,Kempsey_moon_illumination,Kempsey_moonrise,Kempsey_moonset,Kempsey_sunrise,Kempsey_sunset,Kempsey_DewPointC,Kempsey_FeelsLikeC,Kempsey_HeatIndexC,Kempsey_WindChillC,Kempsey_WindGustKmph,Kempsey_cloudcover,Kempsey_humidity,Kempsey_precipMM,Kempsey_pressure,Kempsey_tempC,Kempsey_visibility,Kempsey_winddirDegree,Kempsey_windspeedKmph
2020-02-19 15:00:00,35,21,0.0,13.0,7,8,15,01:08 AM,03:38 PM,05:30 AM,06:34 PM,19,35,35,33,10,10,45,0.0,1003,33,10,194,9
2020-02-19 18:00:00,35,21,0.0,13.0,7,1,15,01:08 AM,03:38 PM,05:30 AM,06:34 PM,20,32,32,30,10,4,72,0.0,1004,30,10,162,7
2020-02-19 21:00:00,35,21,0.0,13.0,7,1,15,01:08 AM,03:38 PM,05:30 AM,06:34 PM,18,29,29,27,12,0,85,0.0,1006,27,10,216,6
2020-02-20 00:00:00,27,15,0.0,12.0,6,1,7,02:01 AM,04:29 PM,05:31 AM,06:33 PM,15,20,21,20,10,0,81,0.0,1007,20,10,238,5
2020-02-20 03:00:00,27,15,0.0,12.0,6,1,7,02:01 AM,04:29 PM,05:31 AM,06:33 PM,12,16,16,16,10,0,77,0.0,1008,16,10,251,5
2020-02-20 06:00:00,27,15,0.0,12.0,6,1,7,02:01 AM,04:29 PM,05:31 AM,06:33 PM,12,17,17,17,9,6,71,0.0,1009,17,10,258,5
2020-02-20 09:00:00,27,15,0.0,12.0,6,6,7,02:01 AM,04:29 PM,05:31 AM,06:33 PM,13,24,24,24,6,14,53,0.0,1010,24,10,190,5
2020-02-20 12:00:00,27,15,0.0,12.0,6,7,7,02:01 AM,04:29 PM,05:31 AM,06:33 PM,15,27,27,27,12,43,48,0.0,1010,27,10,138,10
2020-02-20 15:00:00,27,15,0.0,12.0,6,7,7,02:01 AM,04:29 PM,05:31 AM,06:33 PM,16,26,26,25,15,68,56,0.0,1009,25,10,136,13
2020-02-20 18:00:00,27,15,0.0,12.0,6,1,7,02:01 AM,04:29 PM,05:31 AM,06:33 PM,18,25,25,22,11,78,81,0.3,1011,22,10,157,8
2020-02-20 21:00:00,27,15,0.0,12.0,6,1,7,02:01 AM,04:29 PM,05:31 AM,06:33 PM,18,19,21,19,7,93,95,1.0,1014,19,10,195,4
2020-02-21 00:00:00,25,17,0.0,8.1,5,1,0,02:56 AM,05:15 PM,05:32 AM,06:32 PM,18,18,18,18,7,100,97,0.8,1014,18,10,213,4
2020-02-21 03:00:00,25,17,0.0,8.1,5,1,0,02:56 AM,05:15 PM,05:32 AM,06:32 PM,17,18,18,18,8,91,97,0.6,1014,18,10,225,4
2020-02-21 06:00:00,25,17,0.0,8.1,5,1,0,02:56 AM,05:15 PM,05:32 AM,06:32 PM,17,18,18,18,7,95,95,0.2,1015,18,5,220,4
2020-02-21 09:00:00,25,17,0.0,8.1,5,5,0,02:56 AM,05:15 PM,05:32 AM,06:32 PM,17,22,23,22,8,89,78,0.3,1016,22,7,163,6
2020-02-21 12:00:00,25,17,0.0,8.1,5,5,0,02:56 AM,05:15 PM,05:32 AM,06:32 PM,17,26,26,24,9,83,66,0.8,1015,24,10,104,7
2020-02-21 15:00:00,25,17,0.0,8.1,5,5,0,02:56 AM,05:15 PM,05:32 AM,06:32 PM,17,26,26,24,10,94,64,1.1,1014,24,10,90,8
2020-02-21 18:00:00,25,17,0.0,8.1,5,1,0,02:56 AM,05:15 PM,05:32 AM,06:32 PM,16,25,25,22,7,100,71,0.4,1016,22,10,91,5
2020-02-21 21:00:00,25,17,0.0,8.1,5,1,0,02:56 AM,05:15 PM,05:32 AM,06:32 PM,17,20,21,20,4,100,86,0.4,1018,20,5,135,3
2020-02-22 00:00:00,22,18,0.0,10.7,5,1,0,03:52 AM,05:56 PM,05:33 AM,06:31 PM,18,18,18,18,5,100,95,1.3,1019,18,7,180,3
2020-02-22 03:00:00,22,18,0.0,10.7,5,1,0,03:52 AM,05:56 PM,05:33 AM,06:31 PM,17,18,18,18,5,100,96,2.4,1019,18,8,202,3
2020-02-22 06:00:00,22,18,0.0,10.7,5,1,0,03:52 AM,05:56 PM,05:33 AM,06:31 PM,17,18,18,18,5,100,95,1.1,1021,18,9,206,3
2020-02-22 09:00:00,22,18,0.0,10.7,5,5,0,03:52 AM,05:56 PM,05:33 AM,06:31 PM,19,20,22,20,3,86,90,0.7,1022,20,10,168,2
2020-02-22 12:00:00,22,18,0.0,10.7,5,5,0,03:52 AM,05:56 PM,05:33 AM,06:31 PM,20,22,24,22,7,70,91,2.1,1022,22,8,124,4
2020-02-22 15:00:00,22,18,0.0,10.7,5,5,0,03:52 AM,05:56 PM,05:33 AM,06:31 PM,20,25,25,22,10,56,87,3.4,1021,22,7,116,6
2020-02-22 18:00:00,22,18,0.0,10.7,5,1,0,03:52 AM,05:56 PM,05:33 AM,06:31 PM,19,20,21,20,11,58,90,1.7,1022,20,9,114,6
2020-02-22 21:00:00,22,18,0.0,10.7,5,1,0,03:52 AM,05:56 PM,05:33 AM,06:31 PM,17,19,19,19,10,61,93,1.0,1023,19,10,115,5
2020-02-23 00:00:00,25,17,0.0,8.1,5,1,0,04:48 AM,06:32 PM,05:34 AM,06:30 PM,17,18,18,18,8,68,92,0.5,1023,18,10,134,4
2020-02-23 03:00:00,25,17,0.0,8.1,5,1,0,04:48 AM,06:32 PM,05:34 AM,06:30 PM,16,18,18,18,6,91,91,0.3,1022,18,10,172,3
2020-02-23 06:00:00,25,17,0.0,8.1,5,1,0,04:48 AM,06:32 PM,05:34 AM,06:30 PM,17,18,18,18,6,89,92,0.4,1023,18,9,172,3
2020-02-23 09:00:00,25,17,0.0,8.1,5,5,0,04:48 AM,06:32 PM,05:34 AM,06:30 PM,16,23,23,22,8,75,70,0.7,1024,22,10,136,5
2020-02-23 12:00:00,25,17,0.0,8.1,5,5,0,04:48 AM,06:32 PM,05:34 AM,06:30 PM,14,26,26,25,10,83,53,0.3,1023,25,10,118,8
2020-02-23 15:00:00,25,17,0.0,8.1,5,5,0,04:48 AM,06:32 PM,05:34 AM,06:30 PM,14,26,26,24,12,75,53,0.1,1021,24,10,109,10
2020-02-23 18:00:00,25,17,0.0,8.1,5,1,0,04:48 AM,06:32 PM,05:34 AM,06:30 PM,15,21,21,21,8,71,71,0.1,1022,21,10,98,5
2020-02-23 21:00:00,25,17,0.0,8.1,5,1,0,04:48 AM,06:32 PM,05:34 AM,06:30 PM,16,19,19,19,4,70,84,0.2,1022,19,10,160,2
2020-02-24 00:00:00,19,17,0.0,8.1,4,1,0,05:44 AM,07:05 PM,05:34 AM,06:29 PM,16,18,18,18,5,90,86,0.4,1021,18,10,231,3
2020-02-24 03:00:00,19,17,0.0,8.1,4,1,0,05:44 AM,07:05 PM,05:34 AM,06:29 PM,16,17,17,17,5,100,94,1.5,1020,17,9,245,3
2020-02-24 06:00:00,19,17,0.0,8.1,4,1,0,05:44 AM,07:05 PM,05:34 AM,06:29 PM,17,17,17,17,5,100,99,4.1,1020,17,8,247,3
2020-02-24 09:00:00,19,17,0.0,8.1,4,4,0,05:44 AM,07:05 PM,05:34 AM,06:29 PM,18,18,18,18,6,100,99,7.8,1021,18,6,256,4
2020-02-24 12:00:00,19,17,0.0,8.1,4,4,0,05:44 AM,07:05 PM,05:34 AM,06:29 PM,19,19,19,19,5,100,99,10.5,1021,19,5,239,3
2020-02-24 15:00:00,19,17,0.0,8.1,4,4,0,05:44 AM,07:05 PM,05:34 AM,06:29 PM,19,19,19,19,3,100,99,18.8,1019,19,5,198,2
2020-02-24 18:00:00,19,17,0.0,8.1,4,1,0,05:44 AM,07:05 PM,05:34 AM,06:29 PM,19,19,19,19,3,97,99,8.3,1019,19,8,249,2
2020-02-24 21:00:00,19,17,0.0,8.1,4,1,0,05:44 AM,07:05 PM,05:34 AM,06:29 PM,18,19,19,19,5,76,99,1.2,1020,19,9,292,3
2020-02-25 00:00:00,28,15,0.0,12.9,6,1,8,06:38 AM,07:36 PM,05:35 AM,06:28 PM,14,16,16,16,6,32,88,0.0,1019,16,10,291,3
2020-02-25 03:00:00,28,15,0.0,12.9,6,1,8,06:38 AM,07:36 PM,05:35 AM,06:28 PM,14,16,16,16,7,55,89,0.0,1018,16,10,278,3
2020-02-25 06:00:00,28,15,0.0,12.9,6,1,8,06:38 AM,07:36 PM,05:35 AM,06:28 PM,14,17,17,17,6,38,84,0.0,1018,17,10,284,3
2020-02-25 09:00:00,28,15,0.0,12.9,6,6,8,06:38 AM,07:36 PM,05:35 AM,06:28 PM,16,24,24,23,7,29,65,0.0,1018,23,10,111,5
2020-02-25 12:00:00,28,15,0.0,12.9,6,7,8,06:38 AM,07:36 PM,05:35 AM,06:28 PM,17,28,28,27,12,24,54,0.0,1016,27,10,49,10
2020-02-25 15:00:00,28,15,0.0,12.9,6,7,8,06:38 AM,07:36 PM,05:35 AM,06:28 PM,18,28,28,26,15,25,59,0.0,1014,26,10,58,13
2020-02-25 18:00:00,28,15,0.0,12.9,6,1,8,06:38 AM,07:36 PM,05:35 AM,06:28 PM,18,23,23,22,13,38,78,0.0,1014,22,10,39,8
2020-02-25 21:00:00,28,15,0.0,12.9,6,1,8,06:38 AM,07:36 PM,05:35 AM,06:28 PM,18,20,20,20,10,48,92,0.0,1015,20,5,13,5
2020-02-26 00:00:00,31,17,0.0,11.9,6,1,15,07:32 AM,08:05 PM,05:36 AM,06:27 PM,18,19,19,19,9,35,96,0.0,1014,19,2,224,5
2020-02-26 03:00:00,31,17,0.0,11.9,6,1,15,07:32 AM,08:05 PM,05:36 AM,06:27 PM,17,18,18,18,9,76,97,0.0,1012,18,1,329,4
2020-02-26 06:00:00,31,17,0.0,11.9,6,1,15,07:32 AM,08:05 PM,05:36 AM,06:27 PM,17,19,19,19,8,45,92,0.0,1012,19,7,332,4
2020-02-26 09:00:00,31,17,0.0,11.9,6,7,15,07:32 AM,08:05 PM,05:36 AM,06:27 PM,18,26,26,25,8,18,66,0.0,1011,25,10,118,6
2020-02-26 12:00:00,31,17,0.0,11.9,6,8,15,07:32 AM,08:05 PM,05:36 AM,06:27 PM,19,32,32,30,10,28,50,0.0,1009,30,10,32,9
2020-02-26 15:00:00,31,17,0.0,11.9,6,7,15,07:32 AM,08:05 PM,05:36 AM,06:27 PM,21,30,30,27,13,61,71,1.1,1007,27,10,53,10
2020-02-26 18:00:00,31,17,0.0,11.9,6,1,15,07:32 AM,08:05 PM,05:36 AM,06:27 PM,21,26,26,23,11,83,90,1.5,1007,23,9,246,6
2020-02-26 21:00:00,31,17,0.0,11.9,6,1,15,07:32 AM,08:05 PM,05:36 AM,06:27 PM,20,21,22,21,9,78,95,1.5,1009,21,10,312,5
2020-02-27 00:00:00,27,19,0.0,10.6,5,1,23,08:24 AM,08:33 PM,05:37 AM,06:26 PM,19,20,20,20,10,41,96,0.5,1008,20,5,277,5
2020-02-27 03:00:00,27,19,0.0,10.6,5,1,23,08:24 AM,08:33 PM,05:37 AM,06:26 PM,18,19,19,19,14,19,94,0.0,1008,19,7,229,7
2020-02-27 06:00:00,27,19,0.0,10.6,5,1,23,08:24 AM,08:33 PM,05:37 AM,06:26 PM,18,20,20,20,14,30,90,0.0,1009,20,10,219,8
2020-02-27 09:00:00,27,19,0.0,10.6,5,6,23,08:24 AM,08:33 PM,05:37 AM,06:26 PM,18,25,25,24,14,50,71,0.0,1010,24,10,196,11
2020-02-27 12:00:00,27,19,0.0,10.6,5,7,23,08:24 AM,08:33 PM,05:37 AM,06:26 PM,19,28,28,26,14,67,64,0.1,1009,26,10,162,12
2020-02-27 15:00:00,27,19,0.0,10.6,5,6,23,08:24 AM,08:33 PM,05:37 AM,06:26 PM,20,27,27,26,12,70,68,0.3,1007,26,10,139,10
2020-02-27 18:00:00,27,19,0.0,10.6,5,1,23,08:24 AM,08:33 PM,05:37 AM,06:26 PM,19,25,25,23,8,75,81,0.2,1008,23,10,143,5
2020-02-27 21:00:00,27,19,0.0,10.6,5,1,23,08:24 AM,08:33 PM,05:37 AM,06:26 PM,19,21,24,21,4,68,87,0.1,1009,21,10,203,2
2020-02-28 00:00:00,29,18,0.0,10.6,6,1,30,09:17 AM,09:03 PM,05:38 AM,06:25 PM,19,20,21,20,4,88,94,0.0,1009,20,3,262,2
2020-02-28 03:00:00,29,18,0.0,10.6,6,1,30,09:17 AM,09:03 PM,05:38 AM,06:25 PM,18,18,18,18,6,100,98,0.0,1008,18,0,273,3
2020-02-28 06:00:00,29,18,0.0,10.6,6,1,30,09:17 AM,09:03 PM,05:38 AM,06:25 PM,18,19,19,19,4,57,93,0.0,1009,19,7,250,3
2020-02-28 09:00:00,29,18,0.0,10.6,6,6,30,09:17 AM,09:03 PM,05:38 AM,06:25 PM,19,26,26,25,6,54,70,0.0,1010,25,10,171,5
2020-02-28 12:00:00,29,18,0.0,10.6,6,6,30,09:17 AM,09:03 PM,05:38 AM,06:25 PM,19,30,30,28,13,77,58,0.1,1009,28,9,135,11
2020-02-28 15:00:00,29,18,0.0,10.6,6,6,30,09:17 AM,09:03 PM,05:38 AM,06:25 PM,18,28,28,27,16,83,58,0.3,1009,27,9,145,14
2020-02-28 18:00:00,29,18,0.0,10.6,6,1,30,09:17 AM,09:03 PM,05:38 AM,06:25 PM,17,25,25,23,14,62,70,0.1,1012,23,10,174,10
2020-02-28 21:00:00,29,18,0.0,10.6,6,1,30,09:17 AM,09:03 PM,05:38 AM,06:25 PM,17,20,21,20,11,47,81,0.0,1014,20,10,212,6
2020-02-29 00:00:00,26,17,0.0,10.6,6,1,38,10:10 AM,09:34 PM,05:38 AM,06:24 PM,18,19,19,19,12,63,91,0.2,1015,19,9,222,7
2020-02-29 03:00:00,26,17,0.0,10.6,6,1,38,10:10 AM,09:34 PM,05:38 AM,06:24 PM,17,18,18,18,13,74,96,0.3,1015,18,9,228,6
2020-02-29 06:00:00,26,17,0.0,10.6,6,1,38,10:10 AM,09:34 PM,05:38 AM,06:24 PM,16,18,18,18,13,43,90,0.1,1016,18,10,234,7
2020-02-29 09:00:00,26,17,0.0,10.6,6,6,38,10:10 AM,09:34 PM,05:38 AM,06:24 PM,17,24,24,23,12,49,69,0.0,1016,23,10,199,9
2020-02-29 12:00:00,26,17,0.0,10.6,6,7,38,10:10 AM,09:34 PM,05:38 AM,06:24 PM,18,27,27,26,11,67,63,0.1,1015,26,10,146,10
2020-02-29 15:00:00,26,17,0.0,10.6,6,6,38,10:10 AM,09:34 PM,05:38 AM,06:24 PM,19,27,27,26,11,64,66,0.2,1013,26,10,125,9
2020-02-29 18:00:00,26,17,0.0,10.6,6,1,38,10:10 AM,09:34 PM,05:38 AM,06:24 PM,20,25,25,23,9,81,83,0.2,1014,23,10,137,6
2020-02-29 21:00:00,26,17,0.0,10.6,6,1,38,10:10 AM,09:34 PM,05:38 AM,06:24 PM,20,21,22,21,4,80,94,0.4,1015,21,10,230,2
2020-03-01 00:00:00,29,18,0.0,12.8,6,1,44,11:05 AM,10:08 PM,05:39 AM,06:22 PM,19,20,20,20,4,76,96,0.2,1015,20,5,295,2
2020-03-01 03:00:00,29,18,0.0,12.8,6,1,44,11:05 AM,10:08 PM,05:39 AM,06:22 PM,18,19,19,19,5,92,98,0.1,1014,19,1,311,3
2020-03-01 06:00:00,29,18,0.0,12.8,6,1,44,11:05 AM,10:08 PM,05:39 AM,06:22 PM,19,19,19,19,5,66,97,0.0,1015,19,1,319,3
2020-03-01 09:00:00,29,18,0.0,12.8,6,5,44,11:05 AM,10:08 PM,05:39 AM,06:22 PM,19,26,26,25,7,53,72,0.0,1015,25,7,132,6
2020-03-01 12:00:00,29,18,0.0,12.8,6,7,44,11:05 AM,10:08 PM,05:39 AM,06:22 PM,19,30,30,29,13,34,56,0.0,1014,29,10,51,11
2020-03-01 15:00:00,29,18,0.0,12.8,6,7,44,11:05 AM,10:08 PM,05:39 AM,06:22 PM,19,29,29,28,14,21,60,0.0,1012,28,10,54,12
2020-03-01 18:00:00,29,18,0.0,12.8,6,1,44,11:05 AM,10:08 PM,05:39 AM,06:22 PM,19,26,26,24,9,33,79,0.0,1013,24,10,38,6
2020-03-01 21:00:00,29,18,0.0,12.8,6,1,44,11:05 AM,10:08 PM,05:39 AM,06:22 PM,19,21,22,21,7,24,90,0.0,1013,21,10,240,4
2020-03-02 00:00:00,37,19,0.0,12.8,8,1,51,12:01 PM,10:46 PM,05:40 AM,06:21 PM,19,20,20,20,8,72,96,0.0,1013,20,3,330,4
2020-03-02 03:00:00,37,19,0.0,12.8,8,1,51,12:01 PM,10:46 PM,05:40 AM,06:21 PM,18,19,19,19,10,100,97,0.0,1012,19,0,323,5
2020-03-02 06:00:00,37,19,0.0,12.8,8,1,51,12:01 PM,10:46 PM,05:40 AM,06:21 PM,17,20,20,20,11,37,86,0.0,1012,20,7,320,6
2020-03-02 09:00:00,37,19,0.0,12.8,8,7,51,12:01 PM,10:46 PM,05:40 AM,06:21 PM,16,28,28,28,9,3,53,0.0,1013,28,10,318,6
2020-03-02 12:00:00,37,19,0.0,12.8,8,8,51,12:01 PM,10:46 PM,05:40 AM,06:21 PM,14,35,35,35,5,6,29,0.0,1011,35,10,273,5
2020-03-02 15:00:00,37,19,0.0,12.8,8,8,51,12:01 PM,10:46 PM,05:40 AM,06:21 PM,16,34,34,33,11,7,36,0.0,1010,33,10,127,9
2020-03-02 18:00:00,37,19,0.0,12.8,8,1,51,12:01 PM,10:46 PM,05:40 AM,06:21 PM,18,31,31,29,9,5,62,0.0,1011,29,10,215,6
2020-03-02 21:00:00,37,19,0.0,12.8,8,1,51,12:01 PM,10:46 PM,05:40 AM,06:21 PM,17,28,28,26,8,4,71,0.0,1013,26,10,297,4
2020-03-03 00:00:00,24,21,0.0,8.0,6,1,58,12:59 PM,11:30 PM,05:40 AM,06:20 PM,16,25,25,22,15,6,71,0.0,1014,22,10,237,7
2020-03-03 03:00:00,24,21,0.0,8.0,6,1,58,12:59 PM,11:30 PM,05:40 AM,06:20 PM,19,25,25,22,16,53,81,0.0,1014,22,10,200,9
2020-03-03 06:00:00,24,21,0.0,8.0,6,1,58,12:59 PM,11:30 PM,05:40 AM,06:20 PM,20,25,25,22,15,77,87,0.1,1016,22,10,195,9
2020-03-03 09:00:00,24,21,0.0,8.0,6,5,58,12:59 PM,11:30 PM,05:40 AM,06:20 PM,20,25,25,23,12,88,79,0.3,1017,23,10,186,9
2020-03-03 12:00:00,24,21,0.0,8.0,6,5,58,12:59 PM,11:30 PM,05:40 AM,06:20 PM,21,26,26,24,13,86,84,0.8,1017,24,10,172,9
2020-03-03 15:00:00,24,21,0.0,8.0,6,5,58,12:59 PM,11:30 PM,05:40 AM,06:20 PM,21,26,26,24,13,87,84,1.4,1016,24,10,160,9
2020-03-03 18:00:00,24,21,0.0,8.0,6,1,58,12:59 PM,11:30 PM,05:40 AM,06:20 PM,20,25,25,22,10,94,90,0.9,1017,22,10,173,6
2020-03-03 21:00:00,24,21,0.0,8.0,6,1,58,12:59 PM,11:30 PM,05:40 AM,06:20 PM,20,21,22,21,7,99,96,0.9,1019,21,10,197,4
2020-03-04 00:00:00,26,18,0.0,9.3,5,1,65,01:58 PM,No moonset,05:41 AM,06:19 PM,20,20,20,20,4,92,97,0.5,1019,20,10,195,2
2020-03-04 03:00:00,26,18,0.0,9.3,5,1,65,01:58 PM,No moonset,05:41 AM,06:19 PM,19,20,20,20,4,80,97,0.6,1017,20,10,162,2
2020-03-04 06:00:00,26,18,0.0,9.3,5,1,65,01:58 PM,No moonset,05:41 AM,06:19 PM,20,20,20,20,5,69,97,0.6,1018,20,10,130,3
2020-03-04 09:00:00,26,18,0.0,9.3,5,5,65,01:58 PM,No moonset,05:41 AM,06:19 PM,20,24,24,22,9,58,89,1.0,1018,22,10,102,6
2020-03-04 12:00:00,26,18,0.0,9.3,5,5,65,01:58 PM,No moonset,05:41 AM,06:19 PM,19,27,27,25,11,72,71,0.7,1017,25,10,83,9
2020-03-04 15:00:00,26,18,0.0,9.3,5,6,65,01:58 PM,No moonset,05:41 AM,06:19 PM,18,26,26,25,13,89,67,0.4,1015,25,10,70,11
2020-03-04 18:00:00,26,18,0.0,9.3,5,1,65,01:58 PM,No moonset,05:41 AM,06:19 PM,19,23,23,22,10,74,83,0.2,1016,22,10,70,6
2020-03-04 21:00:00,26,18,0.0,9.3,5,1,65,01:58 PM,No moonset,05:41 AM,06:19 PM,20,19,21,19,6,75,93,0.3,1017,19,10,61,4
2020-03-05 00:00:00,24,20,0.0,8.0,5,1,73,02:55 PM,12:20 AM,05:42 AM,06:18 PM,20,20,21,20,6,92,97,0.5,1016,20,10,45,4
2020-03-05 03:00:00,24,20,0.0,8.0,5,1,73,02:55 PM,12:20 AM,05:42 AM,06:18 PM,20,21,21,21,8,99,98,1.2,1014,21,10,38,4
2020-03-05 06:00:00,24,20,0.0,8.0,5,1,73,02:55 PM,12:20 AM,05:42 AM,06:18 PM,21,21,23,21,9,86,97,1.5,1013,21,10,39,5
2020-03-05 09:00:00,24,20,0.0,8.0,5,5,73,02:55 PM,12:20 AM,05:42 AM,06:18 PM,22,25,25,23,12,75,93,2.7,1013,23,8,26,7
2020-03-05 12:00:00,24,20,0.0,8.0,5,5,73,02:55 PM,12:20 AM,05:42 AM,06:18 PM,22,26,26,23,15,76,92,1.9,1011,23,9,14,9
2020-03-05 15:00:00,24,20,0.0,8.0,5,5,73,02:55 PM,12:20 AM,05:42 AM,06:18 PM,22,25,25,23,17,91,96,5.3,1010,23,8,21,11
